system:index,PfafIDDomWW_monthY2014M06,countDomWW_monthY2014M06,meanDomWW_monthY2014M06,.geo
148,114441,1660,1.4884927151049567E-5,
149,114442,3796,1.1747546739599066E-5,
150,114443,23070,1.7095603931513307E-5,
151,114444,3586,8.125596445336211E-6,
152,114445,6066,9.061111615818637E-6,
153,114446,8489,1.051736775091352E-5,
154,114447,2883,1.9819910935256823E-5,
155,114448,12265,2.7458827367210412E-5,
156,114449,8665,4.3904374676438365E-5,
157,114450,473,7.792180418140936E-5,
158,114460,29132,1.6773036621553002E-5,
159,114470,26976,1.4218882773247632E-5,
160,114480,17674,1.2390814884373958E-5,
161,114490,22455,2.439511338769742E-5,
162,114500,27914,2.2583575369546497E-6,
163,114601,5823,2.253321334638538E-6,
164,114602,10662,4.9311837421600266E-6,
165,114603,506,1.490272089449606E-6,
166,114604,6933,3.0365964319494953E-6,
167,114605,4090,4.223707351140871E-6,
168,114606,5583,1.0688613362772826E-5,
169,114607,21267,2.538572802376272E-6,
170,114608,3869,1.607862459643695E-6,
171,114609,2978,1.3762312685774787E-6,
172,114701,4745,1.3216025329736069E-5,
173,114702,5013,5.477018968210025E-6,
174,114703,5019,1.1561917422225965E-5,
175,114704,8359,1.4769180650593736E-6,
176,114705,9685,3.6750929159815816E-6,
177,114706,1442,1.8535314267353019E-6,
178,114707,446,1.6374831360096772E-6,
179,114708,1479,1.8163102989408096E-6,
180,114709,13,3.959802739678177E-6,
181,114801,5712,5.893429032992407E-6,
182,114802,3134,6.97362085885773E-6,
183,114803,856,3.945490702401728E-6,
184,114804,3306,5.2696253105408085E-6,
185,114805,5341,6.613207319684509E-6,
186,114806,4465,7.691941524732422E-6,
187,114807,8853,7.235614336847157E-6,
188,114808,9325,2.1382080277062595E-5,
189,114809,12520,2.7364616437068427E-5,
190,114910,24602,3.569603882960541E-6,
191,114920,13186,7.81816295486318E-6,
192,114931,367,5.714302054061521E-6,
193,114932,6668,4.010455325619941E-6,
194,114933,3381,6.8351445354962295E-6,
195,114934,4835,8.776589406317285E-6,
196,114935,10129,7.103592250272471E-6,
197,114936,1413,3.2228086296762844E-6,
198,114937,2005,3.7872488177418783E-6,
199,114938,7122,8.400506055909706E-6,
200,114939,3723,7.935484318777736E-6,
201,114940,17917,1.9795338053133713E-5,
202,114950,8839,1.3988283937314292E-5,
203,114960,17499,7.104249807197809E-5,
204,114970,3830,2.378502529591375E-5,
205,114980,12419,6.721690982456344E-5,
206,114990,32085,5.227875054423626E-5,
207,115101,71040,4.098671607445773E-5,
208,115102,2813,6.81105780442755E-5,
209,115103,1057,8.911985745972409E-5,
210,115201,4944,1.851240026885133E-5,
211,115202,7332,4.3129942898908996E-5,
212,115203,9279,4.909756477772631E-5,
213,115204,4711,1.8276797423871705E-5,
214,115205,18925,4.280543735596261E-5,
215,115206,1020,9.134061894881653E-6,
216,115207,6669,1.4107812188892691E-5,
217,115208,4606,2.9741626615855092E-5,
218,115209,6567,1.0367164943569116E-4,
219,115300,31550,1.7108768757301003E-4,
220,115410,59,1.9873926158733885E-7,
221,115421,2746,6.286685875683802E-6,
222,115422,5910,3.6565109011051487E-6,
223,115423,190,1.8919856594672465E-5,
224,115424,27002,4.9897560494321135E-5,
225,115425,317,3.336224130633408E-5,
226,115426,4129,2.1747250625359347E-5,
227,115427,2339,3.2931286911864045E-5,
228,115428,1980,1.5879482876602654E-5,
229,115429,11579,9.99768130977646E-5,
230,115430,18309,1.1337256356070471E-5,
231,115440,14238,3.688394963821792E-5,
232,115451,34,0.0,
233,115452,3041,1.2334138899806732E-5,
234,115453,6141,1.8630996072954786E-5,
235,115454,5229,1.9940338301082544E-5,
236,115455,8528,1.600741221087612E-5,
237,115456,4944,4.015879467921811E-5,
238,115457,740,3.3050972515082344E-5,
239,115458,4129,5.039600102578081E-5,
240,115459,17083,9.973684776577228E-5,
241,115460,8270,7.273937949828941E-5,
242,115470,9268,1.5363233211833225E-4,
243,115480,12405,1.1145135527583948E-4,
244,115490,6089,1.748274937243064E-4,
245,115501,6,2.4832891969741956E-5,
246,115502,8893,3.791771628725958E-5,
247,115503,750,4.204576643219429E-5,
248,115504,2436,3.986825144447003E-5,
249,115505,2096,3.660639387313923E-5,
250,115506,7486,1.4365703041474457E-5,
251,115507,574,2.803574581008239E-5,
252,115508,7481,2.4318887366491573E-5,
253,115509,7552,1.1176746373458737E-5,
254,115601,269,9.639637965600628E-7,
255,115602,21806,3.227384351047487E-5,
256,115603,1991,2.2335607973716502E-5,
257,115604,2276,1.2830186216279248E-4,
258,115605,19149,1.9648925531397246E-4,
259,115606,1710,3.496932454997648E-4,
260,115607,4877,1.700977022167049E-4,
261,115608,12255,1.2199189515338694E-4,
262,115711,18,0.0,
263,115712,7528,4.87267101186361E-6,
264,115713,7,0.0,
265,115714,25076,2.3229925854427786E-5,
266,115715,13882,2.248029335531689E-5,
267,115716,6926,5.0691882423832775E-5,
268,115717,32235,4.953644905653043E-5,
269,115718,4428,6.943869453936468E-5,
270,115719,27564,2.0897185494560646E-4,
271,115720,175,1.0280230868702135E-4,
272,115730,15209,2.6766852139341143E-5,
273,115740,4470,4.181679277557154E-6,
274,115750,4443,2.294899652414203E-6,
275,115801,15355,4.97233031151546E-5,
276,115802,8564,1.1758471058246361E-5,
277,115803,22718,1.8712191088773006E-5,
278,115804,1554,9.17834077084788E-7,
279,115805,2794,4.171867586051705E-6,
280,115806,5497,1.7329374833613505E-6,
281,115807,2697,3.532233962099356E-7,
282,115808,8272,2.6695898234037877E-6,
283,115809,7022,3.3091820990098404E-6,
284,115900,20078,1.7486450140800955E-5,
285,116001,3505,6.232330046281158E-5,
286,116002,38883,3.161998669249955E-5,
287,116003,3319,1.2261190871395182E-5,
288,116004,21261,5.8459179865080346E-5,
289,116005,3515,1.822845352486122E-5,
290,116006,4365,3.4465894811404134E-5,
291,116007,6990,5.9771216033652775E-6,
292,116008,3767,8.846338564684759E-7,
293,116009,7974,8.078192094316973E-6,
294,117000,10611,1.8475957077569556E-4,
295,117100,200,5.294473013773675E-7,
296,117101,327,5.760225543052903E-5,
297,117102,12545,1.8026778722080937E-6,
298,117103,154,3.567449951373028E-7,
299,117104,13065,6.165108071715449E-6,
300,117105,9005,4.975885425475388E-6,
301,117106,6687,1.2591334415891794E-5,
302,117107,528,5.3823964497066614E-5,
303,117108,11426,1.5554933435197813E-5,
304,117109,3709,2.6732406752134884E-5,
305,117201,2410,1.96682490853239E-5,
306,117202,9093,1.6941796050453494E-5,
307,117203,5632,1.4069493014480446E-5,
308,117204,15089,7.766258861929738E-5,
309,117205,7273,1.7391836088545125E-5,
310,117206,15598,4.713635908610045E-5,
311,117207,2233,2.7419334140421623E-5,
312,117208,6528,2.1673607070674096E-5,
313,117209,47115,2.5517669358870575E-4,
314,117300,3443,0.0028179025465860804,
315,117310,1731,5.817564612174122E-5,
316,117320,9733,4.617335393937143E-5,
317,117321,35,7.433760698935837E-4,
318,117322,3445,5.973596378094318E-5,
319,117323,4536,4.1586219653452705E-5,
320,117324,8445,9.546026763066848E-5,
321,117325,4901,9.040790165413238E-5,
322,117326,10718,1.1026660722571092E-4,
323,117327,860,1.2292483869249767E-4,
324,117328,3379,5.90523203897846E-4,
325,117329,8495,0.0013165622739989696,
326,117331,962,2.505157602980216E-4,
327,117332,8998,7.128310092977277E-5,
328,117333,1609,0.0010580750766889227,
329,117334,4584,7.509580717168421E-5,
330,117335,130,4.272614567453129E-4,
331,117336,5124,6.758975796878539E-5,
332,117337,3766,2.256107798502678E-4,
333,117338,7822,3.09735994100584E-5,
334,117339,4481,8.139284000363424E-6,
335,117340,3629,1.2020715840720422E-5,
336,117341,3562,5.33385640374623E-6,
337,117342,1453,8.791658902296647E-6,
338,117343,225,1.96906500674113E-5,
339,117344,24075,8.718342734118462E-6,
340,117345,1996,5.698792318258137E-6,
341,117346,2560,4.681447078387412E-5,
342,117347,7977,4.000301924966466E-5,
343,117348,6817,2.457191451198144E-4,
344,117349,7746,1.57083438674848E-4,
345,117350,9106,1.61014152242651E-5,
346,117360,1417,6.637405389915814E-6,
347,117361,8261,1.7226600001205554E-5,
348,117362,4616,5.7170451359009496E-6,
349,117363,1954,4.0566524032878835E-6,
350,117364,3249,9.67581625275815E-6,
351,117365,5139,4.815143936161113E-6,
352,117366,3863,5.286904191003216E-6,
353,117367,10234,4.8174368035628804E-5,
354,117368,3636,1.1473122584359446E-4,
355,117369,8350,4.531814383475619E-5,
356,117370,289,5.4458825257274504E-5,
357,117380,20668,2.7399594509905623E-5,
358,117390,8986,4.066401706586973E-4,
359,117400,31535,5.985277101813501E-5,
360,117410,6659,2.9827893637153298E-5,
361,117420,9684,2.0165553706911336E-5,
362,117430,6244,2.005859210129476E-5,
363,117441,7455,9.7177974619463E-6,
364,117442,30064,1.142849182754666E-5,
365,117443,1483,1.3711551564674443E-6,
366,117444,4685,9.89380859376407E-7,
367,117445,6049,2.6410640637265935E-6,
368,117446,6873,5.122822111088904E-6,
369,117447,7098,9.466669778839603E-7,
370,117448,11424,2.9632511000157563E-5,
371,117449,10133,2.7417578486109525E-5,
372,117450,23656,2.7767205014721315E-5,
373,117460,32576,1.7208160168180248E-5,
374,117470,3648,3.412348291560478E-5,
375,117480,6353,8.457746144280583E-5,
376,117490,34383,2.6319783905065985E-5,
377,117501,4101,3.696165340726403E-5,
378,117502,19773,2.0052829395624504E-5,
379,117503,131,4.343268368652491E-5,
380,117504,4880,2.0402949728094293E-5,
381,117505,1891,2.0900162459928194E-5,
382,117506,20274,2.180871186383866E-5,
383,117507,1796,4.4412675943526596E-5,
384,117508,7144,6.751110574753859E-5,
385,117509,6695,6.583733941213218E-5,
386,117610,21194,3.334101410521274E-5,
387,117621,20963,1.2606363788474873E-6,
388,117622,7510,1.4107625766739524E-6,
389,117623,6148,5.15698079790324E-7,
390,117624,5529,6.432345498083035E-7,
391,117625,3107,9.406717802314513E-7,
392,117626,5092,1.0642428602665716E-6,
393,117627,2338,9.482023471544555E-7,
394,117628,4803,4.3957759810908285E-6,
395,117629,17441,2.8991582536585173E-5,
396,117630,7944,1.7367593016080196E-5,
397,117640,12237,1.7604576213413002E-5,
398,117650,27139,7.94887634612833E-6,
399,117660,11080,4.088357485512987E-6,
400,117670,16159,1.1104383609827752E-5,
401,117680,7373,4.9040882590937913E-5,
402,117690,8974,3.2642727491388587E-6,
403,117701,4237,6.6551633973224395E-6,
404,117702,3062,7.163687389995817E-6,
405,117703,3098,1.776650432045771E-5,
406,117704,29472,4.925776842812711E-6,
407,117705,3488,1.0074581950541996E-5,
408,117706,12305,8.478166018549694E-6,
409,117707,5022,2.4107337476893383E-5,
410,117708,6600,1.136392132906544E-5,
411,117709,6,2.2457137818538596E-5,
412,117801,19386,1.491337119969094E-5,
413,117802,8138,1.0086072916890866E-5,
414,117803,4481,4.575070933176158E-6,
415,117804,4823,1.4048618377965852E-6,
416,117805,9139,4.842926847889232E-6,
417,117806,4243,1.826662120877054E-6,
418,117807,14182,9.742974212723733E-6,
419,117808,4009,1.8022729228855386E-5,
420,117809,5404,1.1959588772168362E-5,
421,117911,4254,2.1230117742929374E-5,
422,117912,11369,1.5730403696149704E-5,
423,117913,4828,4.3507720630529596E-5,
424,117914,9748,2.727673393283955E-5,
425,117915,2892,1.4302738835009096E-5,
426,117916,4522,1.2074262590389586E-5,
427,117917,881,1.2236945062716667E-5,
428,117918,3489,3.5163029384450373E-5,
429,117919,3366,3.726805612859457E-5,
430,117920,12385,2.634141695064155E-5,
431,117930,3842,2.312835471336044E-5,
432,117940,17976,1.1855209333850742E-5,
433,117950,35035,1.2003213830217181E-5,
434,117960,27987,1.7217533036203892E-5,
435,117970,4764,3.2888994901173694E-5,
436,117980,23322,1.5672685643265215E-5,
437,117990,502,5.646939456900496E-5,
438,121000,5402,1.6083504814846776E-5,
439,122100,13683,6.912378165140786E-6,
440,122211,6406,2.5272545592515073E-5,
441,122212,1855,1.0629194194015709E-5,
442,122213,3138,2.7783998767481102E-5,
443,122214,5851,3.4407371966486684E-4,
444,122215,3894,1.857653288440959E-4,
445,122216,2115,6.0247458841440335E-5,
446,122217,20739,1.835802239028739E-4,
447,122218,7387,1.2936188953250962E-4,
448,122219,381,3.628341523781E-5,
449,122220,10173,3.536767543269103E-4,
450,122230,15251,5.401431586528863E-5,
451,122240,13981,2.393928404975752E-4,
452,122250,4175,1.6488492460892617E-5,
453,122260,9898,8.4489619759911E-5,
454,122270,25323,2.408902156013435E-5,
455,122281,58,0.0,
456,122282,18679,4.010898826089173E-5,
457,122283,8866,2.4354596233909247E-5,
458,122284,3054,3.286876453451217E-5,
459,122285,1410,4.046064658601025E-5,
460,122286,2459,8.976480715887025E-5,
461,122287,2283,3.359628028969874E-5,
462,122288,5474,1.8140362320889297E-5,
463,122289,4972,4.886313288465108E-5,
464,122290,14591,1.5792925992592287E-4,
465,122310,31891,6.480772596369458E-6,
466,122321,1222,7.606410162922337E-6,
467,122322,23462,7.078459199225706E-5,
468,122323,1012,7.556606749604129E-6,
469,122324,26869,1.623285943809053E-4,
470,122325,566,6.291657735577471E-6,
471,122326,979,3.0728047126619357E-6,
472,122327,743,1.686784442291376E-5,
473,122328,2014,3.019935559490144E-6,
474,122329,9878,9.114886994340697E-5,
475,122330,1421,8.861312261249036E-6,
476,122340,19786,2.5039775316326272E-5,
477,122350,11368,9.52669534706211E-6,
478,122360,35190,4.871705196270627E-5,
479,122371,6512,1.924414148610413E-6,
480,122372,2747,2.7313406061289562E-6,
481,122373,5796,1.926376733420087E-6,
482,122374,6294,3.4376173855506584E-6,
483,122375,2608,9.422401356228915E-7,
484,122376,11494,6.004018851794085E-5,
485,122377,3260,1.1487195203761768E-6,
486,122378,2622,2.860139852046431E-6,
487,122379,170,6.433808916836451E-7,
488,122380,30585,2.676484995231268E-4,
489,122390,928,5.988241003883857E-6,
490,122410,9362,4.857524413931158E-5,
491,122421,1196,4.9167656058363084E-5,
492,122422,18009,1.547371326510042E-5,
493,122423,7491,4.55575337574821E-5,
494,122424,10799,8.644744478306964E-5,
495,122425,914,2.192894672340185E-5,
496,122426,4254,1.9228267418273936E-5,
497,122427,5533,4.130735626123619E-5,
498,122428,2222,4.902748554644447E-5,
499,122429,3051,1.6849372627431167E-5,
500,122430,27772,5.6114025619562554E-5,
501,122440,12555,1.9406246713930554E-4,
502,122450,18864,6.403540597461302E-5,
503,122460,7469,1.311965980235494E-5,
504,122470,3244,4.074111365003236E-5,
505,122480,5516,1.1910415066733809E-4,
506,122491,6706,2.253079846848587E-5,
507,122492,3053,2.4466395023432028E-5,
508,122493,1532,1.449714904851311E-5,
509,122494,2788,8.052005856408659E-5,
510,122495,5977,2.836051248509778E-5,
511,122496,5303,3.590297396965301E-5,
512,122497,1273,1.8151569300959462E-5,
513,122498,3034,3.374686933463055E-5,
514,122499,10962,3.445075124180432E-5,
515,122500,23063,2.702106593584496E-4,
516,122611,9237,2.5703286598319566E-4,
517,122612,5371,0.001029477373231674,
518,122613,192,8.69774446947664E-6,
519,122614,4748,3.079928911015811E-5,
520,122615,4622,1.5496915956099682E-4,
521,122616,10095,1.3149973773275505E-4,
522,122617,15119,3.3368723916970385E-5,
523,122618,8593,2.8443650119178915E-5,
524,122619,19409,1.2194829586900264E-5,
525,122620,12619,1.1287628135005307E-5,
526,122630,2524,1.1027195443609838E-5,
527,122640,29501,1.9715253410520575E-5,
528,122650,5639,1.3570760624625956E-5,
529,122660,16242,3.085792519179256E-5,
530,122670,3328,2.027052554392822E-5,
531,122680,11281,1.7783277199250715E-5,
532,122690,29803,2.0701308252443052E-4,
533,122710,5407,8.513767033555399E-5,
534,122722,5618,5.2834819255163495E-5,
535,122723,11478,4.632833336034011E-5,
536,122724,14659,9.28708053237892E-5,
537,122725,8871,6.654761706870525E-5,
538,122726,3932,1.065088712178409E-4,
539,122727,1890,6.787748666255185E-5,
540,122728,7726,6.394334566893105E-5,
541,122729,8395,9.146137395264901E-5,
542,122730,4711,4.671652543367306E-5,
543,122740,8391,6.237200957624722E-5,
544,122750,4912,4.7230206043778915E-5,
545,122760,12525,6.546757456110966E-5,
546,122770,24193,5.530599652690227E-5,
547,122781,503,1.1892690564699004E-5,
548,122782,2807,2.56827026568657E-5,
549,122783,2653,1.04169722953082E-5,
550,122784,25385,1.5398480179465662E-4,
551,122785,1998,4.0570629876137725E-5,
552,122786,1849,7.711259213543551E-5,
553,122787,5021,4.7100085987855765E-5,
554,122788,7791,3.9469629842213E-5,
555,122789,5635,1.4732270198267256E-4,
556,122790,26804,6.707548552337067E-5,
557,122810,16351,3.434471308407534E-5,
558,122820,26020,5.292159447813506E-6,
559,122830,15823,5.394584478068574E-6,
560,122841,427,3.353479653953528E-6,
561,122842,3197,3.9216772787860325E-7,
562,122843,2941,9.365219015420495E-7,
563,122844,5885,4.191783838216326E-7,
564,122845,151,1.1354318730565922E-6,
565,122846,18775,5.853763207288698E-7,
566,122847,2010,3.062284893065867E-7,
567,122848,6351,4.4014431086503016E-7,
568,122849,6829,4.7326668096950896E-7,
569,122851,10,1.1875651598048395E-5,
570,122852,5277,2.300217749425773E-5,
571,122853,162,3.6842766174571694E-5,
572,122854,5104,2.2946166771951236E-5,
573,122855,11928,3.6944567315631323E-6,
574,122856,6580,6.332210572949752E-7,
575,122857,2106,1.3549234139806406E-6,
576,122858,6842,5.244549468364564E-7,
577,122859,830,1.1983990160131994E-6,
578,122860,9486,4.651777933417807E-7,
579,122870,11735,4.853603993717508E-6,
580,122880,12156,1.0114332322958093E-6,
581,122890,11676,2.1619231720133994E-6,
582,122911,7164,3.304727480396939E-5,
583,122912,18732,1.622941139265477E-5,
584,122913,17705,1.9997687244476393E-5,
585,122914,9276,2.170375400492456E-5,
586,122915,11505,2.7346397649252273E-5,
587,122916,10313,3.030578415721858E-5,
588,122917,400,3.079739116869795E-5,
589,122918,13061,4.6732406232544415E-5,
590,122919,11179,7.249997768248996E-5,
591,122921,609,2.7110234210879813E-5,
592,122922,9754,2.555022996427003E-5,
593,122923,614,3.846658552194106E-5,
594,122924,15537,1.3289888310666743E-5,
595,122925,2123,2.2265150534800423E-5,
596,122926,5763,2.6801981627754537E-6,
597,122927,501,2.082723353203781E-5,
598,122928,6274,1.8057277853854409E-6,
599,122929,9474,1.7895046492400299E-6,
600,122930,30101,3.157545455826701E-5,
601,122941,75,2.1924345501091914E-5,
602,122942,6053,2.174282346735804E-5,
603,122943,2293,2.3564965734596886E-5,
604,122944,6592,6.263865157237098E-6,
605,122945,2501,1.3867085384736104E-5,
606,122946,7806,1.2801744916068368E-6,
607,122947,17374,1.5093745486684374E-6,
608,122948,3721,9.800886193022307E-7,
609,122949,9816,1.2029437663141968E-6,
610,122950,306,2.1302419768854164E-5,
611,122961,3054,1.1795527022104585E-5,
612,122962,3634,2.044712068407122E-5,
613,122963,1190,1.0982782133881513E-5,
614,122964,25207,1.006687783112757E-5,
615,122965,3358,2.0570753023595493E-5,
616,122966,6034,1.1869941581095075E-5,
617,122967,2557,2.111381317422254E-5,
618,122968,27002,1.5837192653542788E-5,
619,122969,14397,1.776683541465269E-5,
620,122970,33383,8.175201235047166E-6,
621,122981,643,3.1593880457709604E-6,
622,122982,22493,1.879991605925173E-6,
623,122983,1336,2.345780417926963E-6,
624,122984,2966,1.6880076095145646E-6,
625,122985,6665,2.570327966162397E-6,
626,122986,4664,6.010110879562738E-6,
627,122987,4784,2.1358866222228143E-6,
628,122988,2411,1.246411627052254E-6,
629,122989,3747,2.1343218554138815E-5,
630,122990,28675,4.689779075651089E-6,
631,123010,21695,1.3571188917612312E-5,
632,123021,399,6.732066413184498E-5,
633,123022,5200,1.8691307241091795E-5,
634,123023,1477,1.1387193720990448E-5,
635,123024,11268,5.244186274551287E-6,
636,123025,1247,1.6200134278448834E-5,
637,123026,4294,3.742896489082099E-6,
638,123027,6707,1.3738349748676058E-5,
639,123028,4012,7.774949581997484E-5,
640,123029,3533,2.7778885548676056E-6,
641,123030,1242,9.415534956894585E-6,
642,123040,35384,4.387567962221474E-5,
643,123050,20914,5.403675222060192E-6,
644,123061,22208,7.266433339781817E-6,
645,123062,53679,1.327090268093403E-4,
646,123063,11792,5.599121972810329E-5,
647,123064,10011,1.2783097228585052E-4,
648,123065,955,2.990391645757436E-5,
649,123066,9836,7.3285854859968E-5,
650,123067,5567,7.70743904932203E-5,
651,123068,5624,4.934250380343261E-5,
652,123069,7650,9.656094748932061E-5,
653,123070,30938,1.46957402878019E-5,
654,123080,25327,1.025908510497821E-5,
655,123090,4029,3.163742977565496E-5,
656,124100,3418,5.9671533067147266E-5,
657,124200,6405,2.5695706646690076E-6,
658,124201,20935,5.942526150591855E-6,
659,124202,8961,5.024957270385404E-7,
660,124203,10671,5.602616992623823E-7,
661,124204,6190,3.956334029292373E-7,
662,124205,3410,3.058208471721009E-7,
663,124206,8813,7.822391099979699E-7,
664,124207,4841,5.416274492462754E-7,
665,124208,6792,1.3339736498830567E-6,
666,124209,4608,7.65674315357555E-6,
667,124300,3108,3.510417930244334E-5,
668,124401,3387,2.9296176720802043E-6,
669,124402,11632,1.751735830555104E-4,
670,124403,1947,5.369186793291139E-6,
671,124404,17489,4.72504715736223E-4,
672,124405,15787,2.4574986238144503E-4,
673,124406,9181,3.001607816304133E-4,
674,124407,15634,4.7699164000986006E-4,
675,124408,7792,5.135318758214872E-4,
676,124409,21469,3.8225034113018567E-4,
677,124501,7251,1.937524646181564E-6,
678,124502,18742,4.085294232361379E-5,
679,124503,9817,4.6998181629904015E-4,
680,124504,10116,2.624221796850585E-5,
681,124505,8244,8.380798791028056E-5,
682,124506,17495,6.153813906485995E-4,
683,124507,1655,3.13372652408415E-5,
684,124508,19929,3.55378948642031E-5,
