system:index,PfafIDDomWW_monthY2014M12,countDomWW_monthY2014M12,meanDomWW_monthY2014M12,.geo
72,112118,4443,2.1539202547176973E-5,
73,112119,6741,5.821970874968513E-6,
74,112120,6306,4.3169380317536515E-7,
75,112130,3588,3.4558816366262066E-7,
76,112140,5675,7.942786373938378E-7,
77,112150,567,2.767434971890665E-7,
78,112160,4941,7.246590167105828E-7,
79,112170,17030,7.764095506713013E-7,
80,112180,5677,8.49571965476477E-7,
81,112190,13172,8.035967434136097E-7,
82,112200,33905,1.027699379424032E-6,
83,112300,8315,1.3664557186896162E-6,
84,112400,30830,1.847295375218663E-6,
85,112500,806,1.2648661214487998E-6,
86,112600,7692,1.3659043143950766E-6,
87,112700,9177,1.2703921565273797E-6,
88,112801,6769,8.45637554175429E-7,
89,112802,7135,4.5141293999720465E-7,
90,112803,17267,3.228052257819822E-7,
91,112804,9185,2.0845052161722153E-6,
92,112805,5556,7.084664602394355E-7,
93,112806,6540,1.5868786626620006E-6,
94,112807,9643,7.964053442834874E-7,
95,112808,3496,1.4021105035169584E-6,
96,112809,10746,5.59513275041329E-6,
97,112901,27,1.9525103573642137E-6,
98,112902,3218,9.539557750600238E-7,
99,112903,1169,8.639370176731162E-7,
100,112904,2951,1.3366000397966206E-6,
101,112905,37,1.3802726422565722E-6,
102,112906,2413,1.6371312136155566E-6,
103,112907,779,1.7777040273984289E-6,
104,112908,5204,1.5763760960896959E-6,
105,112909,20422,1.2054744006200934E-5,
106,113000,4675,0.0,
107,114001,54761,5.939894121719702E-6,
108,114002,2390,1.3573124800305373E-6,
109,114100,1656,7.295034029068438E-6,
110,114210,16802,9.67170886993939E-7,
111,114221,2409,7.207297129295893E-7,
112,114222,5839,8.288861181222604E-7,
113,114223,174,9.085074846892614E-7,
114,114224,77580,1.0806885942702493E-5,
115,114225,2250,7.254148940899687E-7,
116,114226,17050,8.357461372024595E-6,
117,114227,24212,1.0654482268874656E-5,
118,114228,5771,9.009910909677828E-6,
119,114229,9213,9.008897515007348E-6,
120,114230,2510,5.110670261983311E-7,
121,114240,9987,7.357940163137712E-6,
122,114250,4469,2.0202702478744144E-5,
123,114260,6798,1.4036930895921725E-5,
124,114270,14977,1.388847432797625E-5,
125,114281,1050,3.90378597643709E-6,
126,114282,6319,3.4181192301886482E-6,
127,114283,60,4.714606262156378E-6,
128,114284,14492,9.749327111745285E-6,
129,114285,1297,3.3991498783131545E-6,
130,114286,6726,8.92227672570204E-6,
131,114287,4228,1.4026757592998164E-5,
132,114288,2619,2.3582086576672235E-5,
133,114289,5390,4.410828065154366E-5,
134,114290,26586,1.0632259533275713E-4,
135,114300,722,3.939323270020694E-5,
136,114410,3376,1.704199962560275E-6,
137,114411,11647,2.367488241920627E-6,
138,114412,3525,3.774189675311348E-6,
139,114413,15127,3.318007807786685E-6,
140,114414,3267,2.539544058573786E-6,
141,114415,1,1.8314148550427008E-6,
142,114416,4264,2.9153388772179273E-6,
143,114417,542,1.7586786212884074E-6,
144,114418,12522,1.966653537687064E-6,
145,114419,3385,1.7279085389102543E-6,
146,114420,17640,2.05709786446987E-6,
147,114430,12313,3.6679843652145672E-6,
148,114441,1660,1.483175762126689E-5,
149,114442,3796,1.1977528152055794E-5,
150,114443,23070,1.7336928193389348E-5,
151,114444,3586,8.233686524880604E-6,
152,114445,6066,9.27512324508565E-6,
153,114446,8489,1.091642952034377E-5,
154,114447,2883,2.0222449917519494E-5,
155,114448,12265,2.7841631973712907E-5,
156,114449,8665,4.3234377402175686E-5,
157,114450,473,7.736074210232481E-5,
158,114460,29132,1.5538625220106836E-5,
159,114470,26976,1.3815121452410365E-5,
160,114480,17674,1.1713541385972307E-5,
161,114490,22455,2.3520387342229904E-5,
162,114500,27914,2.3257910440359374E-6,
163,114601,5823,2.316796391541095E-6,
164,114602,10662,4.9996026788722E-6,
165,114603,506,1.5312069410774958E-6,
166,114604,6933,3.1137786506082162E-6,
167,114605,4090,4.314911983513526E-6,
168,114606,5583,1.0881779208606101E-5,
169,114607,21267,2.570683967543636E-6,
170,114608,3869,1.5976500064587127E-6,
171,114609,2978,1.3772212672690487E-6,
172,114701,4745,1.3460631767704267E-5,
173,114702,5013,5.511193729333116E-6,
174,114703,5019,1.1639485602010785E-5,
175,114704,8359,1.4724238551565945E-6,
176,114705,9685,3.6486511265721236E-6,
177,114706,1442,1.7999141359917952E-6,
178,114707,446,1.6223040040022678E-6,
179,114708,1479,1.799677345856367E-6,
180,114709,13,3.864684928086139E-6,
181,114801,5712,5.684200851644715E-6,
182,114802,3134,6.610022101511448E-6,
183,114803,856,3.827583790654259E-6,
184,114804,3306,5.063305441604747E-6,
185,114805,5341,6.2197564079554245E-6,
186,114806,4465,7.109829311748201E-6,
187,114807,8853,6.601821896993297E-6,
188,114808,9325,1.9350264575734384E-5,
189,114809,12520,2.478001483905581E-5,
190,114910,24602,3.4606469725236316E-6,
191,114920,13186,7.237053854954308E-6,
192,114931,367,5.546551413136803E-6,
193,114932,6668,3.891428313187112E-6,
194,114933,3381,6.487682065252044E-6,
195,114934,4835,8.027187961685358E-6,
196,114935,10129,6.635006587290679E-6,
197,114936,1413,2.976875720578895E-6,
198,114937,2005,3.4675282936537767E-6,
199,114938,7122,7.630708662191427E-6,
200,114939,3723,7.191418356660318E-6,
201,114940,17917,1.789029124219646E-5,
202,114950,8839,1.2682395930246012E-5,
203,114960,17499,6.432873642358414E-5,
204,114970,3830,2.149814865960941E-5,
205,114980,12419,6.090166034730099E-5,
206,114990,32085,4.789014649326152E-5,
207,115101,71040,4.3777407712749403E-5,
208,115102,2813,7.320273138400107E-5,
209,115103,1057,9.608978990006259E-5,
210,115201,4944,2.0139739963762507E-5,
211,115202,7332,4.6795416800843766E-5,
212,115203,9279,5.2941682922990145E-5,
213,115204,4711,1.9489354690244375E-5,
214,115205,18925,4.487886663201769E-5,
215,115206,1020,9.740865736593476E-6,
216,115207,6669,1.5102115840800875E-5,
217,115208,4606,3.149344580778142E-5,
218,115209,6567,1.0843030996114225E-4,
219,115300,31550,1.7564626534417573E-4,
220,115410,59,2.0319402287176865E-7,
221,115421,2746,6.3771949452024225E-6,
222,115422,5910,3.809778851672073E-6,
223,115423,190,1.9348640992385928E-5,
224,115424,27002,5.1566488052044295E-5,
225,115425,317,3.4297272899917115E-5,
226,115426,4129,2.240846282875865E-5,
227,115427,2339,3.4223341036824554E-5,
228,115428,1980,1.6846622698829835E-5,
229,115429,11579,1.0189405898630645E-4,
230,115430,18309,1.1394929019742567E-5,
231,115440,14238,3.7047685003028095E-5,
232,115451,34,0.0,
233,115452,3041,1.2494110069295581E-5,
234,115453,6141,1.8718654647354784E-5,
235,115454,5229,1.9882104654238767E-5,
236,115455,8528,1.5965182337191692E-5,
237,115456,4944,3.942831200478173E-5,
238,115457,740,3.267786435741975E-5,
239,115458,4129,4.8882237893926384E-5,
240,115459,17083,9.641571821496033E-5,
241,115460,8270,7.089831334958754E-5,
242,115470,9268,1.4573199092701215E-4,
243,115480,12405,1.0701368743821495E-4,
244,115490,6089,1.6703777893968546E-4,
245,115501,6,2.5123098923579424E-5,
246,115502,8893,3.847244171241479E-5,
247,115503,750,4.250664621038187E-5,
248,115504,2436,4.02422093418727E-5,
249,115505,2096,3.69480016876048E-5,
250,115506,7486,1.4560604988445366E-5,
251,115507,574,2.8345252520825353E-5,
252,115508,7481,2.4527232591235505E-5,
253,115509,7552,1.1418586516088543E-5,
254,115601,269,9.850254577486194E-7,
255,115602,21806,3.2867208044614877E-5,
256,115603,1991,2.258261938595164E-5,
257,115604,2276,1.3000252668483078E-4,
258,115605,19149,1.8832362447388843E-4,
259,115606,1710,3.327820627371122E-4,
260,115607,4877,1.610243778278695E-4,
261,115608,12255,1.1383872382142194E-4,
262,115711,18,0.0,
263,115712,7528,4.424939890585937E-6,
264,115713,7,0.0,
265,115714,25076,2.1021866630412748E-5,
266,115715,13882,2.036438545036437E-5,
267,115716,6926,4.584899442684207E-5,
268,115717,32235,4.479030897845472E-5,
269,115718,4428,6.362321669036973E-5,
270,115719,27564,1.9296451295906065E-4,
271,115720,175,9.394785069094918E-5,
272,115730,15209,2.4233804367401407E-5,
273,115740,4470,3.786452795870776E-6,
274,115750,4443,2.0813234459868613E-6,
275,115801,15355,4.507852525025604E-5,
276,115802,8564,1.0681493748259636E-5,
277,115803,22718,1.7042735430667818E-5,
278,115804,1554,8.370837727693819E-7,
279,115805,2794,3.7775414898491894E-6,
280,115806,5497,1.574719282968786E-6,
281,115807,2697,3.234922552872804E-7,
282,115808,8272,2.454226391885635E-6,
283,115809,7022,3.047749994099175E-6,
284,115900,20078,1.602728638169198E-5,
285,116001,3505,6.59231718962445E-5,
286,116002,38883,3.350833716467404E-5,
287,116003,3319,1.296578914711762E-5,
288,116004,21261,6.139143047175504E-5,
289,116005,3515,1.924944182867737E-5,
290,116006,4365,3.6368844998544824E-5,
291,116007,6990,6.329183444201953E-6,
292,116008,3767,9.470673698913412E-7,
293,116009,7974,8.639117096789469E-6,
294,117000,10611,2.0077174988355822E-4,
295,117100,200,5.53198658701932E-7,
296,117101,327,5.997113472798714E-5,
297,117102,12545,1.8767812649078147E-6,
298,117103,154,3.729841565518714E-7,
299,117104,13065,6.383296240986477E-6,
300,117105,9005,5.23241127256357E-6,
301,117106,6687,1.3271929320520786E-5,
302,117107,528,5.7122938596633906E-5,
303,117108,11426,1.6349028246799643E-5,
304,117109,3709,2.8279607323574638E-5,
305,117201,2410,2.0840314076830922E-5,
306,117202,9093,1.785716563543225E-5,
307,117203,5632,1.4887637561976192E-5,
308,117204,15089,7.990214808924541E-5,
309,117205,7273,1.8360681545501297E-5,
310,117206,15598,4.81976665200761E-5,
311,117207,2233,2.879978658178402E-5,
312,117208,6528,2.2265023224017976E-5,
313,117209,47115,2.597195122297351E-4,
314,117300,3443,0.0029932178735682363,
315,117310,1731,6.169292347500963E-5,
316,117320,9733,4.9226757306192256E-5,
317,117321,35,7.874368879838053E-4,
318,117322,3445,6.326248134275402E-5,
319,117323,4536,4.403065532673379E-5,
320,117324,8445,1.0110788612363781E-4,
321,117325,4901,9.449886478520073E-5,
322,117326,10718,1.1532398722610602E-4,
323,117327,860,1.27733789398416E-4,
324,117328,3379,6.138154068516952E-4,
325,117329,8495,0.0013729585343566742,
326,117331,962,2.651780148238649E-4,
327,117332,8998,7.532508415033443E-5,
328,117333,1609,0.001119993287464523,
329,117334,4584,7.944883295247326E-5,
330,117335,130,4.5433180457607323E-4,
331,117336,5124,7.163591092774482E-5,
332,117337,3766,2.3940020065959085E-4,
333,117338,7822,3.3014235111067116E-5,
334,117339,4481,8.680702088262802E-6,
335,117340,3629,1.2946907794825122E-5,
336,117341,3562,5.7108768628000395E-6,
337,117342,1453,9.387977877397462E-6,
338,117343,225,2.11790719987618E-5,
339,117344,24075,9.456602237981712E-6,
340,117345,1996,6.10519885765799E-6,
341,117346,2560,5.0184176028453274E-5,
342,117347,7977,4.3002097615378E-5,
343,117348,6817,2.6288162437980065E-4,
344,117349,7746,1.6862604681970237E-4,
345,117350,9106,1.7305519361964017E-5,
346,117360,1417,7.254297159297242E-6,
347,117361,8261,1.8619121857453187E-5,
348,117362,4616,6.2424584213395406E-6,
349,117363,1954,4.4354059666363705E-6,
350,117364,3249,1.0589821947650682E-5,
351,117365,5139,5.287615037919623E-6,
352,117366,3863,5.808874619825517E-6,
353,117367,10234,5.275448060851213E-5,
354,117368,3636,1.2500398278081283E-4,
355,117369,8350,4.947104805266237E-5,
356,117370,289,5.832556348115703E-5,
357,117380,20668,2.9694649709360884E-5,
358,117390,8986,4.3477416746560526E-4,
359,117400,31535,6.495342878171607E-5,
360,117410,6659,3.255413195864821E-5,
361,117420,9684,2.215079451566967E-5,
362,117430,6244,2.200805868448652E-5,
363,117441,7455,1.0694477740277076E-5,
364,117442,30064,1.2577212321969864E-5,
365,117443,1483,1.5093577280164687E-6,
366,117444,4685,1.0874790546065643E-6,
367,117445,6049,2.9038722773203622E-6,
368,117446,6873,5.588612763718325E-6,
369,117447,7098,1.039527026935303E-6,
370,117448,11424,3.220981810235099E-5,
371,117449,10133,2.9818571647474153E-5,
372,117450,23656,3.028290762254828E-5,
373,117460,32576,1.8633750101615433E-5,
374,117470,3648,3.717689442233488E-5,
375,117480,6353,9.159221679137504E-5,
376,117490,34383,2.8496020362648504E-5,
377,117501,4101,4.003088729080496E-5,
378,117502,19773,2.206234092640214E-5,
379,117503,131,4.7555692978588054E-5,
380,117504,4880,2.2383906841671792E-5,
381,117505,1891,2.280671597417716E-5,
382,117506,20274,2.3914779128200825E-5,
383,117507,1796,4.832367893911023E-5,
384,117508,7144,7.387580367531833E-5,
385,117509,6695,7.175115887253564E-5,
386,117610,21194,3.64597826241166E-5,
387,117621,20963,1.378080279361069E-6,
388,117622,7510,1.5386550778728174E-6,
389,117623,6148,5.626543479993693E-7,
390,117624,5529,6.997471938040291E-7,
391,117625,3107,1.0241964046282233E-6,
392,117626,5092,1.1569737843632976E-6,
393,117627,2338,1.0324054303290408E-6,
394,117628,4803,4.769732972557261E-6,
395,117629,17441,3.150074256105284E-5,
396,117630,7944,1.9110468436840314E-5,
397,117640,12237,1.935580321405043E-5,
398,117650,27139,8.712141039525295E-6,
399,117660,11080,4.436521120190926E-6,
400,117670,16159,1.2199873581134864E-5,
401,117680,7373,5.375080787293634E-5,
402,117690,8974,3.552729860985511E-6,
403,117701,4237,7.2363108318374E-6,
404,117702,3062,7.80642780117524E-6,
405,117703,3098,1.9360822199691903E-5,
406,117704,29472,5.3813648777494965E-6,
407,117705,3488,1.1004414216583491E-5,
408,117706,12305,9.259580799156113E-6,
409,117707,5022,2.6359752696662742E-5,
410,117708,6600,1.2427781970116233E-5,
411,117709,6,2.4495029863422575E-5,
412,117801,19386,1.6324032481646304E-5,
413,117802,8138,1.09978362158615E-5,
414,117803,4481,4.995616945413251E-6,
415,117804,4823,1.5321929028651355E-6,
416,117805,9139,5.272495334316425E-6,
417,117806,4243,1.989345474170255E-6,
418,117807,14182,1.0602710666766818E-5,
419,117808,4009,1.9620542054635056E-5,
420,117809,5404,1.3025484426384597E-5,
421,117911,4254,2.32386710681323E-5,
422,117912,11369,1.723812910925069E-5,
423,117913,4828,4.7601225715180095E-5,
424,117914,9748,2.9879814761400786E-5,
425,117915,2892,1.5665888077211813E-5,
426,117916,4522,1.3214071163305167E-5,
427,117917,881,1.3341690333127998E-5,
428,117918,3489,3.8439002628360964E-5,
429,117919,3366,4.0680165234442594E-5,
430,117920,12385,2.875173455080346E-5,
431,117930,3842,2.5072615252395356E-5,
432,117940,17976,1.2877035242313078E-5,
433,117950,35035,1.296855522256688E-5,
434,117960,27987,1.8738744683579523E-5,
435,117970,4764,3.565290339155579E-5,
436,117980,23322,1.7097364390662222E-5,
437,117990,502,6.157332287693725E-5,
438,121000,5402,1.7561245944274268E-5,
439,122100,13683,7.594182473875423E-6,
440,122211,6406,2.7764078376965275E-5,
441,122212,1855,1.1675449168295056E-5,
442,122213,3138,3.0461842535283323E-5,
443,122214,5851,3.740683914108229E-4,
444,122215,3894,2.0315553849359835E-4,
445,122216,2115,6.576119282398048E-5,
446,122217,20739,1.995622811877042E-4,
447,122218,7387,1.4086692435236813E-4,
448,122219,381,3.9517308467295795E-5,
449,122220,10173,3.8471092771285307E-4,
450,122230,15251,5.8833557344451004E-5,
451,122240,13981,2.603366457881655E-4,
452,122250,4175,1.7911694132562696E-5,
453,122260,9898,9.214958205208253E-5,
454,122270,25323,2.6252152858245056E-5,
455,122281,58,0.0,
456,122282,18679,4.376339642768617E-5,
457,122283,8866,2.641541948536091E-5,
458,122284,3054,3.5545243311568016E-5,
459,122285,1410,4.393860752730315E-5,
460,122286,2459,9.690448186594521E-5,
461,122287,2283,3.652843019142964E-5,
462,122288,5474,1.960823053246596E-5,
463,122289,4972,5.274594512876337E-5,
464,122290,14591,1.7136809642794522E-4,
465,122310,31891,7.1070846520793805E-6,
466,122321,1222,8.321678210928914E-6,
467,122322,23462,7.760054304665893E-5,
468,122323,1012,8.277975655939127E-6,
469,122324,26869,1.7808492002897606E-4,
470,122325,566,6.891111396719606E-6,
471,122326,979,3.3665082645273163E-6,
472,122327,743,1.8523238421615535E-5,
473,122328,2014,3.3084978885040326E-6,
474,122329,9878,9.973572228780848E-5,
475,122330,1421,9.68586292726484E-6,
476,122340,19786,2.717405680933128E-5,
477,122350,11368,1.0414733859180664E-5,
478,122360,35190,5.272324841925772E-5,
479,122371,6512,2.103107341407749E-6,
480,122372,2747,2.988575825755177E-6,
481,122373,5796,2.1008039933570035E-6,
482,122374,6294,3.7112884253946354E-6,
483,122375,2608,1.0274533456225361E-6,
484,122376,11494,6.557377909363771E-5,
485,122377,3260,1.249258997910753E-6,
486,122378,2622,3.08175063660572E-6,
487,122379,170,6.993640768757064E-7,
488,122380,30585,2.9331211867973276E-4,
489,122390,928,6.507366576076646E-6,
490,122410,9362,5.2390791099149925E-5,
491,122421,1196,5.3001013760861147E-5,
492,122422,18009,1.6694838456737494E-5,
493,122423,7491,4.904656978706228E-5,
494,122424,10799,9.274760920327157E-5,
495,122425,914,2.3548431613193454E-5,
496,122426,4254,2.066100023256151E-5,
497,122427,5533,4.4402228545807075E-5,
498,122428,2222,5.277142988120701E-5,
499,122429,3051,1.814515270048325E-5,
500,122430,27772,6.047018004363745E-5,
501,122440,12555,2.1004854436905708E-4,
502,122450,18864,6.939804654897594E-5,
503,122460,7469,1.4127043384411403E-5,
504,122470,3244,4.402932372746818E-5,
505,122480,5516,1.2921728102049306E-4,
506,122491,6706,2.4363038362222592E-5,
507,122492,3053,2.634252774369229E-5,
508,122493,1532,1.565840840649306E-5,
509,122494,2788,8.736430406464308E-5,
510,122495,5977,3.0740039845440756E-5,
511,122496,5303,3.8757503223697245E-5,
512,122497,1273,1.9639559602054558E-5,
513,122498,3034,3.6364414706729555E-5,
514,122499,10962,3.709362601670624E-5,
515,122500,23063,2.9040737731242676E-4,
516,122611,9237,2.7712041219800034E-4,
517,122612,5371,0.0011050963471176563,
518,122613,192,9.446233925518947E-6,
519,122614,4748,3.3365792863158506E-5,
520,122615,4622,1.681177300437292E-4,
521,122616,10095,1.4284937898124262E-4,
522,122617,15119,3.6230346291513E-5,
523,122618,8593,3.092094398876263E-5,
524,122619,19409,1.322869481571792E-5,
525,122620,12619,1.2232969670981872E-5,
526,122630,2524,1.1946910322364836E-5,
527,122640,29501,2.132546546183459E-5,
528,122650,5639,1.4688786896189084E-5,
529,122660,16242,3.323475082083339E-5,
530,122670,3328,2.191418712506514E-5,
531,122680,11281,1.9238621245765112E-5,
532,122690,29803,2.2416136082898633E-4,
533,122710,5407,9.20590762127937E-5,
534,122722,5618,5.7254467969885625E-5,
535,122723,11478,5.039757615236652E-5,
536,122724,14659,1.0188281525810996E-4,
537,122725,8871,7.277401649106798E-5,
538,122726,3932,1.1686144981718202E-4,
539,122727,1890,7.453921842961053E-5,
540,122728,7726,7.033338273694272E-5,
541,122729,8395,1.005269788098859E-4,
542,122730,4711,5.064363730476229E-5,
543,122740,8391,6.783324692867836E-5,
544,122750,4912,5.1258839888108636E-5,
545,122760,12525,7.122579905402402E-5,
546,122770,24193,6.0100317505487184E-5,
547,122781,503,1.3030885991304996E-5,
548,122782,2807,2.810177585822147E-5,
549,122783,2653,1.138579038505108E-5,
550,122784,25385,1.695851986911304E-4,
551,122785,1998,4.42037733450036E-5,
552,122786,1849,8.437968503138706E-5,
553,122787,5021,5.1567641543650265E-5,
554,122788,7791,4.337602954088323E-5,
555,122789,5635,1.6150020327934848E-4,
556,122790,26804,7.302554586608616E-5,
557,122810,16351,3.746759002276989E-5,
558,122820,26020,5.8078926720513205E-6,
559,122830,15823,5.8858592302055075E-6,
560,122841,427,3.66026862969152E-6,
561,122842,3197,4.288909131980385E-7,
562,122843,2941,1.0237964805891472E-6,
563,122844,5885,4.584917634366892E-7,
564,122845,151,1.241426662180557E-6,
565,122846,18775,6.3814417802614E-7,
566,122847,2010,3.3335686545659525E-7,
567,122848,6351,4.764176230602428E-7,
568,122849,6829,5.117869716984507E-7,
569,122851,10,1.2941685025044437E-5,
570,122852,5277,2.5050213401846838E-5,
571,122853,162,4.0150593362484E-5,
572,122854,5104,2.497563017049237E-5,
573,122855,11928,4.021056191333485E-6,
574,122856,6580,6.83087796492333E-7,
575,122857,2106,1.4640034573296515E-6,
576,122858,6842,5.659073436164604E-7,
577,122859,830,1.2929849118899605E-6,
578,122860,9486,5.012403156471174E-7,
579,122870,11735,5.219766344497585E-6,
580,122880,12156,1.0875098179373354E-6,
581,122890,11676,2.323133918675932E-6,
582,122911,7164,3.593425156145194E-5,
583,122912,18732,1.7649518390556087E-5,
584,122913,17705,2.1779966410599142E-5,
585,122914,9276,2.3589679085608832E-5,
586,122915,11505,2.975391081906709E-5,
587,122916,10313,3.2871473803172576E-5,
588,122917,400,3.3516206936376186E-5,
589,122918,13061,5.068247160288173E-5,
590,122919,11179,7.857313683554522E-5,
591,122921,609,2.932510267482672E-5,
592,122922,9754,2.752290245407217E-5,
593,122923,614,4.1572026514282294E-5,
594,122924,15537,1.4320381151281715E-5,
595,122925,2123,2.3956977511031984E-5,
596,122926,5763,2.8822995692954798E-6,
597,122927,501,2.2400175730563936E-5,
598,122928,6274,1.941837646309119E-6,
599,122929,9474,1.9258406995965287E-6,
600,122930,30101,3.416688630735678E-5,
601,122941,75,2.362116770347177E-5,
602,122942,6053,2.3441524441334423E-5,
603,122943,2293,2.539867309148554E-5,
604,122944,6592,6.74951900018675E-6,
605,122945,2501,1.4944895691366138E-5,
606,122946,7806,1.3768845044403123E-6,
607,122947,17374,1.6240208364606782E-6,
608,122948,3721,1.057619407905442E-6,
609,122949,9816,1.2963011681042054E-6,
610,122950,306,2.2948388152717824E-5,
611,122961,3054,1.27234937552727E-5,
612,122962,3634,2.2056092241284676E-5,
613,122963,1190,1.1854730460067259E-5,
614,122964,25207,1.0901318941786243E-5,
615,122965,3358,2.2267040169602378E-5,
616,122966,6034,1.2856452301571727E-5,
617,122967,2557,2.2863864443462193E-5,
618,122968,27002,1.713597708347788E-5,
619,122969,14397,1.9226223795723732E-5,
620,122970,33383,8.82018021123793E-6,
621,122981,643,3.419537883157137E-6,
622,122982,22493,2.0312195682469736E-6,
623,122983,1336,2.5389406239662834E-6,
624,122984,2966,1.826535849034582E-6,
625,122985,6665,2.7778961542497523E-6,
626,122986,4664,6.506222198912631E-6,
627,122987,4784,2.3078167017761567E-6,
628,122988,2411,1.3467653309408194E-6,
629,122989,3747,2.307114449800842E-5,
630,122990,28675,5.059390684165061E-6,
631,123010,21695,1.4821525938341732E-5,
632,123021,399,7.353459666957051E-5,
633,123022,5200,2.054195005778567E-5,
634,123023,1477,1.2461761925507717E-5,
635,123024,11268,5.766408587768531E-6,
636,123025,1247,1.7796524043173405E-5,
637,123026,4294,4.118904585895024E-6,
638,123027,6707,1.514138114469559E-5,
639,123028,4012,8.487993021560966E-5,
640,123029,3533,3.056242049943904E-6,
641,123030,1242,1.0307949959485921E-5,
642,123040,35384,4.812451601918719E-5,
643,123050,20914,5.906805586152352E-6,
644,123061,22208,7.986971046446498E-6,
645,123062,53679,1.4569546520870407E-4,
646,123063,11792,6.16033920398255E-5,
647,123064,10011,1.4039104841425055E-4,
648,123065,955,3.265805806049897E-5,
649,123066,9836,8.055624777052077E-5,
650,123067,5567,8.463564445085052E-5,
651,123068,5624,5.423013114857151E-5,
652,123069,7650,1.0629757601551437E-4,
653,123070,30938,1.5999771406445222E-5,
654,123080,25327,1.118290733631925E-5,
655,123090,4029,3.4500238242995026E-5,
656,124100,3418,6.507972304514073E-5,
657,124200,6405,2.8063135374470847E-6,
658,124201,20935,6.494536989805222E-6,
659,124202,8961,5.504309183019351E-7,
660,124203,10671,6.125660619210395E-7,
661,124204,6190,4.3321666680444735E-7,
662,124205,3410,3.3484887121066513E-7,
663,124206,8813,8.585515738241259E-7,
664,124207,4841,5.944308437706495E-7,
665,124208,6792,1.4637287547534868E-6,
666,124209,4608,8.39359805668047E-6,
667,124300,3108,3.838268020146287E-5,
668,124401,3387,3.2088099009777585E-6,
669,124402,11632,1.9262767514876465E-4,
670,124403,1947,5.8866516104622855E-6,
671,124404,17489,5.198945090693932E-4,
672,124405,15787,2.701395563436398E-4,
673,124406,9181,3.3036125762102937E-4,
674,124407,15634,5.252753390880114E-4,
675,124408,7792,5.658146999746016E-4,
676,124409,21469,4.203125950596429E-4,
677,124501,7251,2.1263024956969532E-6,
678,124502,18742,4.486013997805582E-5,
679,124503,9817,5.16699964207339E-4,
680,124504,10116,2.8807574186676935E-5,
681,124505,8244,9.203050686691226E-5,
682,124506,17495,6.756402338890037E-4,
683,124507,1655,3.441359503715084E-5,
