system:index,PfafIDDomWN_monthY2014M10,countDomWN_monthY2014M10,meanDomWN_monthY2014M10,.geo
87,112700,9177,1.0702721233755038E-6,
88,112801,6769,7.243923159810974E-7,
89,112802,7135,4.421363925493403E-7,
90,112803,17267,2.77274888380636E-7,
91,112804,9185,1.4705785457156104E-6,
92,112805,5556,6.953065507868626E-7,
93,112806,6540,1.3566574829521883E-6,
94,112807,9643,6.936452295689747E-7,
95,112808,3496,1.3518584233714822E-6,
96,112809,10746,3.841695490763848E-6,
97,112901,27,1.020804310985783E-6,
98,112902,3218,8.249083348431907E-7,
99,112903,1169,7.506694308080282E-7,
100,112904,2951,1.0429213184453935E-6,
101,112905,37,1.4607299665186447E-6,
102,112906,2413,1.326758776433758E-6,
103,112907,779,1.4760122310812912E-6,
104,112908,5204,1.1212857861163017E-6,
105,112909,20422,8.4978013156926E-6,
106,113000,4675,0.0,
107,114001,54761,5.978863248659515E-6,
108,114002,2390,1.3798157510599921E-6,
109,114100,1656,5.023393503313199E-6,
110,114210,16802,9.24703568582441E-7,
111,114221,2409,7.172388751384541E-7,
112,114222,5839,8.256602934564247E-7,
113,114223,174,9.041844593925982E-7,
114,114224,77580,1.0096409683688019E-5,
115,114225,2250,7.088317350880999E-7,
116,114226,17050,7.4581096942552555E-6,
117,114227,24212,9.853743417587773E-6,
118,114228,5771,8.868493310305144E-6,
119,114229,9213,8.832185075990684E-6,
120,114230,2510,5.084463318006601E-7,
121,114240,9987,7.376070340130979E-6,
122,114250,4469,1.2127121414222769E-5,
123,114260,6798,1.4369628112945449E-5,
124,114270,14977,1.4276157676007305E-5,
125,114281,1050,3.986998931295668E-6,
126,114282,6319,3.5626385591537824E-6,
127,114283,60,4.8539387727709514E-6,
128,114284,14492,9.942014177287002E-6,
129,114285,1297,3.4782612172248843E-6,
130,114286,6726,9.376653252071546E-6,
131,114287,4228,1.447794319057963E-5,
132,114288,2619,2.431813600577617E-5,
133,114289,5390,4.588115020178465E-5,
134,114290,26586,1.0556255819000429E-4,
135,114300,722,3.8917589151478613E-5,
136,114410,3376,1.6861058223064146E-6,
137,114411,11647,1.7693505928438541E-6,
138,114412,3525,3.3275296876481104E-6,
139,114413,15127,2.3207628103559676E-6,
140,114414,3267,2.4323965034926025E-6,
141,114415,1,1.8314148550427008E-6,
142,114416,4264,2.0570914097257546E-6,
143,114417,542,1.7588988705027752E-6,
144,114418,12522,1.6907192574727368E-6,
145,114419,3385,1.584112797414307E-6,
146,114420,17640,1.915872776259101E-6,
147,114430,12313,3.4085957337882425E-6,
148,114441,1660,1.3095331661772394E-5,
149,114442,3796,9.182833750661143E-6,
150,114443,23070,1.627336292682529E-5,
151,114444,3586,8.273842876481149E-6,
152,114445,6066,9.2526098085505E-6,
153,114446,8489,1.0758184424007833E-5,
154,114447,2883,2.021374974133773E-5,
155,114448,12265,2.7542219956660146E-5,
156,114449,8665,4.045370073730403E-5,
157,114450,473,4.007270907282633E-5,
158,114460,29132,1.2776529244218867E-5,
159,114470,26976,1.3991381296976476E-5,
160,114480,17674,1.1955710760539434E-5,
161,114490,22455,2.145200738598622E-5,
162,114500,27914,2.1216193964730647E-6,
163,114601,5823,2.294445876239616E-6,
164,114602,10662,4.521772123491521E-6,
165,114603,506,1.5257132832631156E-6,
166,114604,6933,2.927465968588679E-6,
167,114605,4090,3.471452646829649E-6,
168,114606,5583,5.386865819150177E-6,
169,114607,21267,2.389424619348658E-6,
170,114608,3869,9.87222060752764E-7,
171,114609,2978,1.1451627964176558E-6,
172,114701,4745,1.2759508962031426E-5,
173,114702,5013,4.842649669581928E-6,
174,114703,5019,5.969923064583024E-6,
175,114704,8359,1.3456098732194042E-6,
176,114705,9685,2.2725123248548884E-6,
177,114706,1442,1.8437120177512315E-6,
178,114707,446,1.6457632241182386E-6,
179,114708,1479,1.5779552315775876E-6,
180,114709,13,3.973924483141536E-6,
181,114801,5712,5.877452265424437E-6,
182,114802,3134,6.879091162512909E-6,
183,114803,856,3.951903829549517E-6,
184,114804,3306,5.241102195504513E-6,
185,114805,5341,6.497599017175758E-6,
186,114806,4465,7.4915413973114315E-6,
187,114807,8853,6.984537355543747E-6,
188,114808,9325,1.9963364228978993E-5,
189,114809,12520,2.3944366926657803E-5,
190,114910,24602,3.5440125151107572E-6,
191,114920,13186,7.615978291950476E-6,
192,114931,367,5.728382651849481E-6,
193,114932,6668,4.004072500422854E-6,
194,114933,3381,6.758763483048007E-6,
195,114934,4835,8.493573884812384E-6,
196,114935,10129,6.949766377473617E-6,
197,114936,1413,3.11729251063636E-6,
198,114937,2005,3.647876008923969E-6,
199,114938,7122,8.026887630645308E-6,
200,114939,3723,7.632579647139785E-6,
201,114940,17917,1.769287656190285E-5,
202,114950,8839,1.3284993265087948E-5,
203,114960,17499,5.2355859378107775E-5,
204,114970,3830,2.2661216456479685E-5,
205,114980,12419,5.64233263986516E-5,
206,114990,32085,4.6485301171087695E-5,
207,115101,71040,3.5799875035862746E-5,
208,115102,2813,7.392207078703918E-5,
209,115103,1057,9.766682274640228E-5,
210,115201,4944,1.965733755367909E-5,
211,115202,7332,4.669741389218449E-5,
212,115203,9279,4.977547462982576E-5,
213,115204,4711,1.9757028731344873E-5,
214,115205,18925,4.4874166579606484E-5,
215,115206,1020,9.796095538128604E-6,
216,115207,6669,1.5116848352886969E-5,
217,115208,4606,3.186418843970603E-5,
218,115209,6567,1.0871947422621983E-4,
219,115300,31550,1.4311980080070852E-4,
220,115410,59,2.112125621089505E-7,
221,115421,2746,6.660278126071357E-6,
222,115422,5910,3.898374100332106E-6,
223,115423,190,2.0120454171717786E-5,
224,115424,27002,5.170161846332384E-5,
225,115425,317,3.550974992692292E-5,
226,115426,4129,2.30785783962784E-5,
227,115427,2339,3.510773555300562E-5,
228,115428,1980,1.698211758977059E-5,
229,115429,11579,9.849739570630503E-5,
230,115430,18309,1.1885818308653859E-5,
231,115440,14238,3.793201743213867E-5,
232,115451,34,0.0,
233,115452,3041,1.2695908506063578E-5,
234,115453,6141,1.9124094842885202E-5,
235,115454,5229,2.0278005425871383E-5,
236,115455,8528,1.624559151635681E-5,
237,115456,4944,4.032023950720237E-5,
238,115457,740,3.3401429540459375E-5,
239,115458,4129,4.6114060830291785E-5,
240,115459,17083,9.394678548366812E-5,
241,115460,8270,7.01218109268787E-5,
242,115470,9268,1.514262529611983E-4,
243,115480,12405,1.0343186503229362E-4,
244,115490,6089,1.3227639664926315E-4,
245,115501,6,2.5483421835743406E-5,
246,115502,8893,3.873497401245109E-5,
247,115503,750,4.300026420667905E-5,
248,115504,2436,4.0780459836910444E-5,
249,115505,2096,3.765474635380387E-5,
250,115506,7486,1.4720980147209461E-5,
251,115507,574,2.8794937559687278E-5,
252,115508,7481,2.5140837081643432E-5,
253,115509,7552,1.1541342657143027E-5,
254,115601,269,1.0015410013831956E-6,
255,115602,21806,3.2255623980814665E-5,
256,115603,1991,2.288045021467119E-5,
257,115604,2276,1.0067590043694405E-4,
258,115605,19149,1.7067460421992632E-4,
259,115606,1710,2.5360106635468265E-4,
260,115607,4877,1.6539807117450775E-4,
261,115608,12255,1.0561426937603535E-4,
262,115711,18,0.0,
263,115712,7528,3.336635054620072E-6,
264,115713,7,0.0,
265,115714,25076,1.7043069660776953E-5,
266,115715,13882,2.1019342317588877E-5,
267,115716,6926,4.733529662135717E-5,
268,115717,32235,4.214160017876184E-5,
269,115718,4428,6.602587901003724E-5,
270,115719,27564,1.4581148009331507E-4,
271,115720,175,9.761830789949136E-5,
272,115730,15209,2.3256192971423324E-5,
273,115740,4470,3.973147992392295E-6,
274,115750,4443,2.1818349458693866E-6,
275,115801,15355,4.152667950279758E-5,
276,115802,8564,1.1158104239782383E-5,
277,115803,22718,1.432159617965679E-5,
278,115804,1554,8.768700613654022E-7,
279,115805,2794,3.966085640742235E-6,
280,115806,5497,1.6543635098080593E-6,
281,115807,2697,3.391641170303348E-7,
282,115808,8272,2.5712749654749314E-6,
283,115809,7022,3.1940538209523833E-6,
284,115900,20078,8.316368466851128E-6,
285,116001,3505,6.54735475471724E-5,
286,116002,38883,2.2306823211579144E-5,
287,116003,3319,9.21227085237021E-6,
288,116004,21261,5.1779178334047975E-5,
289,116005,3515,2.008505109120811E-5,
290,116006,4365,3.42332369106156E-5,
291,116007,6990,6.585369082755132E-6,
292,116008,3767,9.724957381969443E-7,
293,116009,7974,6.683365512781744E-6,
294,117000,10611,1.7462896816544313E-4,
295,117100,200,5.453737991029467E-7,
296,117101,327,2.8633233601269454E-5,
297,117102,12545,1.8731266766118046E-6,
298,117103,154,3.676830672668133E-7,
299,117104,13065,6.4604601642788874E-6,
300,117105,9005,5.15196025461119E-6,
301,117106,6687,1.235257587548464E-5,
302,117107,528,5.5424529539443866E-5,
303,117108,11426,1.5955448432807494E-5,
304,117109,3709,2.765449912652635E-5,
305,117201,2410,1.996554826704304E-5,
306,117202,9093,1.764246693915271E-5,
307,117203,5632,1.4648004994984362E-5,
308,117204,15089,7.773882025597671E-5,
309,117205,7273,1.6110205452339227E-5,
310,117206,15598,4.9661418669781716E-5,
311,117207,2233,2.868323225367313E-5,
312,117208,6528,2.2740867514005594E-5,
313,117209,47115,2.2746412752965554E-4,
314,117300,3443,0.002212825899545329,
315,117310,1731,6.00080965369997E-5,
316,117320,9733,3.949649637031775E-5,
317,117321,35,6.287359831586655E-4,
318,117322,3445,6.173525550144986E-5,
319,117323,4536,4.222284721364937E-5,
320,117324,8445,1.0013313413084726E-4,
321,117325,4901,9.492142268618955E-5,
322,117326,10718,1.1688887011390936E-4,
323,117327,860,1.302561434184931E-4,
324,117328,3379,4.881496930551624E-4,
325,117329,8495,0.0011433900236082492,
326,117331,962,2.253028569814198E-4,
327,117332,8998,7.364849887641226E-5,
328,117333,1609,8.031009280953626E-4,
329,117334,4584,7.73577319834831E-5,
330,117335,130,3.6996770663569583E-4,
331,117336,5124,6.993869048021183E-5,
332,117337,3766,2.006213495871348E-4,
333,117338,7822,3.187237163079502E-5,
334,117339,4481,4.908611756563416E-6,
335,117340,3629,1.2771322816817677E-5,
336,117341,3562,4.9007812200045255E-6,
337,117342,1453,6.918359378174297E-6,
338,117343,225,6.765925459382882E-6,
339,117344,24075,9.286070541519658E-6,
340,117345,1996,5.901837258620884E-6,
341,117346,2560,4.8891937107417655E-5,
342,117347,7977,4.204459057728686E-5,
343,117348,6817,1.9791800275650382E-4,
344,117349,7746,7.601247119749495E-5,
345,117350,9106,1.199424653284167E-5,
346,117360,1417,7.135683567894649E-6,
347,117361,8261,1.677007821310595E-5,
348,117362,4616,5.577401721537953E-6,
349,117363,1954,3.6170664834146753E-6,
350,117364,3249,9.741556994154184E-6,
351,117365,5139,3.941321067276122E-6,
352,117366,3863,4.083530380475454E-6,
353,117367,10234,4.1930160692490794E-5,
354,117368,3636,5.986924082121743E-5,
355,117369,8350,4.1888249863336194E-5,
356,117370,289,5.617737752020678E-5,
357,117380,20668,2.2881935527410138E-5,
358,117390,8986,3.363964171455417E-4,
359,117400,31535,5.3241661116142836E-5,
360,117410,6659,3.1309778675102114E-5,
361,117420,9684,2.0925323474951994E-5,
362,117430,6244,2.126494185900038E-5,
363,117441,7455,1.035752572789183E-5,
364,117442,30064,1.2392806424492319E-5,
365,117443,1483,1.4758197339997416E-6,
366,117444,4685,1.0686161447789371E-6,
367,117445,6049,2.536417927418588E-6,
368,117446,6873,5.440526935156767E-6,
369,117447,7098,1.0251568342879E-6,
370,117448,11424,2.864578110798167E-5,
371,117449,10133,2.0618500060518802E-5,
372,117450,23656,2.601974856463695E-5,
373,117460,32576,1.8611528386672576E-5,
374,117470,3648,3.724278547451728E-5,
375,117480,6353,5.6818508940272505E-5,
376,117490,34383,2.1535989154071446E-5,
377,117501,4101,2.4157263382651005E-5,
378,117502,19773,2.0278009071478284E-5,
379,117503,131,2.6072930729151485E-5,
380,117504,4880,2.083829429735963E-5,
381,117505,1891,2.026112127723897E-5,
382,117506,20274,1.994606638857913E-5,
383,117507,1796,2.677123115135057E-5,
384,117508,7144,3.517068337157782E-5,
385,117509,6695,5.0481885790286294E-5,
386,117610,21194,2.6932524692154598E-5,
387,117621,20963,1.3702096801368907E-6,
388,117622,7510,1.089360876738154E-6,
389,117623,6148,5.627904786787573E-7,
390,117624,5529,7.024677142852956E-7,
391,117625,3107,1.029745001002521E-6,
392,117626,5092,1.164412818565828E-6,
393,117627,2338,1.0397848934034273E-6,
394,117628,4803,4.45852245481318E-6,
395,117629,17441,2.728156915537722E-5,
396,117630,7944,1.879499430198037E-5,
397,117640,12237,1.7573853980411315E-5,
398,117650,27139,7.021478623387763E-6,
399,117660,11080,2.6525362550919297E-6,
400,117670,16159,1.2102133843432082E-5,
401,117680,7373,3.37393637906051E-5,
402,117690,8974,3.3688942987089457E-6,
403,117701,4237,6.236259284269149E-6,
404,117702,3062,7.473523228587455E-6,
405,117703,3098,1.3707906380811454E-5,
406,117704,29472,3.988220423140789E-6,
407,117705,3488,8.702136985010685E-6,
408,117706,12305,7.276829550572482E-6,
409,117707,5022,1.3532999325700307E-5,
410,117708,6600,9.751264742921682E-6,
411,117709,6,7.109012111817372E-6,
412,117801,19386,1.1934737107334384E-5,
413,117802,8138,9.718675852704086E-6,
414,117803,4481,4.9885380068750034E-6,
415,117804,4823,1.5370330841725264E-6,
416,117805,9139,4.683367062582239E-6,
417,117806,4243,2.004297327975958E-6,
418,117807,14182,8.448628043287118E-6,
419,117808,4009,1.3117848127879218E-5,
420,117809,5404,8.990366745199602E-6,
421,117911,4254,2.0867405126728384E-5,
422,117912,11369,1.3228874134108863E-5,
423,117913,4828,2.6269030339727718E-5,
424,117914,9748,1.856492137902994E-5,
425,117915,2892,1.3547628916543763E-5,
426,117916,4522,1.2198477139781941E-5,
427,117917,881,1.1816854666720691E-5,
428,117918,3489,2.1420846085600044E-5,
429,117919,3366,1.9015409355686213E-5,
430,117920,12385,2.078452052565779E-5,
431,117930,3842,2.1213672188840256E-5,
432,117940,17976,1.1474161128676483E-5,
433,117950,35035,1.0975155414393093E-5,
434,117960,27987,1.3773315636410824E-5,
435,117970,4764,1.513753060110358E-5,
436,117980,23322,1.0690336560590023E-5,
437,117990,502,2.053994142896125E-5,
438,121000,5402,1.471022699037677E-5,
439,122100,13683,7.1990364704397215E-6,
440,122211,6406,2.341053060087501E-5,
441,122212,1855,1.1553021780029052E-5,
442,122213,3138,2.797219183879732E-5,
443,122214,5851,3.2210605333341213E-4,
444,122215,3894,1.7237988054242146E-4,
445,122216,2115,5.718622309365248E-5,
446,122217,20739,1.7430430020975735E-4,
447,122218,7387,1.3332239106221043E-4,
448,122219,381,3.987662896188545E-5,
449,122220,10173,3.294905484272371E-4,
450,122230,15251,5.2987731296864454E-5,
451,122240,13981,2.2119843950833875E-4,
452,122250,4175,1.4895278712900284E-5,
453,122260,9898,7.985703322594052E-5,
454,122270,25323,2.003570155802209E-5,
455,122281,58,0.0,
456,122282,18679,3.41020501768534E-5,
457,122283,8866,2.4222618419952074E-5,
458,122284,3054,3.449363340878044E-5,
459,122285,1410,4.4094444866496134E-5,
460,122286,2459,8.7831600209546E-5,
461,122287,2283,3.3006253265744655E-5,
462,122288,5474,1.2604994222416406E-5,
463,122289,4972,4.3200966887081074E-5,
464,122290,14591,1.585848424951485E-4,
465,122310,31891,6.5978661331156495E-6,
466,122321,1222,8.140536545892707E-6,
467,122322,23462,6.700324470410414E-5,
468,122323,1012,8.299652190018067E-6,
469,122324,26869,1.2894829200935933E-4,
470,122325,566,6.910878405498448E-6,
471,122326,979,3.3830255144983345E-6,
472,122327,743,1.8575545773062737E-5,
473,122328,2014,3.3252948410325222E-6,
474,122329,9878,7.612122291309938E-5,
475,122330,1421,7.365886965574302E-6,
476,122340,19786,1.5494861751463307E-5,
477,122350,11368,7.894652635713856E-6,
478,122360,35190,3.5566874078017144E-5,
479,122371,6512,2.120953251766478E-6,
480,122372,2747,3.009579259540717E-6,
481,122373,5796,2.128530941099488E-6,
482,122374,6294,3.0515914640597134E-6,
483,122375,2608,1.0414645422844777E-6,
484,122376,11494,5.79246098078361E-5,
485,122377,3260,1.2674595118663514E-6,
486,122378,2622,2.4037266331551954E-6,
487,122379,170,7.095699702387181E-7,
488,122380,30585,2.1958986610542082E-4,
489,122390,928,6.612237016134259E-6,
490,122410,9362,5.3465053477855706E-5,
491,122421,1196,5.420736843896207E-5,
492,122422,18009,1.7064437887688872E-5,
493,122423,7491,5.007337300945944E-5,
494,122424,10799,9.464078885470118E-5,
495,122425,914,2.4048660711379848E-5,
496,122426,4254,2.1101330057907502E-5,
497,122427,5533,4.535960786765698E-5,
498,122428,2222,5.388205459923628E-5,
499,122429,3051,1.8534990735886277E-5,
500,122430,27772,5.282838162646143E-5,
501,122440,12555,1.1756092396521587E-4,
502,122450,18864,5.752688755318916E-5,
503,122460,7469,1.4429494681016663E-5,
504,122470,3244,4.470086475587527E-5,
505,122480,5516,1.0177850897307231E-4,
506,122491,6706,2.473681978404017E-5,
507,122492,3053,2.684116523821424E-5,
508,122493,1532,1.5906122020724E-5,
509,122494,2788,7.654903714260918E-5,
510,122495,5977,3.1091543133214365E-5,
511,122496,5303,3.671232282970505E-5,
512,122497,1273,1.9957281489327973E-5,
513,122498,3034,3.6127195842527655E-5,
514,122499,10962,3.4349836237764106E-5,
515,122500,23063,2.275364200031075E-4,
516,122611,9237,1.6629862990453887E-4,
517,122612,5371,5.075193867648887E-4,
518,122613,192,9.604364661067938E-6,
519,122614,4748,3.3974805161966685E-5,
520,122615,4622,1.0975455159623916E-4,
521,122616,10095,1.1559953981079726E-4,
522,122617,15119,3.161983353940615E-5,
523,122618,8593,3.135135997277556E-5,
524,122619,19409,1.2230392087588584E-5,
525,122620,12619,1.1063809037206768E-5,
526,122630,2524,1.2158656846303642E-5,
527,122640,29501,1.6508443885023778E-5,
528,122650,5639,1.4951861679301243E-5,
529,122660,16242,3.3890652032382706E-5,
530,122670,3328,2.2309521034302667E-5,
531,122680,11281,1.954815927139902E-5,
532,122690,29803,1.7974930813373014E-4,
533,122710,5407,7.554353493833722E-5,
534,122722,5618,4.415538282110325E-5,
535,122723,11478,4.9364766538612794E-5,
536,122724,14659,7.872532107371104E-5,
537,122725,8871,6.399609987393839E-5,
538,122726,3932,8.485922973802408E-5,
539,122727,1890,7.389409284167506E-5,
540,122728,7726,6.561221617988775E-5,
541,122729,8395,7.025093925418804E-5,
542,122730,4711,4.507716632731441E-5,
543,122740,8391,6.329930891420042E-5,
544,122750,4912,4.518907752556996E-5,
545,122760,12525,5.916851530155994E-5,
546,122770,24193,5.355856258630094E-5,
547,122781,503,1.318173139221532E-5,
548,122782,2807,1.7192084980624226E-5,
549,122783,2653,1.1167009191061847E-5,
550,122784,25385,1.2920896148711027E-4,
551,122785,1998,3.64524733222478E-5,
552,122786,1849,5.4904556228480506E-5,
553,122787,5021,3.319664364598571E-5,
554,122788,7791,3.284169196517128E-5,
555,122789,5635,8.873515207926664E-5,
556,122790,26804,4.1464409607416454E-5,
557,122810,16351,2.7631620695600942E-5,
558,122820,26020,3.833225589578768E-6,
559,122830,15823,5.746359165533616E-6,
560,122841,427,1.0425902223676037E-6,
561,122842,3197,4.1545164062158523E-7,
562,122843,2941,5.719131062246772E-7,
563,122844,5885,3.526246220162904E-7,
564,122845,151,2.880242140043E-7,
565,122846,18775,4.724008006586961E-7,
566,122847,2010,3.3638995855351196E-7,
567,122848,6351,4.585304026814416E-7,
568,122849,6829,4.820979312101675E-7,
569,122851,10,2.612026301312896E-6,
570,122852,5277,2.4128069311282272E-5,
571,122853,162,1.0009502149506404E-5,
572,122854,5104,2.525527941100664E-5,
573,122855,11928,3.748126111493337E-6,
574,122856,6580,3.861599275794596E-7,
575,122857,2106,8.686881223667596E-7,
576,122858,6842,5.173970672340382E-7,
577,122859,830,6.034513410246576E-7,
578,122860,9486,3.6408074388106637E-7,
579,122870,11735,1.8608631826174441E-6,
580,122880,12156,9.325387799189688E-7,
581,122890,11676,1.2702157767058798E-6,
582,122911,7164,3.475542237715666E-5,
583,122912,18732,1.622691872056316E-5,
584,122913,17705,1.6541137666846703E-5,
585,122914,9276,2.2009101584616253E-5,
586,122915,11505,2.899112268866942E-5,
587,122916,10313,3.055865498354501E-5,
588,122917,400,2.9287874116142505E-5,
589,122918,13061,2.5891765818996474E-5,
590,122919,11179,2.7755671463737572E-5,
591,122921,609,2.2682201951331625E-5,
592,122922,9754,2.809583398506049E-5,
593,122923,614,3.8657198796710314E-5,
594,122924,15537,1.358695773669968E-5,
595,122925,2123,2.3508374740629996E-5,
596,122926,5763,2.340617868063943E-6,
597,122927,501,2.2836635851151553E-5,
598,122928,6274,1.1191606811765956E-6,
599,122929,9474,1.3434393684673653E-6,
600,122930,30101,2.3221390470373303E-5,
601,122941,75,2.416657470070306E-5,
602,122942,6053,2.3953417782219277E-5,
603,122943,2293,2.593041546192575E-5,
604,122944,6592,6.118429787631005E-6,
605,122945,2501,1.5240529468850551E-5,
606,122946,7806,1.1457719990435384E-6,
607,122947,17374,1.0814208590564474E-6,
608,122948,3721,9.977440002943284E-7,
609,122949,9816,1.1838254135466155E-6,
610,122950,306,2.3477448650672273E-5,
611,122961,3054,1.1439561290342274E-5,
612,122962,3634,1.9834774721369034E-5,
613,122963,1190,1.2119216366300231E-5,
614,122964,25207,9.67717517556247E-6,
615,122965,3358,1.9078094216976878E-5,
616,122966,6034,1.1515650963757678E-5,
617,122967,2557,1.4642353149164029E-5,
618,122968,27002,1.5935510578125415E-5,
619,122969,14397,1.4752670153350985E-5,
620,122970,33383,7.421461892545202E-6,
621,122981,643,1.2277278466381636E-6,
622,122982,22493,1.2733745961582094E-6,
623,122983,1336,1.4290064602350452E-6,
624,122984,2966,1.3378582178189761E-6,
625,122985,6665,1.3741847266880944E-6,
626,122986,4664,4.806003540059167E-6,
627,122987,4784,1.2907406869834419E-6,
628,122988,2411,1.0106365998773428E-6,
629,122989,3747,1.196145062711849E-5,
630,122990,28675,1.8733590609729656E-6,
631,123010,21695,6.809251658972793E-6,
632,123021,399,2.8629550467443678E-5,
633,123022,5200,1.6601544809635783E-5,
634,123023,1477,1.2059290292520307E-5,
635,123024,11268,5.21608083880939E-6,
636,123025,1247,1.2639477577361464E-5,
637,123026,4294,4.064929839932068E-6,
638,123027,6707,1.1226665724371483E-5,
639,123028,4012,5.121932111469156E-5,
640,123029,3533,3.0346013151328376E-6,
641,123030,1242,1.0021189958492656E-5,
642,123040,35384,3.420975460868486E-5,
643,123050,20914,5.748283076414744E-6,
644,123061,22208,6.800661850535157E-6,
645,123062,53679,1.1133586409675497E-4,
646,123063,11792,4.450768948519304E-5,
647,123064,10011,8.941349561459395E-5,
648,123065,955,3.1977619258036724E-5,
649,123066,9836,6.5009773380733E-5,
650,123067,5567,5.581968321931243E-5,
651,123068,5624,4.5550072638236594E-5,
652,123069,7650,7.592005939787847E-5,
653,123070,30938,1.1036146380540724E-5,
654,123080,25327,8.71793883597955E-6,
655,123090,4029,2.4028272737879235E-5,
656,124100,3418,3.336866853620714E-5,
657,124200,6405,2.138837255529752E-6,
658,124201,20935,6.1060235419530216E-6,
659,124202,8961,5.351698143222046E-7,
660,124203,10671,5.938875190922592E-7,
661,124204,6190,4.2189443554449477E-7,
662,124205,3410,3.2605651898843845E-7,
663,124206,8813,8.373053496761932E-7,
664,124207,4841,5.786002299583587E-7,
665,124208,6792,1.2928231477190293E-6,
666,124209,4608,8.205939080114813E-6,
667,124300,3108,2.2527273585650313E-5,
668,124401,3387,3.115554677456942E-6,
669,124402,11632,4.86320553387954E-5,
670,124403,1947,5.711594465343855E-6,
671,124404,17489,2.2983290187101463E-4,
672,124405,15787,1.4613712498038825E-4,
673,124406,9181,1.774401877809348E-4,
674,124407,15634,2.5022991755840277E-4,
675,124408,7792,2.638998067648035E-4,
676,124409,21469,2.1477867573248564E-4,
677,124501,7251,2.066318295392467E-6,
678,124502,18742,3.904936668865494E-5,
679,124503,9817,2.0264324087859183E-4,
680,124504,10116,2.4914093217820482E-5,
681,124505,8244,8.941015514184617E-5,
682,124506,17495,3.3203281272861147E-4,
683,124507,1655,2.7164734532884152E-5,
