system:index,PfafIDDomWW_monthY2014M01,countDomWW_monthY2014M01,meanDomWW_monthY2014M01,.geo
292,116008,3767,9.390028762223405E-7,
293,116009,7974,8.576681452249476E-6,
294,117000,10611,2.0004024363267812E-4,
295,117100,200,5.52488739924265E-7,
296,117101,327,6.030676443430736E-5,
297,117102,12545,1.8898879612101067E-6,
298,117103,154,3.7265805503646306E-7,
299,117104,13065,6.450589006826276E-6,
300,117105,9005,5.241974494044509E-6,
301,117106,6687,1.3297545475778573E-5,
302,117107,528,5.6961088221506325E-5,
303,117108,11426,1.641932702828736E-5,
304,117109,3709,2.8288056925969768E-5,
305,117201,2410,2.0894180560387138E-5,
306,117202,9093,1.795179587054172E-5,
307,117203,5632,1.4952999443203118E-5,
308,117204,15089,8.070131650650751E-5,
309,117205,7273,1.844883807940933E-5,
310,117206,15598,4.891910909368467E-5,
311,117207,2233,2.9024145533592473E-5,
312,117208,6528,2.2757986229891836E-5,
313,117209,47115,2.614218404328085E-4,
314,117300,3443,0.0030231046615680664,
315,117310,1731,6.175382137847529E-5,
316,117320,9733,4.955693841008228E-5,
317,117321,35,7.896398767485697E-4,
318,117322,3445,6.344143928365977E-5,
319,117323,4536,4.4191107867203604E-5,
320,117324,8445,1.0138670118561506E-4,
321,117325,4901,9.526616296619378E-5,
322,117326,10718,1.1645282531104813E-4,
323,117327,860,1.2917835968920851E-4,
324,117328,3379,6.183395842676313E-4,
325,117329,8495,0.0013859553196890998,
326,117331,962,2.6622086548525856E-4,
327,117332,8998,7.575066613913512E-5,
328,117333,1609,0.001128393959244805,
329,117334,4584,7.990036097699946E-5,
330,117335,130,4.577155524460245E-4,
331,117336,5124,7.198681342298241E-5,
332,117337,3766,2.4116070413777963E-4,
333,117338,7822,3.3173939927565585E-5,
334,117339,4481,8.760557006164317E-6,
335,117340,3629,1.2964762447574186E-5,
336,117341,3562,5.7526085441484555E-6,
337,117342,1453,9.443069300712915E-6,
338,117343,225,2.127543272415396E-5,
339,117344,24075,9.456233710966511E-6,
340,117345,1996,6.13141819908019E-6,
341,117346,2560,5.0295487219111415E-5,
342,117347,7977,4.3068478516035E-5,
343,117348,6817,2.6371530447031005E-4,
344,117349,7746,1.6943829757907447E-4,
345,117350,9106,1.7399057330427058E-5,
346,117360,1417,7.225439202384528E-6,
347,117361,8261,1.8681250440206374E-5,
348,117362,4616,6.225318693284898E-6,
349,117363,1954,4.4340707790753305E-6,
350,117364,3249,1.0535351834225916E-5,
351,117365,5139,5.257053322336506E-6,
352,117366,3863,5.766717863658554E-6,
353,117367,10234,5.2320708142450387E-5,
354,117368,3636,1.2388475088618173E-4,
355,117369,8350,4.920465568243717E-5,
356,117370,289,5.87551956322449E-5,
357,117380,20668,2.9774211915454097E-5,
358,117390,8986,4.377176915429227E-4,
359,117400,31535,6.462621480199536E-5,
360,117410,6659,3.2496197604708064E-5,
361,117420,9684,2.2033858413811595E-5,
362,117430,6244,2.1930693721820306E-5,
363,117441,7455,1.0611275222766907E-5,
364,117442,30064,1.2436298699381157E-5,
365,117443,1483,1.4914414235116497E-6,
366,117444,4685,1.076058355170866E-6,
367,117445,6049,2.8736534189281574E-6,
368,117446,6873,5.518737182261494E-6,
369,117447,7098,1.0268023812087622E-6,
370,117448,11424,3.184817700085517E-5,
371,117449,10133,2.950407054330966E-5,
372,117450,23656,2.9928774317931255E-5,
373,117460,32576,1.8441544012210657E-5,
374,117470,3648,3.6659238184793655E-5,
375,117480,6353,9.039799421567638E-5,
376,117490,34383,2.8167804228335423E-5,
377,117501,4101,4.00467771849139E-5,
378,117502,19773,2.189068081722309E-5,
379,117503,131,4.7313161210867524E-5,
380,117504,4880,2.2246343165322815E-5,
381,117505,1891,2.274258666261915E-5,
382,117506,20274,2.370685265900488E-5,
383,117507,1796,4.815466414399863E-5,
384,117508,7144,7.338143696837307E-5,
385,117509,6695,7.134775461967567E-5,
386,117610,21194,3.6209393763196574E-5,
387,117621,20963,1.3655232974693081E-6,
388,117622,7510,1.5253609068513345E-6,
389,117623,6148,5.581540361357333E-7,
390,117624,5529,6.952450339643861E-7,
391,117625,3107,1.0176144241511175E-6,
392,117626,5092,1.1492955420823501E-6,
393,117627,2338,1.0254349485341662E-6,
394,117628,4803,4.738520780028096E-6,
395,117629,17441,3.1326228384161414E-5,
396,117630,7944,1.8906136474294253E-5,
397,117640,12237,1.9154586347531966E-5,
398,117650,27139,8.628627019309557E-6,
399,117660,11080,4.408221878227307E-6,
400,117670,16159,1.2081884396023939E-5,
401,117680,7373,5.3238174600381354E-5,
402,117690,8974,3.526394262730666E-6,
403,117701,4237,7.199811082865505E-6,
404,117702,3062,7.766508834101388E-6,
405,117703,3098,1.924768177320442E-5,
406,117704,29472,5.33712704696824E-6,
407,117705,3488,1.0950926156724473E-5,
408,117706,12305,9.196061281718147E-6,
409,117707,5022,2.6246378846481515E-5,
410,117708,6600,1.2346376523376602E-5,
411,117709,6,2.4438006749234783E-5,
412,117801,19386,1.6229222942857287E-5,
413,117802,8138,1.0955858783715743E-5,
414,117803,4481,4.963205990288386E-6,
415,117804,4823,1.522686397622823E-6,
416,117805,9139,5.24984108679395E-6,
417,117806,4243,1.9785295054007647E-6,
418,117807,14182,1.058035149342671E-5,
419,117808,4009,1.9581604622687875E-5,
420,117809,5404,1.2988243897603946E-5,
421,117911,4254,2.3188230402071254E-5,
422,117912,11369,1.716549983473304E-5,
423,117913,4828,4.757945941089761E-5,
424,117914,9748,2.983069631940255E-5,
425,117915,2892,1.5638512967961553E-5,
426,117916,4522,1.321017117027383E-5,
427,117917,881,1.3344555372993402E-5,
428,117918,3489,3.843173264527936E-5,
429,117919,3366,4.074257583783657E-5,
430,117920,12385,2.8751255109317192E-5,
431,117930,3842,2.513991512852666E-5,
432,117940,17976,1.2877762218268798E-5,
433,117950,35035,1.2991632464120643E-5,
434,117960,27987,1.8754861909069443E-5,
435,117970,4764,3.578442580422444E-5,
436,117980,23322,1.7155925797347327E-5,
437,117990,502,6.182433644229913E-5,
438,121000,5402,1.7626784797387087E-5,
439,122100,13683,7.605117268844084E-6,
440,122211,6406,2.777149167106323E-5,
441,122212,1855,1.1670584322411014E-5,
442,122213,3138,3.042337858455791E-5,
443,122214,5851,3.7336703334464366E-4,
444,122215,3894,2.0272962279001147E-4,
445,122216,2115,6.55065698854212E-5,
446,122217,20739,1.9854702522680432E-4,
447,122218,7387,1.3966815706298622E-4,
448,122219,381,3.9157985452084E-5,
449,122220,10173,3.818559380430531E-4,
450,122230,15251,5.822221384369811E-5,
451,122240,13981,2.5772353446513714E-4,
452,122250,4175,1.7744850874622277E-5,
453,122260,9898,9.119398562163572E-5,
454,122270,25323,2.603268697969653E-5,
455,122281,58,0.0,
456,122282,18679,4.3329863674225966E-5,
457,122283,8866,2.61324482477166E-5,
458,122284,3054,3.51563041590295E-5,
459,122285,1410,4.353340977882432E-5,
460,122286,2459,9.589086737297079E-5,
461,122287,2283,3.620152447708434E-5,
462,122288,5474,1.9398589293622285E-5,
463,122289,4972,5.225580505650767E-5,
464,122290,14591,1.698212750452255E-4,
465,122310,31891,7.085224279059037E-6,
466,122321,1222,8.2792617857922E-6,
467,122322,23462,7.761276723386959E-5,
468,122323,1012,8.239215412435658E-6,
469,122324,26869,1.7791862767440946E-4,
470,122325,566,6.858267280949605E-6,
471,122326,979,3.3457814269004053E-6,
472,122327,743,1.8447237165032975E-5,
473,122328,2014,3.2876555401509433E-6,
474,122329,9878,9.923169585470946E-5,
475,122330,1421,9.63581501878538E-6,
476,122340,19786,2.7037198811533614E-5,
477,122350,11368,1.0353047439580878E-5,
478,122360,35190,5.227196875889546E-5,
479,122371,6512,2.086857890102126E-6,
480,122372,2747,2.966804369044052E-6,
481,122373,5796,2.083981566772063E-6,
482,122374,6294,3.6888032703833213E-6,
483,122375,2608,1.0195882728287444E-6,
484,122376,11494,6.513351082674908E-5,
485,122377,3260,1.2395765781706305E-6,
486,122378,2622,3.0664727315531113E-6,
487,122379,170,6.938454558834206E-7,
488,122380,30585,2.9304563723532166E-4,
489,122390,928,6.461728838426021E-6,
490,122410,9362,5.216957094204354E-5,
491,122421,1196,5.280085371065622E-5,
492,122422,18009,1.6652783723632818E-5,
493,122423,7491,4.889205668775406E-5,
494,122424,10799,9.261434200182511E-5,
495,122425,914,2.350799975633757E-5,
496,122426,4254,2.063227783807022E-5,
497,122427,5533,4.434554684993341E-5,
498,122428,2222,5.270578900231559E-5,
499,122429,3051,1.8121917124296423E-5,
500,122430,27772,6.015855961197337E-5,
501,122440,12555,2.081191153425413E-4,
502,122450,18864,6.874471564588832E-5,
503,122460,7469,1.4070793575097389E-5,
504,122470,3244,4.367751394462006E-5,
505,122480,5516,1.279983224884052E-4,
506,122491,6706,2.417854791682786E-5,
507,122492,3053,2.6179044235729837E-5,
508,122493,1532,1.5539015969598787E-5,
509,122494,2788,8.652371711000659E-5,
510,122495,5977,3.0461691169889485E-5,
511,122496,5303,3.844147356751307E-5,
512,122497,1273,1.947012725871575E-5,
513,122498,3034,3.610181846781624E-5,
514,122499,10962,3.681929266762488E-5,
515,122500,23063,2.8943355034929404E-4,
516,122611,9237,2.762034983580326E-4,
517,122612,5371,0.0011013981937966323,
518,122613,192,9.414607175622582E-6,
519,122614,4748,3.32529469046337E-5,
520,122615,4622,1.6758619238642635E-4,
521,122616,10095,1.4250073005153948E-4,
522,122617,15119,3.614634054247802E-5,
523,122618,8593,3.087333897831357E-5,
524,122619,19409,1.322197169938334E-5,
525,122620,12619,1.2218576369744652E-5,
526,122630,2524,1.1926972099507199E-5,
527,122640,29501,2.13227272692977E-5,
528,122650,5639,1.4654444457030562E-5,
529,122660,16242,3.317336570998919E-5,
530,122670,3328,2.187103201765225E-5,
531,122680,11281,1.9240710762598048E-5,
532,122690,29803,2.239467093143503E-4,
533,122710,5407,9.176977876327466E-5,
534,122722,5618,5.709959402953685E-5,
535,122723,11478,5.026249560293433E-5,
536,122724,14659,1.0189648619007006E-4,
537,122725,8871,7.265233779102164E-5,
538,122726,3932,1.1691875944550733E-4,
539,122727,1890,7.456802592964416E-5,
540,122728,7726,7.053390083742883E-5,
541,122729,8395,1.0072634227326824E-4,
542,122730,4711,5.0481842623035684E-5,
543,122740,8391,6.769822291038793E-5,
544,122750,4912,5.1117427873287574E-5,
545,122760,12525,7.111796587180835E-5,
546,122770,24193,5.9952971034216784E-5,
547,122781,503,1.2979667774050773E-5,
548,122782,2807,2.8012840264489094E-5,
549,122783,2653,1.1352370886146699E-5,
550,122784,25385,1.7008292940211655E-4,
551,122785,1998,4.413991328216459E-5,
552,122786,1849,8.431243731105288E-5,
553,122787,5021,5.152544795379061E-5,
554,122788,7791,4.34653825540175E-5,
555,122789,5635,1.6189029089529782E-4,
556,122790,26804,7.29044158375356E-5,
557,122810,16351,3.751236212990352E-5,
558,122820,26020,5.797797041173522E-6,
559,122830,15823,5.8865420895467276E-6,
560,122841,427,3.657035582976058E-6,
561,122842,3197,4.278272342348558E-7,
562,122843,2941,1.0217207527264354E-6,
563,122844,5885,4.5688035914831645E-7,
564,122845,151,1.2382825239043899E-6,
565,122846,18775,6.355308437934418E-7,
566,122847,2010,3.324818856861515E-7,
567,122848,6351,4.7411150250343853E-7,
568,122849,6829,5.094817235727994E-7,
569,122851,10,1.2941685025044437E-5,
570,122852,5277,2.5030965148633874E-5,
571,122853,162,4.0148680844016374E-5,
572,122854,5104,2.4945342636662816E-5,
573,122855,11928,4.0150130222981765E-6,
574,122856,6580,6.80635568263743E-7,
575,122857,2106,1.461960044181525E-6,
576,122858,6842,5.637193270277782E-7,
577,122859,830,1.289609642488794E-6,
578,122860,9486,4.994850086671822E-7,
579,122870,11735,5.218812987060919E-6,
580,122880,12156,1.0884715065100894E-6,
581,122890,11676,2.3304622668259326E-6,
582,122911,7164,3.586766482097634E-5,
583,122912,18732,1.7631270048314864E-5,
584,122913,17705,2.1781362662168624E-5,
585,122914,9276,2.3573802454040895E-5,
586,122915,11505,2.971512077771614E-5,
587,122916,10313,3.2829323574849125E-5,
588,122917,400,3.345543713370957E-5,
589,122918,13061,5.060793238465694E-5,
590,122919,11179,7.840361373753496E-5,
591,122921,609,2.9288126832186434E-5,
592,122922,9754,2.75065443853954E-5,
593,122923,614,4.151920309634563E-5,
594,122924,15537,1.4303127466923649E-5,
595,122925,2123,2.3933754001766093E-5,
596,122926,5763,2.879084162343005E-6,
597,122927,501,2.239999478021682E-5,
598,122928,6274,1.939386167805952E-6,
599,122929,9474,1.9266372737713644E-6,
600,122930,30101,3.415627890017407E-5,
601,122941,75,2.362116770347177E-5,
602,122942,6053,2.3429386289234943E-5,
603,122943,2293,2.5381934794696077E-5,
604,122944,6592,6.741958439983264E-6,
605,122945,2501,1.4926633951158996E-5,
606,122946,7806,1.3811300654738314E-6,
607,122947,17374,1.630262415132379E-6,
608,122948,3721,1.0631215217792005E-6,
609,122949,9816,1.3029585062000117E-6,
610,122950,306,2.2948388152717824E-5,
611,122961,3054,1.271796007805579E-5,
612,122962,3634,2.2043331243397E-5,
613,122963,1190,1.1848382726007247E-5,
614,122964,25207,1.0896799633750715E-5,
615,122965,3358,2.2230605590218908E-5,
616,122966,6034,1.282163072431092E-5,
617,122967,2557,2.2810853431572198E-5,
618,122968,27002,1.71030071389463E-5,
619,122969,14397,1.9167488971681827E-5,
620,122970,33383,8.809683449358093E-6,
621,122981,643,3.4186267511458573E-6,
622,122982,22493,2.0364295508677958E-6,
623,122983,1336,2.538943105086659E-6,
624,122984,2966,1.8255058072185732E-6,
625,122985,6665,2.779405340271677E-6,
626,122986,4664,6.4860132777262215E-6,
627,122987,4784,2.3092962376298603E-6,
628,122988,2411,1.3455446061484934E-6,
629,122989,3747,2.299020405007305E-5,
630,122990,28675,5.081076598545322E-6,
631,123010,21695,1.4915025922987502E-5,
632,123021,399,7.401995030939145E-5,
633,123022,5200,2.0618076382030642E-5,
634,123023,1477,1.2529765465829919E-5,
635,123024,11268,5.776769132591827E-6,
636,123025,1247,1.7863402004619536E-5,
637,123026,4294,4.125638728986432E-6,
638,123027,6707,1.5176362277366184E-5,
639,123028,4012,8.50517027222211E-5,
640,123029,3533,3.0564498188527565E-6,
641,123030,1242,1.0367392424062595E-5,
642,123040,35384,4.8294676521748624E-5,
643,123050,20914,5.947691162231191E-6,
644,123061,22208,8.027803612174067E-6,
645,123062,53679,1.4613437960382924E-4,
646,123063,11792,6.189962750028058E-5,
647,123064,10011,1.4107942074651408E-4,
648,123065,955,3.291726551647085E-5,
649,123066,9836,8.090704670673816E-5,
650,123067,5567,8.512472528719183E-5,
651,123068,5624,5.4459182378838284E-5,
652,123069,7650,1.0670411823483559E-4,
653,123070,30938,1.61578315133631E-5,
654,123080,25327,1.1294740455386691E-5,
655,123090,4029,3.485742308995966E-5,
656,124100,3418,6.579408909788708E-5,
657,124200,6405,2.8297399054334865E-6,
658,124201,20935,6.55748550710496E-6,
659,124202,8961,5.555516520464161E-7,
660,124203,10671,6.175345228157426E-7,
661,124204,6190,4.365132763243461E-7,
662,124205,3410,3.376160788875594E-7,
663,124206,8813,8.64459429103902E-7,
664,124207,4841,5.991123964883525E-7,
665,124208,6792,1.4745352621520395E-6,
666,124209,4608,8.460841667544209E-6,
667,124300,3108,3.8792322382877396E-5,
668,124401,3387,3.239987759055027E-6,
669,124402,11632,1.9382385913351962E-4,
670,124403,1947,5.938022973712592E-6,
671,124404,17489,5.229703445196105E-4,
672,124405,15787,2.7184772940581285E-4,
673,124406,9181,3.317635431426423E-4,
674,124407,15634,5.280486386699709E-4,
675,124408,7792,5.69140407806569E-4,
676,124409,21469,4.22755851952415E-4,
677,124501,7251,2.143527149838888E-6,
678,124502,18742,4.511785480352578E-5,
679,124503,9817,5.197164407470505E-4,
680,124504,10116,2.8986061455930192E-5,
681,124505,8244,9.253206980052143E-5,
682,124506,17495,6.795651421483382E-4,
683,124507,1655,3.463847581073926E-5,
