system:index,PfafIDDomWN_monthY2014M11,countDomWN_monthY2014M11,meanDomWN_monthY2014M11,.geo
70,112116,4584,4.224364458856507E-6,
71,112117,2017,1.5427512519291671E-6,
72,112118,4443,1.7086012130633756E-5,
73,112119,6741,2.929346069413579E-6,
74,112120,6306,4.3743453133091374E-7,
75,112130,3588,3.496363910364315E-7,
76,112140,5675,8.080706787400518E-7,
77,112150,567,2.7964597822242525E-7,
78,112160,4941,7.356998601889733E-7,
79,112170,17030,5.597903729435403E-7,
80,112180,5677,6.311200418382896E-7,
81,112190,13172,6.715434048151522E-7,
82,112200,33905,8.534623981625593E-7,
83,112300,8315,1.181536872429678E-6,
84,112400,30830,1.4009074053472256E-6,
85,112500,806,1.291626091429579E-6,
86,112600,7692,1.1400461583168287E-6,
87,112700,9177,1.0330112207783372E-6,
88,112801,6769,7.001375537109858E-7,
89,112802,7135,4.27002773879928E-7,
90,112803,17267,2.674546618018167E-7,
91,112804,9185,1.4215207537734788E-6,
92,112805,5556,6.725158932649525E-7,
93,112806,6540,1.3146819441324262E-6,
94,112807,9643,6.723413562935079E-7,
95,112808,3496,1.3140991959197994E-6,
96,112809,10746,3.732347904190644E-6,
97,112901,27,9.927604835815459E-7,
98,112902,3218,8.005552054789754E-7,
99,112903,1169,7.295326445307776E-7,
100,112904,2951,1.014265730204082E-6,
101,112905,37,1.4277562874590538E-6,
102,112906,2413,1.294540010689548E-6,
103,112907,779,1.4458764678150556E-6,
104,112908,5204,1.0951107103127851E-6,
105,112909,20422,8.496704817488642E-6,
106,113000,4675,0.0,
107,114001,54761,5.870502266591486E-6,
108,114002,2390,1.3457332330453784E-6,
109,114100,1656,5.07508034728551E-6,
110,114210,16802,9.281162332669188E-7,
111,114221,2409,7.185318032900298E-7,
112,114222,5839,8.249836302458678E-7,
113,114223,174,9.063459598656123E-7,
114,114224,77580,1.0064176001000118E-5,
115,114225,2250,7.081687066154028E-7,
116,114226,17050,7.410534641800079E-6,
117,114227,24212,9.840155776803453E-6,
118,114228,5771,8.877505197423891E-6,
119,114229,9213,8.856262111781106E-6,
120,114230,2510,5.102750366502994E-7,
121,114240,9987,7.360733204270637E-6,
122,114250,4469,1.2097668530208244E-5,
123,114260,6798,1.4158136006371664E-5,
124,114270,14977,1.3984649682695373E-5,
125,114281,1050,3.909598167230964E-6,
126,114282,6319,3.4334964525902452E-6,
127,114283,60,4.730087547377671E-6,
128,114284,14492,9.729495781121668E-6,
129,114285,1297,3.392322085774372E-6,
130,114286,6726,8.99340997657149E-6,
131,114287,4228,1.4103127448508458E-5,
132,114288,2619,2.3626139067313553E-5,
133,114289,5390,4.451857027277234E-5,
134,114290,26586,1.019581397980352E-4,
135,114300,722,3.9275069317854604E-5,
136,114410,3376,1.669595300042302E-6,
137,114411,11647,1.7677083597041702E-6,
138,114412,3525,3.3158272877847786E-6,
139,114413,15127,2.3118751999089195E-6,
140,114414,3267,2.4327152446462127E-6,
141,114415,1,1.8314148550427008E-6,
142,114416,4264,2.0454885646114805E-6,
143,114417,542,1.7584741304121876E-6,
144,114418,12522,1.6930704920283615E-6,
145,114419,3385,1.5818242761660972E-6,
146,114420,17640,1.8984629294694538E-6,
147,114430,12313,3.352556944969391E-6,
148,114441,1660,1.2840934093115498E-5,
149,114442,3796,9.068840773601132E-6,
150,114443,23070,1.606367720669821E-5,
151,114444,3586,8.148733462337114E-6,
152,114445,6066,9.150268301378334E-6,
153,114446,8489,1.0713322974721063E-5,
154,114447,2883,1.9880026209732897E-5,
155,114448,12265,2.7235934896887762E-5,
156,114449,8665,3.950154109622679E-5,
157,114450,473,3.9285717077039404E-5,
158,114460,29132,1.2324851299486344E-5,
159,114470,26976,1.3603091855558993E-5,
160,114480,17674,1.1561491467912575E-5,
161,114490,22455,2.087734553071775E-5,
162,114500,27914,2.123912652257521E-6,
163,114601,5823,2.298795924899134E-6,
164,114602,10662,4.523604391050851E-6,
165,114603,506,1.5261438991732974E-6,
166,114604,6933,2.9309106720544353E-6,
167,114605,4090,3.4797321279604304E-6,
168,114606,5583,5.401205125191965E-6,
169,114607,21267,2.395085360452777E-6,
170,114608,3869,9.850266690626302E-7,
171,114609,2978,1.1456703317125607E-6,
172,114701,4745,1.2780707560830435E-5,
173,114702,5013,4.84995533626788E-6,
174,114703,5019,5.973588447278659E-6,
175,114704,8359,1.3408439770079705E-6,
176,114705,9685,2.2553820054359038E-6,
177,114706,1442,1.8126453175770018E-6,
178,114707,446,1.6314658161173662E-6,
179,114708,1479,1.5641585556962557E-6,
180,114709,13,3.903432650939952E-6,
181,114801,5712,5.746214297355121E-6,
182,114802,3134,6.668819183119447E-6,
183,114803,856,3.861590761104266E-6,
184,114804,3306,5.102731511473804E-6,
185,114805,5341,6.2847627187516156E-6,
186,114806,4465,7.229861756482396E-6,
187,114807,8853,6.704398305630636E-6,
188,114808,9325,1.927768581858364E-5,
189,114809,12520,2.314225891827123E-5,
190,114910,24602,3.4604739919493786E-6,
191,114920,13186,7.288871441741395E-6,
192,114931,367,5.560632592636632E-6,
193,114932,6668,3.889398799286201E-6,
194,114933,3381,6.52331823037685E-6,
195,114934,4835,8.122385491148913E-6,
196,114935,10129,6.688587572673906E-6,
197,114936,1413,3.0001689864313448E-6,
198,114937,2005,3.499535673518363E-6,
199,114938,7122,7.698751195365958E-6,
200,114939,3723,7.289719182693083E-6,
201,114940,17917,1.7047077221559467E-5,
202,114950,8839,1.276316308396675E-5,
203,114960,17499,5.061726568781368E-5,
204,114970,3830,2.1814290878607603E-5,
205,114980,12419,5.465677862836767E-5,
206,114990,32085,4.497913350082124E-5,
207,115101,71040,3.5438019374262064E-5,
208,115102,2813,7.394207845320558E-5,
209,115103,1057,9.751324421343443E-5,
210,115201,4944,1.989708221770744E-5,
211,115202,7332,4.70508359066753E-5,
212,115203,9279,4.998754552244821E-5,
213,115204,4711,1.962899976305254E-5,
214,115205,18925,4.477797035630316E-5,
215,115206,1020,9.788277073423489E-6,
216,115207,6669,1.5174162936397135E-5,
217,115208,4606,3.1620918735845734E-5,
218,115209,6567,1.0799990889363098E-4,
219,115300,31550,1.421136319695426E-4,
220,115410,59,2.0230309133141053E-7,
221,115421,2746,6.3702695899945585E-6,
222,115422,5910,3.7624011805017804E-6,
223,115423,190,1.926288517618398E-5,
224,115424,27002,5.0986760713038666E-5,
225,115425,317,3.406748809534064E-5,
226,115426,4129,2.22145447507691E-5,
227,115427,2339,3.383408055774679E-5,
228,115428,1980,1.6508031279861173E-5,
229,115429,11579,9.612740773044405E-5,
230,115430,18309,1.1399854309776083E-5,
231,115440,14238,3.6906629050396844E-5,
232,115451,34,0.0,
233,115452,3041,1.2393301389805048E-5,
234,115453,6141,1.8640140668253017E-5,
235,115454,5229,1.9858253840568433E-5,
236,115455,8528,1.590922804196739E-5,
237,115456,4944,3.952872626476107E-5,
238,115457,740,3.26820050921058E-5,
239,115458,4129,4.5012183124980575E-5,
240,115459,17083,9.153550617031368E-5,
241,115460,8270,6.904996154328402E-5,
242,115470,9268,1.4802339721360302E-4,
243,115480,12405,1.0205626796032968E-4,
244,115490,6089,1.2971905341832514E-4,
245,115501,6,2.490300838163557E-5,
246,115502,8893,3.821863906310801E-5,
247,115503,750,4.207850684255283E-5,
248,115504,2436,3.990219622285799E-5,
249,115505,2096,3.676350170143499E-5,
250,115506,7486,1.4461737298158097E-5,
251,115507,574,2.8120408146260118E-5,
252,115508,7481,2.448209712660326E-5,
253,115509,7552,1.1327344558787177E-5,
254,115601,269,9.767676970621974E-7,
255,115602,21806,3.171045476622265E-5,
256,115603,1991,2.2398923554538874E-5,
257,115604,2276,9.916003727173708E-5,
258,115605,19149,1.6615391984270113E-4,
259,115606,1710,2.4642158163744955E-4,
260,115607,4877,1.6088295746822097E-4,
261,115608,12255,1.026307147197578E-4,
262,115711,18,0.0,
263,115712,7528,3.2481137648315503E-6,
264,115713,7,0.0,
265,115714,25076,1.6507390861114138E-5,
266,115715,13882,2.053791437777762E-5,
267,115716,6926,4.647543036223359E-5,
268,115717,32235,4.125565514619092E-5,
269,115718,4428,6.44402424156048E-5,
270,115719,27564,1.4218829256234153E-4,
271,115720,175,9.526337391786722E-5,
272,115730,15209,2.2591575698370754E-5,
273,115740,4470,3.87574227615583E-6,
274,115750,4443,2.1336872267127973E-6,
275,115801,15355,4.074673222608198E-5,
276,115802,8564,1.0922062810991058E-5,
277,115803,22718,1.3996152842031935E-5,
278,115804,1554,8.556333512844804E-7,
279,115805,2794,3.876735067157988E-6,
280,115806,5497,1.6154839713379164E-6,
281,115807,2697,3.3104363849933783E-7,
282,115808,8272,2.5111191183787034E-6,
283,115809,7022,3.1135321769946324E-6,
284,115900,20078,8.124167045076694E-6,
285,116001,3505,6.455118549161241E-5,
286,116002,38883,2.1992063962282284E-5,
287,116003,3319,9.058937955001125E-6,
288,116004,21261,5.0630085452400704E-5,
289,116005,3515,1.9713705325773758E-5,
290,116006,4365,3.357248586001287E-5,
291,116007,6990,6.486226863481941E-6,
292,116008,3767,9.669209525676806E-7,
293,116009,7974,6.636175422172387E-6,
294,117000,10611,1.7562316100860288E-4,
295,117100,200,5.515021022267099E-7,
296,117101,327,2.896091227845902E-5,
297,117102,12545,1.8801016536441145E-6,
298,117103,154,3.7215858762998867E-7,
299,117104,13065,6.460050983788342E-6,
300,117105,9005,5.234271017031845E-6,
301,117106,6687,1.2541976075556263E-5,
302,117107,528,5.663280632339147E-5,
303,117108,11426,1.6164210159201825E-5,
304,117109,3709,2.822525390836177E-5,
305,117201,2410,2.0374407919256972E-5,
306,117202,9093,1.7963515546985803E-5,
307,117203,5632,1.4936483554959831E-5,
308,117204,15089,7.699744780816304E-5,
309,117205,7273,1.643649942009049E-5,
310,117206,15598,4.927948618323226E-5,
311,117207,2233,2.9096217281386904E-5,
312,117208,6528,2.2833357533257642E-5,
313,117209,47115,2.2140510827397676E-4,
314,117300,3443,0.0022651327897768724,
315,117310,1731,6.14663759320095E-5,
316,117320,9733,3.9711856669578265E-5,
317,117321,35,6.450675538332899E-4,
318,117322,3445,6.316165390166062E-5,
319,117323,4536,4.316642627436319E-5,
320,117324,8445,1.0147337722455797E-4,
321,117325,4901,9.55810697096231E-5,
322,117326,10718,1.1628257976659679E-4,
323,117327,860,1.2937582459364967E-4,
324,117328,3379,4.8255368587153165E-4,
325,117329,8495,0.001131971121573828,
326,117331,962,2.308953467309186E-4,
327,117332,8998,7.526552494569007E-5,
328,117333,1609,8.219735765448564E-4,
329,117334,4584,7.92304839548349E-5,
330,117335,130,3.794854000770088E-4,
331,117336,5124,7.148782309173904E-5,
332,117337,3766,2.0560968774601404E-4,
333,117338,7822,3.264908924903508E-5,
334,117339,4481,5.033530928810165E-6,
335,117340,3629,1.296151417191399E-5,
336,117341,3562,5.0138888815099005E-6,
337,117342,1453,7.085139773677474E-6,
338,117343,225,6.908528822055801E-6,
339,117344,24075,9.449642506668807E-6,
340,117345,1996,6.0431303317238E-6,
341,117346,2560,5.001717148207366E-5,
342,117347,7977,4.2937516188824336E-5,
343,117348,6817,2.0120098536874305E-4,
344,117349,7746,7.694896878749858E-5,
345,117350,9106,1.2268635489758227E-5,
346,117360,1417,7.266209245987897E-6,
347,117361,8261,1.715717805906733E-5,
348,117362,4616,5.6913703833618695E-6,
349,117363,1954,3.701787945090612E-6,
350,117364,3249,9.933551415278047E-6,
351,117365,5139,4.032980204625293E-6,
352,117366,3863,4.175802458164242E-6,
353,117367,10234,4.266594173418421E-5,
354,117368,3636,6.0623501993894124E-5,
355,117369,8350,4.2425755454507E-5,
356,117370,289,5.746629006952852E-5,
357,117380,20668,2.3477458035132882E-5,
358,117390,8986,3.450681634513887E-4,
359,117400,31535,5.345761617817184E-5,
360,117410,6659,3.21519862514727E-5,
361,117420,9684,2.148233567338626E-5,
362,117430,6244,2.184878353950334E-5,
363,117441,7455,1.0591227390524052E-5,
364,117442,30064,1.260372760092476E-5,
365,117443,1483,1.5061061657952128E-6,
366,117444,4685,1.0890897820703487E-6,
367,117445,6049,2.5887131090944004E-6,
368,117446,6873,5.5158342197283614E-6,
369,117447,7098,1.0435356931598955E-6,
370,117448,11424,2.897003615175058E-5,
371,117449,10133,2.0848451468191656E-5,
372,117450,23656,2.6406000572921777E-5,
373,117460,32576,1.8639235715740884E-5,
374,117470,3648,3.758788211553853E-5,
375,117480,6353,5.7461468040493885E-5,
376,117490,34383,2.170799767059474E-5,
377,117501,4101,2.4802527704013388E-5,
378,117502,19773,2.07719881823257E-5,
379,117503,131,2.6835915853083022E-5,
380,117504,4880,2.140021406074601E-5,
381,117505,1891,2.085518386592981E-5,
382,117506,20274,2.0395852341155636E-5,
383,117507,1796,2.7504921192806527E-5,
384,117508,7144,3.599349098916588E-5,
385,117509,6695,5.1721646834349004E-5,
386,117610,21194,2.7537000911313452E-5,
387,117621,20963,1.3887404012256397E-6,
388,117622,7510,1.096974400930886E-6,
389,117623,6148,5.683363699978375E-7,
390,117624,5529,7.069807538849513E-7,
391,117625,3107,1.035554548875371E-6,
392,117626,5092,1.1689624711425132E-6,
393,117627,2338,1.043718062361275E-6,
394,117628,4803,4.472051122216858E-6,
395,117629,17441,2.7357845160386675E-5,
396,117630,7944,1.913415935592005E-5,
397,117640,12237,1.786687829744696E-5,
398,117650,27139,7.126568307706467E-6,
399,117660,11080,2.6678213099504495E-6,
400,117670,16159,1.2252514369262717E-5,
401,117680,7373,3.409230594346263E-5,
402,117690,8974,3.4020648439811615E-6,
403,117701,4237,6.411774009518621E-6,
404,117702,3062,7.658364610588006E-6,
405,117703,3098,1.4058353552207506E-5,
406,117704,29472,4.06679636943632E-6,
407,117705,3488,8.921014183553344E-6,
408,117706,12305,7.406777944836323E-6,
409,117707,5022,1.3841946435890044E-5,
410,117708,6600,9.927541130317435E-6,
411,117709,6,7.3035014033826215E-6,
412,117801,19386,1.2134101007973879E-5,
413,117802,8138,9.817587803362678E-6,
414,117803,4481,5.0424266624859146E-6,
415,117804,4823,1.5487350163793662E-6,
416,117805,9139,4.719784555533182E-6,
417,117806,4243,2.0130980415325184E-6,
418,117807,14182,8.4860319394389E-6,
419,117808,4009,1.3170944786306165E-5,
420,117809,5404,9.007739981898822E-6,
421,117911,4254,2.1343650595341403E-5,
422,117912,11369,1.3450922215819986E-5,
423,117913,4828,2.6840528376962724E-5,
424,117914,9748,1.888572569703121E-5,
425,117915,2892,1.3837967098864698E-5,
426,117916,4522,1.2439205135769925E-5,
427,117917,881,1.2066298743480613E-5,
428,117918,3489,2.1794624809523257E-5,
429,117919,3366,1.940232211005564E-5,
430,117920,12385,2.1103841201260617E-5,
431,117930,3842,2.159032597970614E-5,
432,117940,17976,1.1622108115632158E-5,
433,117950,35035,1.1128253633450421E-5,
434,117960,27987,1.3911851195829317E-5,
435,117970,4764,1.5363799039449547E-5,
436,117980,23322,1.0841103835146465E-5,
437,117990,502,2.0860987025867245E-5,
438,121000,5402,1.4938115372162199E-5,
439,122100,13683,7.297711392306807E-6,
440,122211,6406,2.3711297885183944E-5,
441,122212,1855,1.1690107000180261E-5,
442,122213,3138,2.8306398001798866E-5,
443,122214,5851,3.2454764917314824E-4,
444,122215,3894,1.7405252330325731E-4,
445,122216,2115,5.7663050349663187E-5,
446,122217,20739,1.7521589226011626E-4,
447,122218,7387,1.3405813360404566E-4,
448,122219,381,4.011618060875154E-5,
449,122220,10173,3.3212853107816425E-4,
450,122230,15251,5.334790009186756E-5,
451,122240,13981,2.2221509742843674E-4,
452,122250,4175,1.5014364596543029E-5,
453,122260,9898,8.035547447080398E-5,
454,122270,25323,2.023894626722732E-5,
455,122281,58,0.0,
456,122282,18679,3.444468098379816E-5,
457,122283,8866,2.4457738720075585E-5,
458,122284,3054,3.470708297941036E-5,
459,122285,1410,4.445947672287869E-5,
460,122286,2459,8.83117498633953E-5,
461,122287,2283,3.324366735784247E-5,
462,122288,5474,1.2675292879405634E-5,
463,122289,4972,4.3349577314131594E-5,
464,122290,14591,1.594349367049329E-4,
465,122310,31891,6.670180806454853E-6,
466,122321,1222,8.212214772861507E-6,
467,122322,23462,6.746973748338794E-5,
468,122323,1012,8.366009218797459E-6,
469,122324,26869,1.2936425681692756E-4,
470,122325,566,6.965553082889962E-6,
471,122326,979,3.4006352990165522E-6,
472,122327,743,1.8690461723219268E-5,
473,122328,2014,3.340331503283526E-6,
474,122329,9878,7.615449487900678E-5,
475,122330,1421,7.431506133041701E-6,
476,122340,19786,1.5592386988926306E-5,
477,122350,11368,7.949952748071273E-6,
478,122360,35190,3.551790678159566E-5,
479,122371,6512,2.1285905083057362E-6,
480,122372,2747,3.018122029307045E-6,
481,122373,5796,2.1257317997853085E-6,
482,122374,6294,3.0424687906044183E-6,
483,122375,2608,1.0406052220262795E-6,
484,122376,11494,5.801199991363179E-5,
485,122377,3260,1.2679042848681751E-6,
486,122378,2622,2.398184177486383E-6,
487,122379,170,7.101693530647444E-7,
488,122380,30585,2.2020614372012724E-4,
489,122390,928,6.612549396941667E-6,
490,122410,9362,5.335131475102462E-5,
491,122421,1196,5.407332809712914E-5,
492,122422,18009,1.7026375417037185E-5,
493,122423,7491,4.991003349740281E-5,
494,122424,10799,9.42070414121154E-5,
495,122425,914,2.39627893042795E-5,
496,122426,4254,2.101846076530955E-5,
497,122427,5533,4.51521358408877E-5,
498,122428,2222,5.3619476724713365E-5,
499,122429,3051,1.8444900030685043E-5,
500,122430,27772,5.2677581511811906E-5,
501,122440,12555,1.1749402290825184E-4,
502,122450,18864,5.765429215012642E-5,
503,122460,7469,1.4416106499228585E-5,
504,122470,3244,4.4831683265930046E-5,
505,122480,5516,1.021079949015919E-4,
506,122491,6706,2.478488758135006E-5,
507,122492,3053,2.6813854628465065E-5,
508,122493,1532,1.593102170155223E-5,
509,122494,2788,7.684617405870888E-5,
510,122495,5977,3.122093977508088E-5,
511,122496,5303,3.687187348962305E-5,
512,122497,1273,1.9978425254662153E-5,
513,122498,3034,3.6088331571237945E-5,
514,122499,10962,3.435999163156371E-5,
515,122500,23063,2.2629636469078215E-4,
516,122611,9237,1.655540348471944E-4,
517,122612,5371,5.04353140264251E-4,
518,122613,192,9.593821786556386E-6,
519,122614,4748,3.3892392058068593E-5,
520,122615,4622,1.0974307880789552E-4,
521,122616,10095,1.1563629234588378E-4,
522,122617,15119,3.157505898449296E-5,
523,122618,8593,3.1299777615809824E-5,
524,122619,19409,1.2181986389378496E-5,
525,122620,12619,1.0976437337392495E-5,
526,122630,2524,1.2110220485722056E-5,
527,122640,29501,1.6382020483471415E-5,
528,122650,5639,1.489857349927717E-5,
529,122660,16242,3.374547313464985E-5,
530,122670,3328,2.220503039830208E-5,
531,122680,11281,1.9441435619257923E-5,
532,122690,29803,1.78992803338995E-4,
533,122710,5407,7.54053814178164E-5,
534,122722,5618,4.406860364056488E-5,
535,122723,11478,4.926879086514775E-5,
536,122724,14659,7.887935738307784E-5,
537,122725,8871,6.388622965473316E-5,
538,122726,3932,8.489371529976101E-5,
539,122727,1890,7.38719523355002E-5,
540,122728,7726,6.579548820951993E-5,
541,122729,8395,7.047411087870619E-5,
542,122730,4711,4.504928575108251E-5,
543,122740,8391,6.314158223072965E-5,
544,122750,4912,4.5136589660775804E-5,
545,122760,12525,5.9020466068290834E-5,
546,122770,24193,5.3442437762533506E-5,
547,122781,503,1.3167297683098943E-5,
548,122782,2807,1.7191855587000203E-5,
549,122783,2653,1.1167814562782936E-5,
550,122784,25385,1.296798609524971E-4,
551,122785,1998,3.6382454353623686E-5,
552,122786,1849,5.49074024590718E-5,
553,122787,5021,3.320331544563398E-5,
554,122788,7791,3.2904931021580796E-5,
555,122789,5635,8.887694833632229E-5,
556,122790,26804,4.1405567548677435E-5,
557,122810,16351,2.757730528521853E-5,
558,122820,26020,3.8456382096711695E-6,
559,122830,15823,5.743050227428347E-6,
560,122841,427,1.0415196349903473E-6,
561,122842,3197,4.147139851583079E-7,
562,122843,2941,5.711117276989628E-7,
563,122844,5885,3.510923087075617E-7,
564,122845,151,2.8743066005242127E-7,
565,122846,18775,4.6930193837113266E-7,
566,122847,2010,3.3459291895158855E-7,
567,122848,6351,4.5378863188034696E-7,
568,122849,6829,4.769899532857933E-7,
569,122851,10,2.6093942046306958E-6,
570,122852,5277,2.4060071099046176E-5,
571,122853,162,9.999404273927632E-6,
572,122854,5104,2.5160837677530426E-5,
573,122855,11928,3.730986741451323E-6,
574,122856,6580,3.818203584636665E-7,
575,122857,2106,8.62355318890711E-7,
576,122858,6842,5.109733892681655E-7,
577,122859,830,5.974219343130859E-7,
578,122860,9486,3.5963003290648445E-7,
579,122870,11735,1.839948229648315E-6,
580,122880,12156,9.223034392554141E-7,
581,122890,11676,1.2562939709361475E-6,
582,122911,7164,3.466028356610841E-5,
583,122912,18732,1.617503399533435E-5,
584,122913,17705,1.647740039626957E-5,
585,122914,9276,2.188977097565069E-5,
586,122915,11505,2.8832855292941036E-5,
587,122916,10313,3.0346640780744817E-5,
588,122917,400,2.9098187385308477E-5,
589,122918,13061,2.5708348398754262E-5,
590,122919,11179,2.7518412354989716E-5,
591,122921,609,2.2515399836265158E-5,
592,122922,9754,2.786722921291455E-5,
593,122923,614,3.8386513913054955E-5,
594,122924,15537,1.3483640598989074E-5,
595,122925,2123,2.333272754365898E-5,
596,122926,5763,2.3165892702780646E-6,
597,122927,501,2.2624988457384203E-5,
598,122928,6274,1.1069457182387144E-6,
599,122929,9474,1.3286461131238171E-6,
600,122930,30101,2.3048837470034957E-5,
601,122941,75,2.3924172320407682E-5,
602,122942,6053,2.3671536195619607E-5,
603,122943,2293,2.5648651208525017E-5,
604,122944,6592,6.050541235576477E-6,
605,122945,2501,1.5069297763566022E-5,
606,122946,7806,1.13240513684114E-6,
607,122947,17374,1.0675313427366156E-6,
608,122948,3721,9.8226171756935E-7,
609,122949,9816,1.1667816325981885E-6,
610,122950,306,2.3242311023896185E-5,
611,122961,3054,1.1311318864790706E-5,
612,122962,3634,1.959716229030132E-5,
613,122963,1190,1.1988487814354013E-5,
614,122964,25207,9.583670552573846E-6,
615,122965,3358,1.88494298342416E-5,
616,122966,6034,1.1369081422074241E-5,
617,122967,2557,1.446016990952597E-5,
618,122968,27002,1.573431941822853E-5,
619,122969,14397,1.4535355141979309E-5,
620,122970,33383,7.3267352890649455E-6,
621,122981,643,1.210464574908832E-6,
622,122982,22493,1.2571459214826652E-6,
623,122983,1336,1.4095834795340696E-6,
624,122984,2966,1.3181257518832822E-6,
625,122985,6665,1.3559196991636809E-6,
626,122986,4664,4.736214166417508E-6,
627,122987,4784,1.2718776458648253E-6,
628,122988,2411,9.97272884455482E-7,
629,122989,3747,1.177494904509042E-5,
630,122990,28675,1.8425775026201876E-6,
631,123010,21695,6.923204199362555E-6,
632,123021,399,2.9136283948704542E-5,
633,123022,5200,1.6840617912882894E-5,
634,123023,1477,1.22600348013812E-5,
635,123024,11268,5.282476778242074E-6,
636,123025,1247,1.2820202560638479E-5,
637,123026,4294,4.1118734047800666E-6,
638,123027,6707,1.1360416684700766E-5,
639,123028,4012,5.2077071131407096E-5,
640,123029,3533,3.0719054991295273E-6,
641,123030,1242,1.0189063442714956E-5,
642,123040,35384,3.4692633250719195E-5,
643,123050,20914,5.839013530741958E-6,
644,123061,22208,6.908092048754113E-6,
645,123062,53679,1.125102676664884E-4,
646,123063,11792,4.5052892515038894E-5,
647,123064,10011,9.029343718348518E-5,
648,123065,955,3.239884278586224E-5,
649,123066,9836,6.560486057200721E-5,
650,123067,5567,5.646079755196935E-5,
651,123068,5624,4.5975515363496405E-5,
652,123069,7650,7.658842852839122E-5,
653,123070,30938,1.1228360388007351E-5,
654,123080,25327,8.862960836889789E-6,
655,123090,4029,2.441751202194226E-5,
656,124100,3418,3.3915714741928955E-5,
657,124200,6405,2.1762117470080624E-6,
658,124201,20935,6.208313402704666E-6,
659,124202,8961,5.438672373081065E-7,
660,124203,10671,6.038789436528813E-7,
661,124204,6190,4.2899759624218996E-7,
662,124205,3410,3.314253451597532E-7,
663,124206,8813,8.512117440468467E-7,
664,124207,4841,5.88490817167911E-7,
665,124208,6792,1.3147521630422344E-6,
666,124209,4608,8.341542224668707E-6,
667,124300,3108,2.2897973214647103E-5,
668,124401,3387,3.16196456031514E-6,
669,124402,11632,4.938071562264117E-5,
670,124403,1947,5.792182545118974E-6,
671,124404,17489,2.3350015767413743E-4,
672,124405,15787,1.4820160604441885E-4,
673,124406,9181,1.7953148998742322E-4,
674,124407,15634,2.5310776734252185E-4,
675,124408,7792,2.666306297653649E-4,
676,124409,21469,2.1722714718780186E-4,
677,124501,7251,2.099471330230468E-6,
678,124502,18742,3.9531261343731105E-5,
679,124503,9817,2.0577284069643413E-4,
680,124504,10116,2.5253831930310282E-5,
681,124505,8244,9.072769615739618E-5,
682,124506,17495,3.361179617119687E-4,
