system:index,PfafIDDomWN_monthY2014M02,countDomWN_monthY2014M02,meanDomWN_monthY2014M02,.geo
260,115607,4877,1.713436212613287E-4,
261,115608,12255,1.083026478184368E-4,
262,115711,18,0.0,
263,115712,7528,3.222311204346852E-6,
264,115713,7,0.0,
265,115714,25076,1.656148443358309E-5,
266,115715,13882,2.042052961016673E-5,
267,115716,6926,4.7144048273850765E-5,
268,115717,32235,4.1996724626546425E-5,
269,115718,4428,6.68495703749833E-5,
270,115719,27564,1.486403835471111E-4,
271,115720,175,9.869676535996179E-5,
272,115730,15209,2.2760047906723285E-5,
273,115740,4470,3.856927173306464E-6,
274,115750,4443,2.1112778989834587E-6,
275,115801,15355,4.1025591552216894E-5,
276,115802,8564,1.089720182074379E-5,
277,115803,22718,1.4048912348389628E-5,
278,115804,1554,8.435173441160725E-7,
279,115805,2794,3.833580256163247E-6,
280,115806,5497,1.5902764160059456E-6,
281,115807,2697,3.2562274453180416E-7,
282,115808,8272,2.4660400379533983E-6,
283,115809,7022,3.046194586421435E-6,
284,115900,20078,8.027853593008933E-6,
285,116001,3505,6.31934136838143E-5,
286,116002,38883,2.153646475021015E-5,
287,116003,3319,8.85949196920314E-6,
288,116004,21261,4.966284508779781E-5,
289,116005,3515,1.9234626420827772E-5,
290,116006,4365,3.27641478305955E-5,
291,116007,6990,6.312799690669443E-6,
292,116008,3767,9.415186397492073E-7,
293,116009,7974,6.453341823822915E-6,
294,117000,10611,1.7284897662663045E-4,
295,117100,200,5.589459689922679E-7,
296,117101,327,2.9450984224190894E-5,
297,117102,12545,1.9223191894334025E-6,
298,117103,154,3.767966547932582E-7,
299,117104,13065,6.598588045544483E-6,
300,117105,9005,5.294939293667578E-6,
301,117106,6687,1.269336094524807E-5,
302,117107,528,5.732728269107268E-5,
303,117108,11426,1.6388715290143583E-5,
304,117109,3709,2.854186003826075E-5,
305,117201,2410,2.0604276093184178E-5,
306,117202,9093,1.8195514641013027E-5,
307,117203,5632,1.508466343070398E-5,
308,117204,15089,7.924339288069322E-5,
309,117205,7273,1.6566318088430667E-5,
310,117206,15598,5.099913971921442E-5,
311,117207,2233,2.9470848577667692E-5,
312,117208,6528,2.3414550470069053E-5,
313,117209,47115,2.2897987173188286E-4,
314,117300,3443,0.0023377342712198558,
315,117310,1731,6.239634987604555E-5,
316,117320,9733,4.03549300457085E-5,
317,117321,35,6.559552965818959E-4,
318,117322,3445,6.402778032032451E-5,
319,117323,4536,4.387061209482803E-5,
320,117324,8445,1.0288451090098604E-4,
321,117325,4901,9.71914201261301E-5,
322,117326,10718,1.1849857587714018E-4,
323,117327,860,1.3237338722513095E-4,
324,117328,3379,4.93413691074574E-4,
325,117329,8495,0.0011577220543368871,
326,117331,962,2.3484792441727157E-4,
327,117332,8998,7.651007196833605E-5,
328,117333,1609,8.370377296395552E-4,
329,117334,4584,8.069677274876469E-5,
330,117335,130,3.89003026849833E-4,
331,117336,5124,7.283609256616084E-5,
332,117337,3766,2.1060443832178287E-4,
333,117338,7822,3.331374723556854E-5,
334,117339,4481,5.188730301120148E-6,
335,117340,3629,1.3097046496669511E-5,
336,117341,3562,5.157005583108679E-6,
337,117342,1453,7.248058224710884E-6,
338,117343,225,7.067255848901862E-6,
339,117344,24075,9.523589305022209E-6,
340,117345,1996,6.149599186960298E-6,
341,117346,2560,5.0833873292393884E-5,
342,117347,7977,4.3514461406001924E-5,
343,117348,6817,2.040761280013361E-4,
344,117349,7746,7.804909911673489E-5,
345,117350,9106,1.2603004752046041E-5,
346,117360,1417,7.259329283014839E-6,
347,117361,8261,1.7538758777554854E-5,
348,117362,4616,5.709812489556262E-6,
349,117363,1954,3.731862437017077E-6,
350,117364,3249,9.915977229527296E-6,
351,117365,5139,4.021725282491483E-6,
352,117366,3863,4.14757948312597E-6,
353,117367,10234,4.2305197874226474E-5,
354,117368,3636,5.9799187585391286E-5,
355,117369,8350,4.213899891621292E-5,
356,117370,289,5.9328044360561745E-5,
357,117380,20668,2.3968661289725322E-5,
358,117390,8986,3.566165270241222E-4,
359,117400,31535,5.2769764919748035E-5,
360,117410,6659,3.265930020605305E-5,
361,117420,9684,2.1605572060687185E-5,
362,117430,6244,2.2000315962215457E-5,
363,117441,7455,1.0574144976665204E-5,
364,117442,30064,1.2475912526131113E-5,
365,117443,1483,1.4962791348682391E-6,
366,117444,4685,1.076513887279133E-6,
367,117445,6049,2.5594611865548064E-6,
368,117446,6873,5.4037869471123556E-6,
369,117447,7098,1.0271465136930126E-6,
370,117448,11424,2.8322447970779352E-5,
371,117449,10133,2.0410133425600476E-5,
372,117450,23656,2.591693647952854E-5,
373,117460,32576,1.819226217042237E-5,
374,117470,3648,3.669284396231876E-5,
375,117480,6353,5.601583745486697E-5,
376,117490,34383,2.1154985809912276E-5,
377,117501,4101,2.530824448622719E-5,
378,117502,19773,2.0827478696882107E-5,
379,117503,131,2.7252090618276195E-5,
380,117504,4880,2.1612261748977343E-5,
381,117505,1891,2.1096902727478645E-5,
382,117506,20274,2.0445560602408037E-5,
383,117507,1796,2.792341851451659E-5,
384,117508,7144,3.616865282694891E-5,
385,117509,6695,5.223370931874061E-5,
386,117610,21194,2.7592965720494003E-5,
387,117621,20963,1.3693206520181004E-6,
388,117622,7510,1.0780442725706118E-6,
389,117623,6148,5.590940604605244E-7,
390,117624,5529,6.968711410488077E-7,
391,117625,3107,1.0181769147528174E-6,
392,117626,5092,1.1502734380097051E-6,
393,117627,2338,1.025275000427834E-6,
394,117628,4803,4.386558519991627E-6,
395,117629,17441,2.6785350761334483E-5,
396,117630,7944,1.8982297564504675E-5,
397,117640,12237,1.768308543683343E-5,
398,117650,27139,7.037835716519456E-6,
399,117660,11080,2.6286164114672382E-6,
400,117670,16159,1.2121683882941279E-5,
401,117680,7373,3.371310732404602E-5,
402,117690,8974,3.3573389258657618E-6,
403,117701,4237,6.495607286237427E-6,
404,117702,3062,7.721060666281346E-6,
405,117703,3098,1.4174107237166248E-5,
406,117704,29472,4.044229824539459E-6,
407,117705,3488,8.967968535415305E-6,
408,117706,12305,7.336546342004759E-6,
409,117707,5022,1.3877678813004575E-5,
410,117708,6600,9.832693282600355E-6,
411,117709,6,7.331402582465151E-6,
412,117801,19386,1.2026891493180331E-5,
413,117802,8138,9.70358052739846E-6,
414,117803,4481,4.964950445006197E-6,
415,117804,4823,1.5241653616583034E-6,
416,117805,9139,4.646137090259661E-6,
417,117806,4243,1.974824251466261E-6,
418,117807,14182,8.353969623932033E-6,
419,117808,4009,1.2978417533558468E-5,
420,117809,5404,8.83860877717723E-6,
421,117911,4254,2.1367188432376914E-5,
422,117912,11369,1.3404598493410036E-5,
423,117913,4828,2.6953386932556367E-5,
424,117914,9748,1.88674200431371E-5,
425,117915,2892,1.388739162911488E-5,
426,117916,4522,1.2464158872490662E-5,
427,117917,881,1.2150633945039557E-5,
428,117918,3489,2.187951837144487E-5,
429,117919,3366,1.957843042720088E-5,
430,117920,12385,2.1124610899164825E-5,
431,117930,3842,2.1794001342083476E-5,
432,117940,17976,1.1607207706150191E-5,
433,117950,35035,1.1166051304279956E-5,
434,117960,27987,1.385520175463624E-5,
435,117970,4764,1.5497486141323375E-5,
436,117980,23322,1.0891732744649063E-5,
437,117990,502,2.1151753102447152E-5,
438,121000,5402,1.5139343037447854E-5,
439,122100,13683,7.330250619767258E-6,
440,122211,6406,2.3620144240159155E-5,
441,122212,1855,1.163752181869372E-5,
442,122213,3138,2.8073753872459694E-5,
443,122214,5851,3.2028934642594026E-4,
444,122215,3894,1.716348116249488E-4,
445,122216,2115,5.665139600963798E-5,
446,122217,20739,1.7186137042941334E-4,
447,122218,7387,1.3089243963891432E-4,
448,122219,381,3.909810340230515E-5,
449,122220,10173,3.2602129835651697E-4,
450,122230,15251,5.215682891789781E-5,
451,122240,13981,2.176145599372812E-4,
452,122250,4175,1.4675832266644878E-5,
453,122260,9898,7.896772148050311E-5,
454,122270,25323,1.988724065092249E-5,
455,122281,58,0.0,
456,122282,18679,3.382473003695224E-5,
457,122283,8866,2.3768855446951638E-5,
458,122284,3054,3.360923124131797E-5,
459,122285,1410,4.342299110039325E-5,
460,122286,2459,8.552285850260932E-5,
461,122287,2283,3.2430956061372844E-5,
462,122288,5474,1.2359370253601753E-5,
463,122289,4972,4.2069440962800596E-5,
464,122290,14591,1.5576876866808521E-4,
465,122310,31891,6.600284172532701E-6,
466,122321,1222,8.053631901954598E-6,
467,122322,23462,6.705175643519872E-5,
468,122323,1012,8.207679604206183E-6,
469,122324,26869,1.2853011953133784E-4,
470,122325,566,6.8320109460687745E-6,
471,122326,979,3.340735596283301E-6,
472,122327,743,1.842266090982515E-5,
473,122328,2014,3.2832973846338955E-6,
474,122329,9878,7.542398333026922E-5,
475,122330,1421,7.2810693613868245E-6,
476,122340,19786,1.5284025890295944E-5,
477,122350,11368,7.779888096529327E-6,
478,122360,35190,3.4547211014322626E-5,
479,122371,6512,2.081525881530178E-6,
480,122372,2747,2.9631179904087894E-6,
481,122373,5796,2.081701607333804E-6,
482,122374,6294,2.968464991098346E-6,
483,122375,2608,1.0192700570390404E-6,
484,122376,11494,5.7036200206332795E-5,
485,122377,3260,1.2405097031393526E-6,
486,122378,2622,2.34261633416568E-6,
487,122379,170,6.945918200325603E-7,
488,122380,30585,2.1830514278848662E-4,
489,122390,928,6.456123185869054E-6,
490,122410,9362,5.214488733757276E-5,
491,122421,1196,5.279995308108998E-5,
492,122422,18009,1.6648786452308036E-5,
493,122423,7491,4.8822643792856076E-5,
494,122424,10799,9.250243844289212E-5,
495,122425,914,2.345491773252098E-5,
496,122426,4254,2.062291711473474E-5,
497,122427,5533,4.432351326470366E-5,
498,122428,2222,5.270056140143665E-5,
499,122429,3051,1.8124244560575433E-5,
500,122430,27772,5.118825808268429E-5,
501,122440,12555,1.1405419179751304E-4,
502,122450,18864,5.615121944369991E-5,
503,122460,7469,1.4090135611712597E-5,
504,122470,3244,4.372163721164877E-5,
505,122480,5516,9.995325020683372E-5,
506,122491,6706,2.418192282512595E-5,
507,122492,3053,2.6181015476387918E-5,
508,122493,1532,1.55219105164075E-5,
509,122494,2788,7.507511084105E-5,
510,122495,5977,3.035166051723546E-5,
511,122496,5303,3.57833964351604E-5,
512,122497,1273,1.939206647353673E-5,
513,122498,3034,3.5128650798846074E-5,
514,122499,10962,3.337964273311717E-5,
515,122500,23063,2.216856448993424E-4,
516,122611,9237,1.6204402346663382E-4,
517,122612,5371,4.943529758009127E-4,
518,122613,192,9.39352292989273E-6,
519,122614,4748,3.321420582837697E-5,
520,122615,4622,1.0755973805933024E-4,
521,122616,10095,1.1354915834592006E-4,
522,122617,15119,3.099345533062719E-5,
523,122618,8593,3.079529960643517E-5,
524,122619,19409,1.2001885196285349E-5,
525,122620,12619,1.0853761698589237E-5,
526,122630,2524,1.1919419601222677E-5,
527,122640,29501,1.621770669578274E-5,
528,122650,5639,1.4651791992599044E-5,
529,122660,16242,3.314696678782733E-5,
530,122670,3328,2.1846125047769242E-5,
531,122680,11281,1.9207331555721477E-5,
532,122690,29803,1.7664036363467645E-4,
533,122710,5407,7.354038608162136E-5,
534,122722,5618,4.317238444575297E-5,
535,122723,11478,4.831502293803626E-5,
536,122724,14659,7.815407614186333E-5,
537,122725,8871,6.286074493095776E-5,
538,122726,3932,8.40150601493976E-5,
539,122727,1890,7.301289122522311E-5,
540,122728,7726,6.548238964053183E-5,
541,122729,8395,7.004713353673739E-5,
542,122730,4711,4.406121480585728E-5,
543,122740,8391,6.185905044150037E-5,
544,122750,4912,4.41495564593307E-5,
545,122760,12525,5.7901150627191506E-5,
546,122770,24193,5.239049329965715E-5,
547,122781,503,1.2926181854914404E-5,
548,122782,2807,1.6919313163085936E-5,
549,122783,2653,1.0986891815705166E-5,
550,122784,25385,1.289682586771855E-4,
551,122785,1998,3.5745125316743836E-5,
552,122786,1849,5.409933742888507E-5,
553,122787,5021,3.2711037834133246E-5,
554,122788,7791,3.264833332355686E-5,
555,122789,5635,8.814880662796482E-5,
556,122790,26804,4.072027779890507E-5,
557,122810,16351,2.7332635744585853E-5,
558,122820,26020,3.802576407287216E-6,
559,122830,15823,5.689787034472008E-6,
560,122841,427,1.029853848162253E-6,
561,122842,3197,4.101342826738428E-7,
562,122843,2941,5.646428501460606E-7,
563,122844,5885,3.4741987814872533E-7,
564,122845,151,2.8428417496307175E-7,
565,122846,18775,4.649327880142564E-7,
566,122847,2010,3.314185718522265E-7,
567,122848,6351,4.510622362533286E-7,
568,122849,6829,4.7439532143155496E-7,
569,122851,10,2.5830725275350164E-6,
570,122852,5277,2.3792956286679108E-5,
571,122853,162,9.897487761816575E-6,
572,122854,5104,2.489559392278822E-5,
573,122855,11928,3.6944794452911043E-6,
574,122856,6580,3.8002625225597257E-7,
575,122857,2106,8.556385073038283E-7,
576,122858,6842,5.090639064683607E-7,
577,122859,830,5.940325631749536E-7,
578,122860,9486,3.5833784770912274E-7,
579,122870,11735,1.8349062998628037E-6,
580,122880,12156,9.201582812277202E-7,
581,122890,11676,1.256200032677367E-6,
582,122911,7164,3.411135575774194E-5,
583,122912,18732,1.5939333205732304E-5,
584,122913,17705,1.6286808955400096E-5,
585,122914,9276,2.1625082271722194E-5,
586,122915,11505,2.8530049698841216E-5,
587,122916,10313,3.002341245475173E-5,
588,122917,400,2.8755254639772357E-5,
589,122918,13061,2.539246230997496E-5,
590,122919,11179,2.7186024216289374E-5,
591,122921,609,2.2234850607379326E-5,
592,122922,9754,2.759931961742103E-5,
593,122923,614,3.790631310539465E-5,
594,122924,15537,1.3356884703200441E-5,
595,122925,2123,2.311564066769893E-5,
596,122926,5763,2.3029328555607416E-6,
597,122927,501,2.2473860035541525E-5,
598,122928,6274,1.1028299136619711E-6,
599,122929,9474,1.3238892781012357E-6,
600,122930,30101,2.2769186691317426E-5,
601,122941,75,2.3681767160662015E-5,
602,122942,6053,2.3487694938573718E-5,
603,122943,2293,2.5439656689435484E-5,
604,122944,6592,6.010870440031383E-6,
605,122945,2501,1.496413193060174E-5,
606,122946,7806,1.131504044158643E-6,
607,122947,17374,1.065589006633681E-6,
608,122948,3721,9.8226171756935E-7,
609,122949,9816,1.1679042835013205E-6,
610,122950,306,2.3007171575472158E-5,
611,122961,3054,1.1209660092160243E-5,
612,122962,3634,1.943173223451243E-5,
613,122963,1190,1.1872048303614063E-5,
614,122964,25207,9.488151512238898E-6,
615,122965,3358,1.8690357671841715E-5,
616,122966,6034,1.1268771850428825E-5,
617,122967,2557,1.4338100027417514E-5,
618,122968,27002,1.5623678873217515E-5,
619,122969,14397,1.4433259212090933E-5,
620,122970,33383,7.2723645874602154E-6,
621,122981,643,1.2027679028576041E-6,
622,122982,22493,1.2456855821452547E-6,
623,122983,1336,1.398931037888934E-6,
624,122984,2966,1.3088287576041724E-6,
625,122985,6665,1.343969867309529E-6,
626,122986,4664,4.7036904329452985E-6,
627,122987,4784,1.2617293809251774E-6,
628,122988,2411,9.87005090346703E-7,
629,122989,3747,1.1668789768325637E-5,
630,122990,28675,1.8371318341409918E-6,
631,123010,21695,7.0266943480553945E-6,
632,123021,399,2.960376226936379E-5,
633,123022,5200,1.696925841872941E-5,
634,123023,1477,1.2413260835141085E-5,
635,123024,11268,5.297393624386655E-6,
636,123025,1247,1.2911025599475628E-5,
637,123026,4294,4.110833748663249E-6,
638,123027,6707,1.1362949135025214E-5,
639,123028,4012,5.161465304947769E-5,
640,123029,3533,3.0479786273269902E-6,
641,123030,1242,1.0318406821891013E-5,
642,123040,35384,3.468993018729238E-5,
643,123050,20914,5.917923578502005E-6,
644,123061,22208,6.944703503464421E-6,
645,123062,53679,1.1219332318708754E-4,
646,123063,11792,4.5157046028747825E-5,
647,123064,10011,9.036140971110268E-5,
648,123065,955,3.2722859101193026E-5,
649,123066,9836,6.559811917093472E-5,
650,123067,5567,5.67260033049835E-5,
651,123068,5624,4.591521873366994E-5,
652,123069,7650,7.646365908822373E-5,
653,123070,30938,1.1510735542838009E-5,
654,123080,25327,9.098070392761497E-6,
655,123090,4029,2.5044690344313886E-5,
656,124100,3418,3.475711123578389E-5,
657,124200,6405,2.211595202600424E-6,
658,124201,20935,6.34112683727199E-6,
659,124202,8961,5.526373539253276E-7,
660,124203,10671,6.158496753512561E-7,
661,124204,6190,4.3420700395633064E-7,
662,124205,3410,3.3592709217682395E-7,
663,124206,8813,8.594290716784655E-7,
664,124207,4841,5.957438602212947E-7,
665,124208,6792,1.3278943975285783E-6,
666,124209,4608,8.402136446324781E-6,
667,124300,3108,2.3402685764468798E-5,
668,124401,3387,3.2234982639989833E-6,
669,124402,11632,5.012153452941801E-5,
670,124403,1947,5.908535682429568E-6,
671,124404,17489,2.373192975344322E-4,
672,124405,15787,1.5114766081401968E-4,
673,124406,9181,1.823224203826706E-4,
674,124407,15634,2.5677041230608237E-4,
675,124408,7792,2.693325026949616E-4,
676,124409,21469,2.196009763609323E-4,
677,124501,7251,2.1311350778700836E-6,
678,124502,18742,3.972164291250593E-5,
679,124503,9817,2.0871641998208195E-4,
680,124504,10116,2.5416019181198664E-5,
681,124505,8244,9.180718421503439E-5,
