system:index,PfafIDIndWN_monthY2014M03,countIndWN_monthY2014M03,meanIndWN_monthY2014M03,.geo
8519,445477,37597,2.9823446871724424E-5,
8520,445478,12618,7.824442924281187E-7,
8521,445479,66687,1.5434858534862126E-9,
8522,445480,19188,3.0569021364784967E-7,
8523,445490,40031,1.8223242882481539E-6,
8524,445500,80,2.1056844781799948E-6,
8525,445601,18115,4.248205208532329E-6,
8526,445602,3036,3.6960672185996725E-7,
8527,445603,3,1.741746047814929E-4,
8528,445604,2197,4.095380043303987E-6,
8529,445605,5376,1.3249224350318222E-5,
8530,445606,2171,3.0998274969466404E-6,
8531,445607,249,3.252299539827366E-5,
8532,445608,4872,5.140518298090875E-6,
8533,445609,6178,2.9011292494729194E-6,
8534,445700,36490,2.8910546166155223E-5,
8535,445811,21554,1.1322623019452339E-5,
8536,445812,5501,4.2321828843498126E-7,
8537,445813,8368,8.971950182891853E-6,
8538,445814,7753,3.5574498867410254E-6,
8539,445815,5003,1.744126779240536E-5,
8540,445816,7466,1.5595610766306286E-6,
8541,445817,9418,8.990025819125843E-6,
8542,445818,8546,2.025731778416853E-6,
8543,445819,7192,2.2525142650307645E-5,
8544,445821,20986,7.366502658490641E-6,
8545,445822,31025,4.066321958325016E-5,
8546,445823,23763,4.664042459577059E-7,
8547,445824,14719,4.240050245182988E-6,
8548,445825,4984,0.0,
8549,445826,9437,4.613802860643629E-6,
8550,445827,24059,3.186938876657869E-7,
8551,445828,10141,0.0,
8552,445829,7812,0.0,
8553,445830,30642,6.223897071609774E-6,
8554,445841,270,8.202665764701393E-5,
8555,445842,20417,1.0701370495029987E-5,
8556,445843,10139,1.459938243140014E-5,
8557,445844,8734,2.0379950618075493E-8,
8558,445845,4696,4.372204764322862E-6,
8559,445846,6003,4.907441716689717E-6,
8560,445847,4479,1.7775814798904044E-6,
8561,445848,2255,1.0245329705540047E-6,
8562,445849,2090,1.6031879432265368E-6,
8563,445850,22313,1.6638669730407995E-5,
8564,445860,29211,3.534752082131573E-5,
8565,445871,2660,2.75722595967934E-6,
8566,445872,3682,0.0,
8567,445873,2744,6.988156046519183E-7,
8568,445874,3058,0.0,
8569,445875,1855,8.85661590692507E-7,
8570,445876,9052,6.638595091302098E-5,
8571,445877,3585,2.6202125061925363E-6,
8572,445878,12056,1.6936842472958187E-6,
8573,445879,8955,2.6941889650342443E-6,
8574,445880,30304,0.0,
8575,445890,31836,5.380042926467522E-7,
8576,445900,20209,3.438392519874576E-6,
8577,446000,9498,5.248336941363545E-7,
8578,451001,28697,4.1637880913990723E-7,
8579,451002,12456,1.2658127102163808E-7,
8580,451003,2944,2.4388701556233413E-7,
8581,451004,27012,4.8912973740461735E-6,
8582,451005,18339,3.049366750650945E-5,
8583,451006,17648,4.522889060104114E-5,
8584,451007,4622,1.458745049307344E-4,
8585,451008,4815,2.4041567687912E-4,
8586,451009,3986,8.087695497485587E-5,
8587,452100,223,1.8645992764199952E-4,
8588,452201,4770,2.4055617345841127E-4,
8589,452202,15035,2.462181996092759E-4,
8590,452203,6964,3.1519393465318326E-4,
8591,452204,30940,4.93050521713996E-5,
8592,452205,19729,1.0979797337894755E-4,
8593,452206,5925,5.8254150062490064E-5,
8594,452207,9295,8.782274925573977E-5,
8595,452208,6243,2.219464741156098E-6,
8596,452209,10414,6.6514756796329845E-6,
8597,452300,5314,9.351711234520273E-5,
8598,452400,3172,0.0,
8599,452411,3873,1.640515221626811E-4,
8600,452412,15043,1.238216784464452E-4,
8601,452413,1477,1.9540494934896553E-4,
8602,452414,2023,5.0327331035277906E-5,
8603,452415,861,9.595243353737896E-5,
8604,452416,17531,1.2600337432825925E-4,
8605,452417,1189,1.1170402314039046E-4,
8606,452418,2492,2.1885854073266424E-4,
8607,452419,1081,8.765809071959806E-5,
8608,452420,1412,0.0,
8609,452421,11244,8.166450892407952E-5,
8610,452422,12920,9.474984568388675E-5,
8611,452423,19,1.2664962737691144E-5,
8612,452424,8408,9.821444395310777E-5,
8613,452425,19432,2.861780829659953E-5,
8614,452426,23932,4.1084641232245435E-6,
8615,452427,15187,1.110333271040833E-8,
8616,452428,11480,0.0,
8617,452429,13096,0.0,
8618,452431,11274,1.3654321137224464E-4,
8619,452432,16895,1.3594113181103243E-4,
8620,452433,277,4.3935500514558914E-4,
8621,452434,22359,7.293275796880001E-5,
8622,452435,16788,1.6768179222961512E-4,
8623,452436,56144,2.1360071388812263E-5,
8624,452437,2498,1.2869986613037415E-4,
8625,452438,87120,9.428609603183483E-5,
8626,452439,1703,1.3311004466933649E-4,
8627,452441,12230,1.7554003411725068E-4,
8628,452442,33253,1.0047911830926073E-4,
8629,452443,32527,1.5804672725323722E-4,
8630,452444,26104,2.8028446094579946E-5,
8631,452445,9733,1.3379924910763372E-5,
8632,452446,18387,1.0748123238921514E-6,
8633,452447,2121,0.0,
8634,452448,9888,3.839199996436884E-7,
8635,452449,30492,2.9076827022295254E-7,
8636,452451,3441,1.0971425279665073E-4,
8637,452452,12257,2.6737280473616875E-4,
8638,452453,1929,1.1812698182551232E-4,
8639,452454,10431,1.1623826603026365E-4,
8640,452455,5395,2.1243989409246275E-4,
8641,452456,40358,2.91306682983436E-4,
8642,452457,9586,4.8463254373415425E-4,
8643,452458,22266,2.1276292289075112E-4,
8644,452459,740,7.446107504526222E-4,
8645,452461,15359,3.960116931650878E-4,
8646,452462,9315,1.88793925412981E-4,
8647,452463,36,4.810235622412008E-5,
8648,452464,33247,2.615247818168764E-4,
8649,452465,359,1.6471939992394617E-4,
8650,452466,12837,4.2564470148459733E-4,
8651,452467,28318,2.311162952151309E-4,
8652,452468,10361,5.719706661810192E-5,
8653,452469,15035,4.002642447920037E-5,
8654,452471,15918,1.3974196913923374E-4,
8655,452472,36641,1.4889440794619365E-4,
8656,452473,8734,1.8368925207148105E-4,
8657,452474,56572,2.0297121258130987E-4,
8658,452475,471,1.3915631533987913E-4,
8659,452476,8584,3.5394541548547967E-4,
8660,452477,5365,2.690135390130468E-4,
8661,452478,35945,2.3055607740547667E-4,
8662,452479,48,1.3701067659090514E-5,
8663,452480,8040,4.968546533744874E-4,
8664,452481,12980,6.03375679501053E-5,
8665,452482,61465,3.570681529086675E-4,
8666,452483,2552,9.754469873481255E-5,
8667,452484,19630,2.6312543708278653E-4,
8668,452485,1755,1.5323666754261966E-4,
8669,452486,7348,2.2441940755681336E-4,
8670,452487,139,1.1015397659209104E-4,
8671,452488,31901,3.944184605382214E-4,
8672,452489,37111,4.793681848281867E-4,
8673,452491,1766,3.164928656544306E-4,
8674,452492,33174,4.2399882086163553E-4,
8675,452493,1318,6.957888016986671E-4,
8676,452494,5545,5.676652680441786E-4,
8677,452495,5469,7.613608481367003E-4,
8678,452496,7892,6.387335844925903E-4,
8679,452497,1285,0.003497554832945627,
8680,452498,24259,8.841707243999273E-4,
8681,452499,24698,4.0758048710334876E-4,
8682,452510,224,6.22150982859891E-5,
8683,452520,22811,1.2444680992987133E-4,
8684,452530,37829,9.763912300284178E-5,
8685,452540,31003,4.1898965555265995E-5,
8686,452550,20364,7.848063635471468E-5,
8687,452561,183,1.9044204187973118E-6,
8688,452562,4905,6.962117074341301E-5,
8689,452563,909,9.525263541920776E-5,
8690,452564,9779,0.0,
8691,452565,1161,7.116118389607566E-9,
8692,452566,13796,1.7436976434871017E-6,
8693,452567,5705,4.368541529045567E-6,
8694,452568,2730,0.0,
8695,452569,4390,1.6727485625476737E-7,
8696,452570,11536,1.601658708984541E-4,
8697,452580,25495,8.075333896765435E-5,
8698,452591,53,5.316554198558372E-5,
8699,452592,1648,1.5203640683708838E-4,
8700,452593,2116,8.818497936910653E-5,
8701,452594,3250,4.576793800493658E-5,
8702,452595,3304,1.433796874118069E-4,
8703,452596,14228,1.1111102229725957E-5,
8704,452597,6703,6.226083271050849E-5,
8705,452598,16572,1.4514575199063527E-4,
8706,452599,654,1.573041195610264E-5,
8707,452601,3006,5.2865603314897E-5,
8708,452602,3263,1.5842588371104227E-5,
8709,452603,5186,1.1128092182734125E-5,
8710,452604,10685,0.0,
8711,452605,10887,0.0,
8712,452606,3099,0.0,
8713,452607,666,0.0,
8714,452608,3447,0.0,
8715,452609,4530,0.0,
8716,452700,29716,2.3423434946112228E-4,
8717,452801,2227,1.5806201447190111E-7,
8718,452802,16130,8.44659061084608E-8,
8719,452803,1504,2.9783156429091007E-6,
8720,452804,4342,5.257074741667884E-5,
8721,452805,5792,4.659099655671863E-6,
8722,452806,2428,0.0,
8723,452807,7079,0.0,
8724,452808,6426,0.0,
8725,452809,9073,5.140341086067325E-7,
8726,452910,28584,6.039853872002507E-7,
8727,452920,38948,5.280558033887598E-7,
8728,452930,2880,0.0,
8729,452940,24078,4.5648393453291305E-6,
8730,452950,36878,3.857410751237263E-6,
8731,452961,1152,2.46560224521356E-5,
8732,452962,6682,4.970408057039748E-6,
8733,452963,14537,5.027219731057375E-5,
8734,452964,5272,5.282339817905616E-7,
8735,452965,1798,0.0,
8736,452966,3013,0.0,
8737,452967,1891,0.0,
8738,452968,3124,0.0,
8739,452969,6507,0.0,
8740,452971,6902,3.552267018673582E-6,
8741,452972,15205,2.6678014327342226E-8,
8742,452973,5017,0.0,
8743,452974,9997,0.0,
8744,452975,547,1.7682022167459404E-5,
8745,452976,18884,6.903859513893623E-6,
8746,452977,4903,7.479035426059523E-6,
8747,452978,7265,0.0,
8748,452979,3992,0.0,
8749,452980,27176,0.0,
8750,452990,710,0.0,
8751,452991,16379,0.0,
8752,452992,7737,0.0,
8753,452993,11793,0.0,
8754,452994,5211,0.0,
8755,452995,2992,0.0,
8756,452996,4049,0.0,
8757,452997,290,0.0,
8758,452998,4997,0.0,
8759,452999,15226,0.0,
8760,453111,14683,4.046965448821623E-5,
8761,453112,2842,4.3544655325881974E-5,
8762,453113,4568,3.440411848727441E-5,
8763,453114,9681,1.2745160157518192E-4,
8764,453115,1252,2.5162261125490233E-5,
8765,453116,6751,1.1884490692764198E-4,
8766,453117,4445,2.238089713087103E-6,
8767,453118,4317,3.4414786227153504E-4,
8768,453119,11907,3.1976011185900555E-4,
8769,453120,37946,4.391336242607679E-4,
8770,453130,1234,5.057102769142705E-4,
8771,453141,179,5.759958254192368E-4,
8772,453142,8593,1.796649966810819E-4,
8773,453143,27,3.025822663379664E-4,
8774,453144,10271,3.0546102457861256E-4,
8775,453145,5448,8.359543854649065E-4,
8776,453146,9003,1.6462137544104037E-4,
8777,453147,6006,6.758354198608035E-4,
8778,453148,2531,2.974049264138282E-4,
8779,453149,5901,2.6950947505920315E-4,
8780,453150,7823,3.1466964279921994E-4,
8781,453160,24525,1.6445090330897557E-4,
8782,453170,12932,2.1156014396929326E-4,
8783,453181,122,6.052668144670172E-5,
8784,453182,14952,1.2271595148008086E-4,
8785,453183,12147,3.3792594231625886E-4,
8786,453184,3107,6.576611136499533E-5,
8787,453185,9768,9.157822430500519E-5,
8788,453186,8730,5.3951005116437275E-5,
8789,453187,6257,1.455781910477643E-4,
8790,453188,3212,1.7070057089982797E-5,
8791,453189,6231,3.3154910510495174E-5,
8792,453190,1072,1.5782789455206107E-4,
8793,453210,21514,1.1875394989106612E-4,
8794,453220,28557,4.3507609000852875E-5,
8795,453230,12525,1.355267474894823E-4,
8796,453240,15976,1.1236897641940451E-4,
8797,453250,17210,1.167051753571709E-4,
8798,453260,12619,1.7638848814666437E-4,
8799,453270,5568,6.0412779374660794E-5,
8800,453280,16500,8.598292211980618E-5,
8801,453291,3746,2.9555623602746606E-4,
8802,453292,4216,1.948073190029888E-4,
8803,453293,302,2.2280417344663905E-4,
8804,453294,4987,9.513707776035497E-5,
8805,453295,1030,2.2989801916083682E-4,
8806,453296,3139,5.9316704497379954E-5,
8807,453297,602,2.3505829536889033E-4,
8808,453298,5131,6.429846622283669E-4,
8809,453299,15827,2.2986367433280717E-4,
8810,453301,4221,4.343928585054338E-4,
8811,453302,6552,3.234823339031387E-4,
8812,453303,188,1.520967355145349E-4,
8813,453304,9781,1.3210700486753315E-4,
8814,453305,4613,3.000267829291551E-4,
8815,453306,13229,7.564668874309617E-5,
8816,453307,176,3.8302177890088166E-4,
8817,453308,11334,1.8199749559969912E-4,
8818,453309,20267,3.880955651879664E-4,
8819,453410,7266,2.826942148845978E-4,
8820,453420,26393,3.85010317566066E-5,
8821,453430,19069,1.0287327475492574E-4,
8822,453441,4974,4.4059681099706405E-6,
8823,453442,4202,7.423790627753675E-6,
8824,453443,473,1.6382931619953848E-6,
8825,453444,8212,1.3877907621530012E-5,
8826,453445,13285,1.81083186254402E-5,
8827,453446,4038,3.416430988925112E-6,
8828,453447,802,0.0,
8829,453448,4378,1.1155517217069332E-5,
8830,453449,9982,6.463572512953657E-5,
8831,453450,1819,8.976727111088497E-5,
8832,453461,1993,4.5014732426508786E-5,
8833,453462,5522,1.2145018864552326E-4,
8834,453463,3468,5.118520221904737E-5,
8835,453464,64497,2.3338438246646562E-4,
8836,453465,4427,3.73011813823969E-4,
8837,453466,25547,3.553296634795334E-4,
8838,453467,7446,2.463751795374813E-4,
8839,453468,5731,3.3398535517510923E-4,
8840,453469,16500,3.224313057315368E-4,
8841,453471,978,1.3696608445594086E-4,
8842,453472,16118,5.21703615090046E-4,
8843,453473,6141,5.553299819032661E-4,
8844,453474,3347,2.2465793827078134E-4,
8845,453475,2648,5.573790561444411E-4,
8846,453476,2037,5.423420996143192E-4,
8847,453477,1891,5.062653713806971E-4,
8848,453478,1892,3.1184636570214403E-4,
8849,453479,1875,6.266613686374607E-4,
8850,453481,1264,6.040318846888922E-4,
8851,453482,3161,3.5006099769439885E-4,
8852,453483,85,4.001521044255972E-4,
8853,453484,2558,3.582382706688759E-4,
8854,453485,14852,4.936253058723918E-4,
8855,453486,3555,4.996721664467424E-4,
8856,453487,246,4.0536311229965027E-4,
8857,453488,3842,4.1288493592057506E-4,
8858,453489,8440,4.1640556463207515E-4,
8859,453491,5601,4.781220961428476E-4,
8860,453492,19661,3.7750747579891585E-4,
8861,453493,5740,4.084032040241688E-4,
8862,453494,4968,3.738699760393027E-4,
8863,453495,9204,4.8495268501599903E-4,
8864,453496,3277,4.375269483861284E-4,
8865,453497,373,4.632773112071692E-4,
8866,453498,7857,4.7311398908668364E-4,
8867,453499,11984,6.322048876770871E-4,
8868,453500,16613,4.470295033802408E-4,
8869,453610,25572,3.977556550787071E-4,
8870,453620,13821,7.851055480700348E-4,
8871,453630,23929,2.6814997346587683E-4,
8872,453641,538,4.987690506091587E-4,
8873,453642,4266,2.3917435512323042E-4,
8874,453643,11902,3.0535086666437093E-4,
8875,453644,28297,2.986635119685314E-4,
8876,453645,6805,4.3983312234826096E-4,
8877,453646,3678,2.4516680228476396E-4,
8878,453647,6303,2.505091951120499E-4,
8879,453648,6296,3.00080042249574E-4,
8880,453649,17776,2.823392326061096E-4,
8881,453650,11150,3.8942032725113864E-4,
8882,453661,5393,2.368378843242239E-4,
8883,453662,4070,1.7937022500083465E-4,
8884,453663,2279,2.4514663968372186E-4,
8885,453664,13954,3.258127722981856E-4,
8886,453665,1555,3.074719659967663E-4,
8887,453666,10501,3.829219136452454E-4,
8888,453667,23201,5.177593249574735E-4,
8889,453668,4298,5.149241574522363E-4,
8890,453669,2306,2.4374721975222398E-4,
8891,453670,30132,3.3965786925333895E-4,
8892,453680,15231,4.542730979327526E-4,
8893,453691,4449,2.947901952203688E-4,
8894,453692,5828,3.7597406136083905E-4,
8895,453693,3466,5.99902073608347E-4,
8896,453694,8448,5.641352777108804E-4,
8897,453695,4993,4.6226567136593806E-4,
8898,453696,5661,5.096493132062465E-4,
8899,453697,779,7.212912665390366E-4,
8900,453698,3621,0.0011901194031466319,
8901,453699,3884,7.158658648778737E-4,
8902,453710,7254,4.985083390944959E-4,
8903,453720,10675,2.0972083162907232E-4,
8904,453730,12398,2.532106366616902E-4,
8905,453741,5269,3.3845476933426423E-4,
8906,453742,9705,2.652309808662477E-4,
8907,453743,7000,2.1793348594812575E-4,
8908,453744,8551,2.7042078207681065E-4,
8909,453745,608,4.4659107001870896E-4,
8910,453746,10157,2.470159561571054E-4,
8911,453747,1073,4.5078282174477617E-4,
8912,453748,7784,3.079651930213442E-4,
8913,453749,15878,3.519736831482836E-4,
8914,453750,20850,6.8815163234907E-4,
8915,453760,21511,5.086058832472435E-4,
8916,453770,5775,5.751516301429861E-4,
8917,453780,16492,6.658565424561496E-4,
8918,453790,11685,5.605113707348024E-4,
8919,453801,12124,5.711983974056983E-4,
8920,453802,10735,4.7325251386272637E-4,
8921,453803,9103,0.0010155983965144297,
8922,453804,7692,4.3866669349100046E-4,
8923,453805,16631,4.61932857878888E-4,
8924,453806,10426,4.98787305806511E-4,
8925,453807,3520,3.1303372949773126E-4,
8926,453808,8429,3.2348375954374664E-4,
8927,453809,14560,3.299437955006005E-4,
8928,453901,22044,5.144796536513647E-4,
8929,453902,7927,4.648070656994385E-4,
8930,453903,653,2.5312248810376156E-4,
8931,453904,4662,4.661194976780826E-4,
8932,453905,1171,1.6832138184033106E-4,
8933,453906,6083,4.8792128156152084E-4,
8934,453907,1825,5.311592401292754E-4,
8935,453908,6630,5.693350826919554E-4,
8936,453909,2374,4.850219083861711E-4,
8937,454010,17831,6.432952032968228E-4,
8938,454020,7549,3.4468748663517756E-4,
8939,454031,2139,6.816720249842021E-4,
8940,454032,7337,5.568445145376853E-4,
8941,454033,37597,2.7515117523441607E-4,
8942,454034,5758,1.373315341946431E-4,
8943,454035,30890,4.409542402943419E-4,
8944,454036,5540,8.642094266378736E-4,
8945,454037,383,0.001839594213622148,
8946,454038,4810,3.315536713546954E-4,
8947,454039,17475,4.727367769025088E-4,
8948,454041,15661,3.9434385043071924E-4,
8949,454042,3699,4.499241938322035E-4,
8950,454043,5408,3.2008393653027985E-4,
8951,454044,12674,4.930144109530423E-4,
8952,454045,1542,3.9878214281437147E-4,
8953,454046,3094,3.919549324639878E-4,
8954,454047,1703,4.48647886348975E-4,
8955,454048,23224,4.1801364422269744E-4,
8956,454049,13301,1.0268000768696893E-4,
8957,454050,3126,7.976359796462597E-4,
8958,454061,42423,2.780336996406249E-4,
8959,454062,6488,1.7510622296918341E-4,
8960,454063,15254,2.3378443398876502E-4,
8961,454064,8232,1.5906132197872518E-4,
8962,454065,19590,2.2590543153424406E-4,
8963,454066,5857,3.722572906184795E-4,
8964,454067,11674,1.5240109969857758E-4,
8965,454068,5308,7.456529255545856E-6,
8966,454069,6198,9.334226229862459E-6,
8967,454070,7637,9.128280424641089E-4,
8968,454081,5100,5.999494933009178E-4,
8969,454082,3444,3.125514130831953E-4,
8970,454083,3132,2.4533391658011614E-4,
8971,454084,7209,2.0186249079725413E-4,
8972,454085,4118,2.715571064203706E-4,
8973,454086,10969,1.4067961652124237E-4,
8974,454087,1379,4.116491234112647E-5,
8975,454088,1895,9.329813056305756E-5,
8976,454089,6012,2.5413317554106603E-4,
8977,454090,36,5.151704010258459E-4,
8978,455100,2379,6.699516925506113E-4,
8979,455200,38007,5.264653425855452E-4,
8980,455300,29473,5.178987985398442E-4,
8981,455400,13132,5.540540601364923E-4,
8982,455500,18509,5.253036433004301E-4,
8983,455600,37201,3.681071389545547E-4,
8984,455700,14445,2.3964957479747175E-4,
8985,455801,45866,2.934783543483004E-5,
8986,455802,1442,5.44781702094506E-5,
8987,455803,9428,6.136632464971501E-5,
8988,455804,10380,1.7406192356412498E-4,
8989,455805,7080,3.1316734205429016E-4,
8990,455806,8655,1.9282343532999211E-4,
8991,455807,5125,4.499895106988759E-5,
8992,455808,5164,4.973571373226358E-4,
8993,455809,5483,3.1017076997864304E-4,
8994,455810,8855,1.629166269033743E-4,
8995,455820,7237,5.787055181085791E-5,
8996,455821,25508,5.3817163952426E-5,
8997,455822,6310,9.404184253773885E-6,
8998,455823,34447,1.0432266050445063E-4,
8999,455824,10468,2.136010867112345E-4,
9000,455825,20577,5.863400914493405E-5,
9001,455826,8191,3.5376607878790045E-4,
9002,455827,10354,1.9531544495570162E-4,
9003,455828,7080,2.6844510993276745E-4,
9004,455829,14545,3.4424431626441364E-4,
9005,455830,18862,2.435171284781123E-4,
9006,455840,17054,7.69578590108152E-5,
9007,455851,22314,1.671528548263406E-4,
9008,455852,12997,1.493673800270848E-5,
9009,455853,19801,1.351231583301117E-4,
9010,455854,7826,4.1499139429827315E-4,
9011,455855,9688,1.1256671295759374E-4,
9012,455856,8714,6.617437176306206E-5,
9013,455857,4177,6.743902703324315E-4,
9014,455858,10012,7.601182808273364E-6,
9015,455859,8437,3.198148480706882E-4,
9016,455860,29770,6.262757845012361E-4,
9017,455870,24695,1.5822500505443632E-4,
9018,455881,778,3.659217282102022E-4,
9019,455882,7482,1.5218893514517005E-4,
9020,455883,2431,3.924272413530258E-4,
9021,455884,6565,3.8764924296887343E-4,
9022,455885,4639,2.815244169818281E-4,
9023,455886,9266,4.3566595678486695E-4,
9024,455887,6430,7.322906610730594E-4,
9025,455888,5696,6.174976958006232E-4,
9026,455889,7201,8.034789977640801E-4,
9027,455890,26971,9.027476047704215E-4,
9028,455900,7487,9.096459792879367E-6,
9029,456100,22071,2.722452806486572E-4,
9030,456201,5317,6.827960939229575E-5,
9031,456202,9827,3.613904690195849E-5,
9032,456203,10947,2.625469818169724E-4,
9033,456204,38383,1.5897346779262362E-4,
9034,456205,942,1.3166508012682813E-5,
9035,456206,21728,8.40305114001078E-6,
9036,456207,13931,3.963789159862978E-5,
9037,456208,6677,1.533570072047243E-5,
9038,456209,22069,2.677419635008802E-5,
9039,456301,648,5.071230298685918E-4,
9040,456302,4360,6.853940625652339E-4,
9041,456303,5413,4.0563214869767256E-4,
9042,456304,3939,1.5275479727280494E-4,
9043,456305,1651,2.4372967836272175E-4,
9044,456306,3564,1.7014068195801677E-5,
9045,456307,4249,1.138530912170136E-4,
9046,456308,18937,7.568621800117068E-5,
9047,456309,1122,1.8248816457110652E-4,
9048,456400,3229,0.0,
9049,456410,1487,4.4276523563854846E-4,
9050,456420,350,3.334776941765339E-4,
9051,456421,11939,4.8447514780294897E-4,
9052,456422,10011,1.1054638247056772E-4,
9053,456423,895,9.817281389892897E-5,
9054,456424,7628,1.0882972993838758E-4,
9055,456425,666,3.1780769344960094E-4,
9056,456426,52520,7.437698627041442E-4,
9057,456427,6864,6.8726712748122E-4,
9058,456428,69625,2.1222186358836083E-4,
9059,456429,62902,2.953746300574905E-4,
9060,456430,433,3.1729108637177685E-4,
9061,456440,19430,7.601061828219615E-4,
9062,456450,36092,6.966923436859031E-4,
9063,456460,23551,2.843937275984429E-4,
9064,456470,34824,5.671267359656287E-4,
9065,456480,13966,1.4299441923980466E-7,
9066,456491,3637,0.0,
9067,456492,6213,0.0,
9068,456493,952,0.0,
9069,456494,2786,0.0,
9070,456495,11952,0.0,
9071,456496,3537,0.0,
9072,456497,8062,2.2786944744985927E-7,
9073,456498,2372,1.1754809152778645E-8,
9074,456499,2728,6.822610453836454E-10,
9075,456510,9595,2.3073751455427978E-4,
9076,456520,6600,1.1116165496917157E-5,
9077,456530,14031,1.3144992119329242E-4,
9078,456541,526,2.149721217025504E-4,
9079,456542,3295,2.1304397839403045E-5,
9080,456543,3648,4.220412214958607E-5,
9081,456544,24380,5.507546565930324E-6,
9082,456545,1259,0.0,
9083,456546,2400,3.058499357737377E-7,
9084,456547,6548,1.4010033957914644E-5,
9085,456548,2922,2.739431249427168E-8,
9086,456549,8916,1.737677940986644E-5,
9087,456550,17362,1.8993584043429536E-4,
9088,456560,35938,8.633539973983656E-5,
9089,456570,2829,1.222959810103447E-4,
9090,456580,15628,4.291774554050967E-4,
9091,456590,16858,3.325610685796658E-4,
9092,456601,12160,7.43560700179668E-4,
9093,456602,20957,1.1271379269637045E-4,
9094,456603,7684,1.1672488061880893E-4,
9095,456604,53685,1.2550749558219443E-5,
9096,456605,3051,1.6622064024492393E-6,
9097,456606,5498,0.0,
9098,456607,16687,2.1295089328341507E-6,
9099,456608,5149,0.0,
9100,456609,6691,0.0,
9101,456701,2746,8.421069201336791E-4,
9102,456702,4027,4.5155359801324666E-4,
9103,456703,28317,1.265121147920664E-5,
9104,456704,5685,6.34055317442872E-7,
9105,456705,1489,5.5887307423280985E-6,
9106,456706,39583,2.5457165851623046E-6,
9107,456707,6372,3.015960669861584E-6,
9108,456708,10113,9.357676952067556E-8,
9109,456709,745,1.3302946698174076E-5,
9110,456800,4742,0.0,
9111,456801,1946,0.0,
9112,456802,5191,7.377480130581959E-7,
9113,456803,7442,0.0,
9114,456804,6336,1.044618839547101E-6,
9115,456805,3210,2.3958768063537687E-8,
9116,456806,20224,2.772579035155863E-7,
9117,456807,16422,0.0,
9118,456808,14500,2.441767960629408E-7,
9119,456809,13579,1.5519352619916638E-7,
9120,456900,1385,0.0,
9121,456901,3021,0.0,
9122,456902,14825,9.64528168716815E-8,
9123,456903,7303,0.0,
9124,456904,20774,0.0,
9125,456905,19436,3.9913458255323855E-6,
9126,456906,8678,0.0,
9127,456907,9036,2.7304181073186634E-6,
9128,456908,4712,0.0,
9129,456909,12048,0.0,
9130,457001,4018,8.903833487817091E-5,
9131,457002,2165,2.1942192372204365E-4,
9132,457003,699,0.0014379520787394348,
9133,457004,2924,6.855284952394657E-4,
9134,457005,1203,0.001849759022257631,
9135,457006,12899,7.144422208591888E-5,
9136,457007,2954,7.758640908467942E-5,
9137,457008,17339,1.2155437949567971E-5,
9138,457009,1619,3.2896416922190248E-6,
9139,458001,76637,6.0024854268199365E-5,
9140,458002,1619,3.2660860232160064E-5,
9141,461011,29637,0.0,
9142,461012,4240,0.0,
9143,461013,3022,0.0,
9144,461014,8022,0.0,
9145,461015,6237,0.0,
9146,461016,6744,0.0,
9147,461017,801,0.0,
9148,461018,7439,0.0,
9149,461019,3309,0.0,
9150,461020,34940,9.727049221455258E-8,
9151,461030,38634,0.0,
9152,461040,41636,1.1053313323564251E-4,
9153,461050,20741,8.097093766913105E-5,
9154,461060,27023,1.4833639869092868E-4,
9155,461070,20445,4.4136339159459384E-4,
9156,461080,7058,2.171764384276735E-6,
9157,461102,59724,8.530814321754963E-5,
9158,461104,44585,2.165287677305964E-6,
9159,461200,2667,5.843605694708833E-9,
9160,461201,1,0.0,
9161,461202,11217,0.0,
9162,461203,2589,0.0,
9163,461204,14916,8.434534022647106E-7,
9164,461205,12843,5.630490701207043E-8,
9165,461206,2399,1.604187350962913E-5,
9166,461207,13002,5.786243321431415E-6,
9167,461208,3027,2.604271920792508E-4,
9168,461209,11831,4.3980499486625244E-4,
9169,461300,7503,3.2464953282038526E-6,
9170,461301,1927,0.0,
9171,461302,8443,1.21054412466942E-5,
9172,461303,24861,4.4524820418302745E-4,
9173,461304,8896,4.5008551469109267E-4,
9174,461305,6483,1.0262014819422579E-4,
9175,461306,4902,1.8678779191778062E-4,
9176,461307,3844,7.226263869094404E-4,
9177,461308,28419,1.7806175104492282E-4,
9178,461309,1113,0.0016964123242473646,
9179,461401,194,0.0,
9180,461402,35077,0.0,
9181,461403,8466,0.0,
9182,461404,8905,0.0,
9183,461405,3702,0.0,
9184,461406,8074,0.0,
9185,461407,12551,0.0,
9186,461408,2846,0.0,
9187,461409,7537,1.1331530577436926E-5,
9188,461500,336,0.01077679675476736,
9189,461600,1268,0.005603665025386277,
9190,461601,705,0.0014789364573963705,
9191,461602,6888,0.0022021331774111715,
9192,461603,1125,0.0020162552496678964,
9193,461604,48602,0.0014823573024263289,
9194,461605,8506,0.0030468693328814314,
9195,461606,11460,0.00134556931597599,
9196,461607,14435,0.0020717585520206158,
9197,461608,4784,1.0912862833449501E-5,
9198,461609,7017,2.3578413850130674E-6,
9199,461710,1354,0.0016389128954789887,
9200,461720,1394,0.0,
9201,461721,9320,6.633328943389532E-5,
9202,461722,1877,3.6221396221946685E-6,
9203,461723,291,0.0,
