system:index,count,hybas6ID,max,mean,min,sum,.geo
28,4624,1060005300,842824.875,841920.1452070718,840601.8125,3.8930387514375E9,
29,1326,1060005310,841736.8125,841214.9474924585,840624.0625,1.115451020375E9,
30,4584,1060005340,843271.0,842442.7642070245,840867.875,3.861757631125E9,
31,2017,1060005350,842202.875,841595.4208292018,840867.875,1.6974979638125E9,
32,4443,1060005420,843451.0625,842636.3629163853,841153.375,3.7438333604375E9,
33,6741,1060005430,842598.625,841642.7597352025,840423.0,5.673513843375E9,
34,6306,1060005720,842660.5,841667.8984598002,840423.0,5.3075577676875E9,
35,3588,1060005730,841284.125,840576.9378135451,839857.125,3.015990052875E9,
36,5675,1060005860,842906.5625,841810.5132158591,840130.125,4.7772746625E9,
37,567,1060005870,840690.75,840447.2514329806,840107.4375,4.765335915625E8,
38,4941,1060005880,842432.75,841388.667311779,840265.625,4.1573014051875E9,
39,17032,1060005890,841414.25,839480.5859081435,838070.25,1.42980333391875E10,
40,5677,1060006520,839512.375,838624.5904637133,837681.3125,4.7608718000625E9,
41,13186,1060006530,841021.9375,838811.5574899515,836639.1875,1.10605691970625E10,
42,33905,1060006850,842598.625,840981.9997437694,839558.5625,2.85134947013125E10,
43,8315,1060006860,844021.75,842684.2729855683,840713.0,7.006919729875E9,
44,30830,1060007000,844253.625,842484.6653847713,839719.6875,2.59738022338125E10,
45,833,1060007010,844766.125,844371.8172268907,844041.1875,7.0336172375E8,
46,7692,1060007060,844989.8125,844278.8944926547,843530.6875,6.4941932564375E9,
47,9177,1060007070,846773.0625,845453.7621158876,844615.625,7.7587291749375E9,
48,6769,1060007260,846823.3125,845936.118555178,844691.0,5.7261415865E9,
49,27,1060007270,846973.125,846872.7083333334,846789.8125,2.2865563125E7,
50,3218,1060007290,847219.625,846770.6696123369,846262.0,2.7249080148125E9,
51,1169,1060007300,848196.75,847456.7437446535,847006.1875,9.906769334375E8,
52,2951,1060007370,848196.75,847330.4233522535,846399.8125,2.5004720793125E9,
53,37,1060007380,848317.9375,848247.6081081082,848196.75,3.13851615E7,
54,2413,1060007390,848393.125,847664.3958246995,846485.375,2.045414187125E9,
55,779,1060007400,848863.875,848495.230343389,848181.5,6.609777844375E8,
56,5204,1060007450,848907.0625,847830.5386001153,846756.3125,4.412110122875E9,
57,20471,1060007460,854796.6875,852278.3446888281,848302.8125,1.7446989994125E10,
58,1656,1060008100,854796.6875,854791.4275739734,854774.25,1.4155346040625E9,
59,327,1060008110,854788.5,854745.3761467889,854693.0625,2.79501738E8,
60,12545,1060008130,854796.6875,854776.4510661619,854696.875,1.0723170578625E10,
61,165,1060008140,854706.0,854685.5465909091,854660.3125,1.410231151875E8,
62,13065,1060008150,854796.6875,854754.2252583237,854655.875,1.1167363953E10,
63,9006,1060008160,854724.625,854577.6308225072,854262.0625,7.6963261431875E9,
64,6687,1060008330,854765.5,854572.8372588605,854333.25,5.71452856275E9,
65,528,1060008340,854391.875,854277.0756392046,854181.125,4.510582959375E8,
66,11426,1060008360,854787.9375,854590.4788421144,854275.0,9.76455081125E9,
67,3709,1060008370,854453.5,854209.3292666487,853964.75,3.16826240225E9,
68,2410,1060008470,854353.25,854139.6076504149,853975.5625,2.0584764544375E9,
69,1731,1060008480,854023.1875,853831.1583622184,853529.6875,1.477981735125E9,
70,35,1060008570,853576.0,853544.0589285714,853502.8125,2.98740420625E7,
