system:index,count,hybas6ID,max,mean,min,sum,.geo
70,35,1060008570,0.0,0.0,0.0,0.0,
71,962,1060008580,0.0039845888061517025,5.798211514790005E-5,0.0,47599.140059304664,
72,8998,1060008640,0.022966424327417485,0.0012416637733526272,0.0,9533517.230278602,
73,1609,1060008650,0.0036352580984110494,2.1763835472439103E-4,0.0,298678.9757791302,
74,4584,1060008720,0.008564494208542016,2.3079498372794905E-4,0.0,902366.9325103203,
75,130,1060008730,0.005025527420922329,6.18185885165994E-4,0.0,68520.44891429841,
76,5124,1060008740,0.012893879951247595,8.963095976812299E-4,0.0,3917042.7209990253,
77,3766,1060008760,0.008387781299721623,5.388564386905505E-4,0.0,1729781.3772897627,
78,7822,1060008880,0.15357601297450788,0.0023418468750322926,0.0,1.5614030421170887E7,
79,4481,1060008890,0.022555657561631973,4.536004168258562E-4,0.0,1731024.2139798976,
80,3562,1060009010,0.022555657561631973,7.917967591638583E-4,0.0,2400596.1799842212,
