PFAF_ID,SUB_NAME,MAJ_NAME
261701,"[Peza, Cheshskaya Bay]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261702,"[Peza, Cheshskaya Bay]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261703,[Cheshskaya Bay],"[Russia, Barents Sea Coast]"
261704,"[Peza, Cheshskaya Bay]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261705,[Cheshskaya Bay],"[Russia, Barents Sea Coast]"
261706,"[Peza, Cheshskaya Bay, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261707,"[Cheshskaya Bay, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261708,"[Cheshskaya Bay, Barents Sea Coast, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261709,"[Cheshskaya Bay, Barents Sea Coast, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261810,"[Barents Sea Coast, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261820,"[Cheshskaya Bay, Barents Sea Coast, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast, Russia, Barents Sea Coast]"
261830,[Pechora],"[Russia, Barents Sea Coast]"
261840,"[Mezen, Peza, Cheshskaya Bay, Vychegda / Vym, Pechora]","[Russia, Barents Sea Coast, Russia, Barents Sea Coast, Russia, Barents Sea Coast, Northern Dvina, Russia, Barents Sea Coast]"
261850,"[Vychegda / Vym, Pechora]","[Northern Dvina, Russia, Barents Sea Coast]"
261860,"[Vychegda / Vym, Vychegda, Pechora]","[Northern Dvina, Northern Dvina, Russia, Barents Sea Coast]"
261870,[Pechora],"[Russia, Barents Sea Coast]"
261881,[Pechora],"[Russia, Barents Sea Coast]"
261882,[Pechora],"[Russia, Barents Sea Coast]"
261883,[Pechora],"[Russia, Barents Sea Coast]"
261884,"[Ob', Pechora]","[Ob, Russia, Barents Sea Coast]"
261885,[Pechora],"[Russia, Barents Sea Coast]"
261886,[Pechora],"[Russia, Barents Sea Coast]"
261887,[Pechora],"[Russia, Barents Sea Coast]"
261888,"[Ob', Pechora]","[Ob, Russia, Barents Sea Coast]"
261889,"[Yamal Peninsula, Ob', Pechora]","[Kara Sea Coast, Ob, Russia, Barents Sea Coast]"
261891,[Pechora],"[Russia, Barents Sea Coast]"
261892,[Pechora],"[Russia, Barents Sea Coast]"
261893,[Pechora],"[Russia, Barents Sea Coast]"
261894,[Pechora],"[Russia, Barents Sea Coast]"
261895,[Pechora],"[Russia, Barents Sea Coast]"
261896,"[Ob', Pechora]","[Ob, Russia, Barents Sea Coast]"
261897,"[Vychegda, Pechora]","[Northern Dvina, Russia, Barents Sea Coast]"
261898,"[Tobol, Ob', Pechora]","[Ob, Ob, Russia, Barents Sea Coast]"
261899,"[Ob', Pechora]","[Ob, Russia, Barents Sea Coast]"
261900,[Pechora],"[Russia, Barents Sea Coast]"
261901,[Pechora],"[Russia, Barents Sea Coast]"
261902,[Pechora],"[Russia, Barents Sea Coast]"
261903,[Pechora],"[Russia, Barents Sea Coast]"
261904,[Pechora],"[Russia, Barents Sea Coast]"
261905,[Pechora],"[Russia, Barents Sea Coast]"
261906,[Pechora],"[Russia, Barents Sea Coast]"
261907,[Pechora],"[Russia, Barents Sea Coast]"
261908,"[Yamal Peninsula, Pechora]","[Kara Sea Coast, Russia, Barents Sea Coast]"
261909,"[Yamal Peninsula, Pechora]","[Kara Sea Coast, Russia, Barents Sea Coast]"
262001,[Novaya Zemlya],[Arctic Ocean Islands]
262002,[Novaya Zemlya],[Arctic Ocean Islands]
263000,[Franz Josef Land],[Arctic Ocean Islands]
271010,"[Hvítá 2, Hvítá 1]","[Iceland, Iceland]"
271020,"[Hvítá 2, Blanda / Skjálfandafljót, Hvítá 1]","[Iceland, Iceland, Iceland]"
271031,"[Hvítá 2, Blanda / Skjálfandafljót]","[Iceland, Iceland]"
271032,"[Hvítá 2, Blanda / Skjálfandafljót, Hvítá 1]","[Iceland, Iceland, Iceland]"
271033,[Blanda / Skjálfandafljót],[Iceland]
271034,"[Blanda / Skjálfandafljót, Kaldakvisi / Þjórsá]","[Iceland, Iceland]"
271035,[Blanda / Skjálfandafljót],[Iceland]
271036,"[Jökulsá á Fjöllum, Blanda / Skjálfandafljót, Kaldakvisi / Þjórsá]","[Iceland, Iceland, Iceland]"
271037,[Blanda / Skjálfandafljót],[Iceland]
271038,"[Jökulsá á Fjöllum, Blanda / Skjálfandafljót]","[Iceland, Iceland]"
271039,"[Jökulsá á Fjöllum, Blanda / Skjálfandafljót]","[Iceland, Iceland]"
271040,"[Jökulsá á Fjöllum, Hofsa, Blanda / Skjálfandafljót, Jökulsá á Bru, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland, Iceland, Iceland, Iceland]"
271051,"[Jökulsá á Fjöllum, Hofsa, Jökulsá á Bru]","[Iceland, Iceland, Iceland]"
271052,"[Jökulsá á Fjöllum, Hofsa, Jökulsá á Bru, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland, Iceland, Iceland]"
271053,[Markarfljót / Skaftá / Lagarfljót],[Iceland]
271054,"[Jökulsá á Bru, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland]"
271055,"[Jökulsá á Bru, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland]"
271056,"[Jökulsá á Fjöllum, Kaldakvisi / Þjórsá, Jökulsá á Bru, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland, Iceland, Iceland]"
271057,[Markarfljót / Skaftá / Lagarfljót],[Iceland]
271058,"[Kaldakvisi / Þjórsá, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland]"
271059,"[Kaldakvisi / Þjórsá, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland]"
271060,"[Blanda / Skjálfandafljót, Kaldakvisi / Þjórsá, Hvítá 1, Markarfljót / Skaftá / Lagarfljót]","[Iceland, Iceland, Iceland, Iceland]"
271070,"[Kaldakvisi / Þjórsá, Hvítá 1]","[Iceland, Iceland]"
271080,"[Hvítá 2, Blanda / Skjálfandafljót, Kaldakvisi / Þjórsá, Hvítá 1]","[Iceland, Iceland, Iceland, Iceland]"
271090,"[Hvítá 2, Hvítá 1]","[Iceland, Iceland]"
272000,[Jan Mayen],[Arctic Ocean Islands]
281001,[Sariquamish Kuli],"[Caspian Sea, East Coast]"
281002,[Trans-Unguz Karakum Desert],"[Caspian Sea, East Coast]"
281003,"[Kara-Kum Desert, Trans-Unguz Karakum Desert]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281004,[Sariquamish Kuli],"[Caspian Sea, East Coast]"
281005,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281006,"[Ustyurt Plateau, Kara-Kum Desert, Karabaur Hills]","[Caspian Sea, East Coast, Caspian Sea, East Coast, Caspian Sea, East Coast]"
281007,[Karabaur Hills],"[Caspian Sea, East Coast]"
281008,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281010,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281011,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281012,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281013,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281014,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281015,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281016,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281017,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281018,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281019,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281020,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281030,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281040,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281050,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281060,[Murgab],"[Caspian Sea, East Coast]"
281061,[Murgab],"[Caspian Sea, East Coast]"
281062,[Murgab],"[Caspian Sea, East Coast]"
281063,[Murgab],"[Caspian Sea, East Coast]"
281064,[Murgab],"[Caspian Sea, East Coast]"
281065,[Murgab],"[Caspian Sea, East Coast]"
281066,[Murgab],"[Caspian Sea, East Coast]"
281067,[Murgab],"[Caspian Sea, East Coast]"
281068,[Murgab],"[Caspian Sea, East Coast]"
281069,[Murgab],"[Caspian Sea, East Coast]"
281070,[Tedzhen],"[Caspian Sea, East Coast]"
281080,[Tedzhen],"[Caspian Sea, East Coast]"
281091,"[Tedzhen, Murgab]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281092,[Tedzhen],"[Caspian Sea, East Coast]"
281093,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281094,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281095,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281096,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281097,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281098,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281099,[Upper Hari Rod],"[Caspian Sea, East Coast]"
281100,"[Neka, Gorgan, Qarasu]","[Caspian Sea, East Coast, Caspian Sea, East Coast, Caspian Sea, East Coast]"
281200,[Gorgan],"[Caspian Sea, East Coast]"
281300,"[Atrak Delta, Gorgan]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281401,[Atrak Delta],"[Caspian Sea, East Coast]"
281402,[Atrak Delta],"[Caspian Sea, East Coast]"
281403,[Atrak Delta],"[Caspian Sea, East Coast]"
281404,[Sumbar],"[Caspian Sea, East Coast]"
281405,[Rud-e Atrak],"[Caspian Sea, East Coast]"
281406,[Rud-e Atrak],"[Caspian Sea, East Coast]"
281407,[Rud-e Atrak],"[Caspian Sea, East Coast]"
281408,[Rud-e Atrak],"[Caspian Sea, East Coast]"
281409,[Rud-e Atrak],"[Caspian Sea, East Coast]"
281500,"[Atrak Delta, Kara-Kum Desert]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281600,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281601,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281602,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281603,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281604,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281605,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281606,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281607,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281608,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281609,[Kara-Kum Desert],"[Caspian Sea, East Coast]"
281700,"[Krasnovodsk Peninsula, Garabogaz Bay]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281800,"[Tupqaraghan Peninsuala, Ustyurt Plateau]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281801,[Garabogaz Bay],"[Caspian Sea, East Coast]"
281802,"[Tupqaraghan Peninsuala, Garabogaz Bay]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281803,"[Krasnovodsk Peninsula, Garabogaz Bay]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281804,[Garabogaz Bay],"[Caspian Sea, East Coast]"
281805,[Garabogaz Bay],"[Caspian Sea, East Coast]"
281806,"[Krasnovodsk Peninsula, Garabogaz Bay, Kara-Kum Desert]","[Caspian Sea, East Coast, Caspian Sea, East Coast, Caspian Sea, East Coast]"
281807,[Garabogaz Bay],"[Caspian Sea, East Coast]"
281808,"[Garabogaz Bay, Kara-Kum Desert]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281809,[Garabogaz Bay],"[Caspian Sea, East Coast]"
281900,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281901,"[Tupqaraghan Peninsuala, Garabogaz Bay]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
281902,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281903,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281904,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281905,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281906,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281907,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281908,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
281909,[Tupqaraghan Peninsuala],"[Caspian Sea, East Coast]"
282010,[Ustyurt Plateau],"[Caspian Sea, East Coast]"
282020,[Ustyurt Plateau],"[Caspian Sea, East Coast]"
282030,"[Ustyurt Plateau, Karabaur Hills]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
282040,[Lake Sarygamysh],"[Caspian Sea, East Coast]"
282050,[Lake Sarygamysh],"[Caspian Sea, East Coast]"
282060,[Lake Sarygamysh],"[Caspian Sea, East Coast]"
282070,"[Kazakhstan Caspian Sea Coast, East Ustyurt Precipice]","[Caspian Sea Coast, Caspian Sea, East Coast]"
282080,[East Ustyurt Precipice],"[Caspian Sea, East Coast]"
282090,"[Zhem, Kazakhstan Caspian Sea Coast, Syr Darya]","[Caspian Sea Coast, Caspian Sea Coast, Syr Darya]"
282100,"[Komsomolets Bay, Tupqaraghan Peninsuala]","[Caspian Sea Coast, Caspian Sea, East Coast]"
282200,"[Tupqaraghan Peninsuala, Ustyurt Plateau]","[Caspian Sea, East Coast, Caspian Sea, East Coast]"
282300,"[Zhem, Kazakhstan Caspian Sea Coast, Komsomolets Bay]","[Caspian Sea Coast, Caspian Sea Coast, Caspian Sea Coast]"
282400,[Zhem],[Caspian Sea Coast]
282401,[Zhem],[Caspian Sea Coast]
282402,"[Zhem, Sagiz]","[Caspian Sea Coast, Caspian Sea Coast]"
282403,[Zhem],[Caspian Sea Coast]
282404,[Zhem],[Caspian Sea Coast]
282405,[Zhem],[Caspian Sea Coast]
282406,[Zhem],[Caspian Sea Coast]
282407,[Zhem],[Caspian Sea Coast]
282408,[Zhem],[Caspian Sea Coast]
282409,[Zhem],[Caspian Sea Coast]
282500,"[Zhem, Oyyl, Sagiz]","[Caspian Sea Coast, Caspian Sea Coast, Caspian Sea Coast]"
282601,[Oyyl],[Caspian Sea Coast]
282602,[Oyyl],[Caspian Sea Coast]
282603,[Oyyl],[Caspian Sea Coast]
282604,[Oyyl],[Caspian Sea Coast]
282605,[Oyyl],[Caspian Sea Coast]
282606,[Oyyl],[Caspian Sea Coast]
282607,[Oyyl],[Caspian Sea Coast]
282608,[Oyyl],[Caspian Sea Coast]
282609,[Oyyl],[Caspian Sea Coast]
282700,"[Oyyl, Sagiz, Zhayyq]","[Caspian Sea Coast, Caspian Sea Coast, Ural]"
282810,[Oyyl],[Caspian Sea Coast]
282811,[Zhayyq],[Ural]
282812,[Zhayyq],[Ural]
282813,[Zhayyq],[Ural]
282814,[Zhayyq],[Ural]
282815,[Zhayyq],[Ural]
282816,[Ural 2],[Ural]
282817,[Ural 2],[Ural]
282818,[Ural 2],[Ural]
282819,[Ural 2],[Ural]
282821,[Ilek],[Ural]
282822,[Ilek],[Ural]
282823,[Ilek],[Ural]
282824,[Ilek],[Ural]
282825,[Ilek],[Ural]
282826,[Ilek],[Ural]
282827,[Ilek],[Ural]
282828,[Ilek],[Ural]
282829,[Ilek],[Ural]
282830,[Ilek],[Ural]
282841,[Sakmara],[Ural]
282842,[Sakmara],[Ural]
282843,[Sakmara],[Ural]
282844,[Sakmara],[Ural]
282845,[Sakmara],[Ural]
282846,[Sakmara],[Ural]
282847,[Sakmara],[Ural]
282848,[Sakmara],[Ural]
282849,[Sakmara],[Ural]
282850,[Ural 1],[Ural]
282860,[Ural 1],[Ural]
282870,[Ural 1],[Ural]
282880,[Ural 1],[Ural]
282891,[Ural 1],[Ural]
282892,[Ural 1],[Ural]
282893,[Ural 1],[Ural]
282894,[Ural 1],[Ural]
282895,[Ural 1],[Ural]
282896,[Ural 1],[Ural]
282897,[Ural 1],[Ural]
282898,[Ural 1],[Ural]
282899,[Ural 1],[Ural]
282900,"[Lake Baskunchak, Southwest Kazakhstan Caspian Sea Coast, Lake El'ton]","[Caspian Sea Coast, Caspian Sea Coast, Caspian Sea Coast]"
282901,[Bol'shoy Uzen],[Caspian Sea Coast]
282902,[Bol'shoy Uzen],[Caspian Sea Coast]
282903,[Bol'shoy Uzen],[Caspian Sea Coast]
282904,[Bol'shoy Uzen],[Caspian Sea Coast]
282905,[Bol'shoy Uzen],[Caspian Sea Coast]
282906,[Bol'shoy Uzen],[Caspian Sea Coast]
282907,[Bol'shoy Uzen],[Caspian Sea Coast]
282908,[Bol'shoy Uzen],[Caspian Sea Coast]
282909,[Bol'shoy Uzen],[Caspian Sea Coast]
282910,"[Lake Zaltyr, Zhayyq]","[Caspian Sea Coast, Ural]"
282920,[Lake Zaltyr],[Caspian Sea Coast]
282930,"[Akhtuba, Lake Zaltyr, Southwest Kazakhstan Caspian Sea Coast]","[Volga, Caspian Sea Coast, Caspian Sea Coast]"
282940,[Akhtuba],[Volga]
282950,[Akhtuba],[Volga]
282960,[Akhtuba],[Volga]
282970,[Akhtuba],[Volga]
282980,[Akhtuba],[Volga]
282990,"[Akhtuba, Southern Russia Caspian Coast 2]","[Volga, Caspian Sea Coast]"
283111,[Akhtuba],[Volga]
283112,[Akhtuba],[Volga]
283113,[Akhtuba],[Volga]
283114,[Akhtuba],[Volga]
283115,[Akhtuba],[Volga]
283116,[Akhtuba],[Volga]
283117,[Akhtuba],[Volga]
283118,[Volga],[Volga]
283119,[Volga],[Volga]
283120,[Yeruslan],[Volga]
283130,[Tereshka],[Volga]
283140,[Bolshov Irgiz],[Volga]
283150,[Samara],[Volga]
283161,[Samara],[Volga]
283162,[Samara],[Volga]
283163,[Samara],[Volga]
283164,[Samara],[Volga]
283165,[Samara],[Volga]
283166,[Samara],[Volga]
283167,[Samara],[Volga]
283168,[Samara],[Volga]
283169,[Samara],[Volga]
283170,"[Samara Reservoir, Samara]","[Volga, Volga]"
283180,[Samara Reservoir],[Volga]
283190,[Samara Reservoir],[Volga]
283210,[Samara Reservoir],[Volga]
283221,[Vyatka],[Volga]
283222,[Kilmez],[Volga]
283223,[Cheptsa],[Volga]
283224,[Cheptsa],[Volga]
283225,[Cheptsa],[Volga]
283226,[Cheptsa],[Volga]
283227,[Cheptsa],[Volga]
283228,[Cheptsa],[Volga]
283229,[Cheptsa],[Volga]
283231,[Balaya 3],[Volga]
283232,[Balaya 3],[Volga]
283233,[Balaya 3],[Volga]
283234,[Balaya 3],[Volga]
283235,[Balaya 3],[Volga]
283236,"[Balaya 2, Balaya 3]","[Volga, Volga]"
283237,[Balaya 3],[Volga]
283238,[Balaya 3],[Volga]
283239,[Balaya 3],[Volga]
283241,"[Doma, Balaya 2]","[Volga, Volga]"
283242,[Doma],[Volga]
283243,[Balaya 1],[Volga]
283244,[Balaya 1],[Volga]
283245,[Balaya 1],[Volga]
283246,[Balaya 1],[Volga]
283247,[Balaya 1],[Volga]
283248,[Balaya 1],[Volga]
283249,[Balaya 1],[Volga]
283251,[Votkinsk],[Volga]
283252,[Votkinsk],[Volga]
283253,[Votkinsk],[Volga]
283254,[Votkinsk],[Volga]
283255,[Votkinsk],[Volga]
283256,[Votkinsk],[Volga]
283257,[Votkinsk],[Volga]
283258,[Votkinsk],[Volga]
283259,[Votkinsk],[Volga]
283261,[Sylva],[Volga]
283262,[Sylva],[Volga]
283263,[Chusovaya],[Volga]
283264,[Chusovaya],[Volga]
283265,[Chusovaya],[Volga]
283266,[Chusovaya],[Volga]
283267,[Chusovaya],[Volga]
283268,[Chusovaya],[Volga]
283269,[Chusovaya],[Volga]
283271,[Kosva],[Volga]
283272,[Kosva],[Volga]
283273,[Kosva],[Volga]
283274,"[Kosva, Chusovaya]","[Volga, Volga]"
283275,[Kosva],[Volga]
283276,[Kosva],[Volga]
283277,[Kosva],[Volga]
283278,[Kosva],[Volga]
283279,[Kosva],[Volga]
283281,[Kosva],[Volga]
283282,[Kosva],[Volga]
283283,[Kosva],[Volga]
283284,[Kosva],[Volga]
283285,[Kosva],[Volga]
283286,[Kosva],[Volga]
283287,[Kosva],[Volga]
283288,[Kosva],[Volga]
283289,[Kosva],[Volga]
283291,[Kosva],[Volga]
283292,[Kosva],[Volga]
283293,[Kosva],[Volga]
283294,[Kosva],[Volga]
283295,[Kosva],[Volga]
283296,[Kosva],[Volga]
283297,[Kosva],[Volga]
283298,[Kosva],[Volga]
283299,[Kosva],[Volga]
283301,[Samara Reservoir],[Volga]
283302,[Sviyaga],[Volga]
283303,[Cheboksary Reservoir],[Volga]
283304,[Cheboksary Reservoir],[Volga]
283305,[Cheboksary Reservoir],[Volga]
283306,[Cheboksary Reservoir],[Volga]
283307,[Cheboksary Reservoir],[Volga]
283308,[Vetluga],[Volga]
283309,[Sura],[Volga]
283401,[Sura],[Volga]
283402,[Sura],[Volga]
283403,[Sura],[Volga]
283404,[Sura],[Volga]
283405,[Sura],[Volga]
283406,[Sura],[Volga]
283407,[Sura],[Volga]
283408,[Sura],[Volga]
283409,[Sura],[Volga]
283500,[Oka 5],[Volga]
283610,[Nizhny Novgorod Reservoir],[Volga]
283620,[Unzha],[Volga]
283630,[Volta 1],[Volga]
283640,[Volta 1],[Volga]
283650,[Volta 1],[Volga]
283661,[Suda],[Volga]
283662,[Suda],[Volga]
283663,[Suda],[Volga]
283664,[Mologa],[Volga]
283665,[Suda],[Volga]
283666,[Suda],[Volga]
283667,[Sheksna],[Volga]
283668,[Sheksna],[Volga]
283669,[Sheksna],[Volga]
283671,"[Moscow Canal, Lake Seliger]","[Volga, Volga]"
283672,[Lake Seliger],[Volga]
283673,[Lake Seliger],[Volga]
283674,[Lake Seliger],[Volga]
283675,[Lake Seliger],[Volga]
283676,[Lake Seliger],[Volga]
283677,[Lake Seliger],[Volga]
283678,[Lake Seliger],[Volga]
283679,[Lake Seliger],[Volga]
283680,[Lake Seliger],[Volga]
283690,[Lake Seliger],[Volga]
283701,[Oka 5],[Volga]
283702,[Klyazma],[Volga]
283703,[Oka 4],[Volga]
283704,[Oka 4],[Volga]
283705,[Oka 4],[Volga]
283706,[Oka 4],[Volga]
283707,[Oka 4],[Volga]
283708,[Oka 4],[Volga]
283709,[Oka 4],[Volga]
283801,[Moksha],[Volga]
283802,[Tsna],[Volga]
283803,[Moksha],[Volga]
283804,[Moksha],[Volga]
283805,[Moksha],[Volga]
283806,[Moksha],[Volga]
283807,[Moksha],[Volga]
283808,[Moksha],[Volga]
283809,[Moksha],[Volga]
283910,[Oka 3],[Volga]
283920,[Oka 3],[Volga]
283930,[Oka 3],[Volga]
283940,[Pronya],[Volga]
283950,[Oka 2],[Volga]
283960,[Moskva],[Volga]
283970,[Oka 1],[Volga]
283981,[Oka 1],[Volga]
283982,[Oka 1],[Volga]
283983,[Oka 1],[Volga]
283984,[Oka 1],[Volga]
283985,[Oka 1],[Volga]
283986,[Oka 1],[Volga]
283987,[Oka 1],[Volga]
283988,[Oka 1],[Volga]
283989,[Oka 1],[Volga]
283990,[Oka 1],[Volga]
284001,[Lake Orumieh],"[Caspian Sea, South West Coast]"
284002,[Lake Orumieh],"[Caspian Sea, South West Coast]"
284004,"[Talkheh Rud, Lake Orumieh]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284005,[SUB_NAME missing],[MAJ_NAME missing]
284006,[Simineh Rud],"[Caspian Sea, South West Coast]"
284007,[Zarineh Rud],"[Caspian Sea, South West Coast]"
284008,[Safi Rud],"[Caspian Sea, South West Coast]"
284100,"[Akhtuba, Southern Russia Caspian Coast 2]","[Volga, Caspian Sea Coast]"
284201,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284202,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284203,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284204,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284205,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284206,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284207,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284208,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284209,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284301,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284302,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284303,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284304,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284305,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284306,[Southern Russia Caspian Coast 2],[Caspian Sea Coast]
284307,"[Kuma, Southern Russia Caspian Coast 2]","[Caspian Sea Coast, Caspian Sea Coast]"
284308,[Kuma],[Caspian Sea Coast]
284309,[Southern Russia Caspian Coast 1],[Caspian Sea Coast]
284401,[Terek Delta],[Caspian Sea Coast]
284402,[Terek Delta],[Caspian Sea Coast]
284403,[Terek Delta],[Caspian Sea Coast]
284404,[Sunzha],[Caspian Sea Coast]
284405,[Terek],[Caspian Sea Coast]
284406,[Malka / Baksan],[Caspian Sea Coast]
284407,[Malka / Baksan],[Caspian Sea Coast]
284408,[Malka / Baksan],[Caspian Sea Coast]
284409,[Malka / Baksan],[Caspian Sea Coast]
284500,[Samur-Apsheron],"[Caspian Sea, South West Coast]"
284501,"[Southern Russia Caspian Coast 3, Terek Delta]","[Caspian Sea Coast, Caspian Sea Coast]"
284502,[Southern Russia Caspian Coast 3],[Caspian Sea Coast]
284503,[Southern Russia Caspian Coast 3],[Caspian Sea Coast]
284504,[Southern Russia Caspian Coast 3],[Caspian Sea Coast]
284505,[Samur-Apsheron],"[Caspian Sea, South West Coast]"
284506,[Samur-Apsheron],"[Caspian Sea, South West Coast]"
284507,[Samur-Apsheron],"[Caspian Sea, South West Coast]"
284508,[Samur-Apsheron],"[Caspian Sea, South West Coast]"
284509,"[Samur-Apsheron, Aras Delta]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284610,[Aras Delta],"[Caspian Sea, South West Coast]"
284620,[Aras 1],"[Caspian Sea, South West Coast]"
284630,[Aras 1],"[Caspian Sea, South West Coast]"
284641,[Aras 1],"[Caspian Sea, South West Coast]"
284642,[Karasu],"[Caspian Sea, South West Coast]"
284643,[Aras 2],"[Caspian Sea, South West Coast]"
284644,[Nakhchivan Reservoir],"[Caspian Sea, South West Coast]"
284645,"[Nakhchivan Reservoir, Sevan-Hrazdan, Ararat]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284646,[Sevan-Hrazdan],"[Caspian Sea, South West Coast]"
284647,[Akhuryan],"[Caspian Sea, South West Coast]"
284648,[Akhuryan],"[Caspian Sea, South West Coast]"
284649,[Aras 3],"[Caspian Sea, South West Coast]"
284650,"[Mingacevir Reservoir, Aras 1, Terter]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284660,[Alazani],"[Caspian Sea, South West Coast]"
284670,"[Shamkir Reservoir, Northern]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284680,[Northern],"[Caspian Sea, South West Coast]"
284690,[Kura],"[Caspian Sea, South West Coast]"
284700,"[Safid Rud Delta, Qezel Owzan, Vilascay / Lankaran / Tangarud, Lenkeran, Aras Delta]","[Caspian Sea, South West Coast, Caspian Sea, South West Coast, Caspian Sea, South West Coast, Caspian Sea, South West Coast, Caspian Sea, South West Coast]"
284801,[Safid Rud Delta],"[Caspian Sea, South West Coast]"
284802,[Qezel Owzan],"[Caspian Sea, South West Coast]"
