system:index,PfafIDrunoff_month_M05,countrunoff_month_M05,meanrunoff_month_M05,.geo
51,112020,1906,0.0027213186546646167,
52,112030,2337,0.0033559375936042636,
53,112041,4145,1.1006856786883249E-4,
54,112042,9610,8.434219711838001E-4,
55,112043,1103,2.713538708764807E-4,
56,112044,5576,0.0010382023281026006,
57,112045,2564,2.0296825984925495E-4,
58,112046,18320,0.0035823847664873927,
59,112047,22718,0.0031594765768705947,
60,112048,6256,0.0034469998062077556,
61,112049,17069,0.00538738988254655,
62,112050,8062,0.001323728595954313,
63,112060,9044,0.006152195694713926,
64,112070,2276,1.5989419321316454E-4,
65,112111,38098,0.0021005435513680843,
66,112112,4819,0.01573012578725027,
67,112113,7103,0.007082763401024638,
68,112114,4624,0.017242719561766366,
69,112115,1314,0.011688307730481285,
70,112116,4584,0.01822090174119333,
71,112117,1995,0.011313165300577094,
72,112118,4443,0.020041247602365354,
73,112119,6706,0.0081855467280727,
74,112120,6306,0.014250676069188417,
75,112130,3465,0.005076475816044801,
76,112140,5654,0.014852450016596826,
77,112150,489,0.004130809257210919,
78,112160,4941,0.017089520052378772,
79,112170,16279,0.0023920641242841482,
80,112180,5677,7.235955794593377E-4,
81,112190,12627,7.45033100663657E-4,
82,112200,33892,0.0011723765619560686,
83,112300,8109,0.0025559099396501093,
84,112400,30829,0.0038759150176232017,
85,112500,769,0.0031111077754374587,
86,112600,7681,0.004734707554618356,
87,112700,9037,0.004371288334883055,
88,112801,6763,0.005334698017767506,
89,112802,7135,0.004674315412429206,
90,112803,17267,0.006141048577679089,
91,112804,9185,0.005101305213781752,
92,112805,5556,0.010936620323055929,
93,112806,6540,0.009613078997266686,
94,112807,9643,0.013998514804414776,
95,112808,3496,0.011053835531785848,
96,112809,10746,0.019050278769170086,
97,112901,25,0.004869847416904714,
98,112902,3218,0.005463371272337314,
99,112903,1119,0.004786636442768553,
100,112904,2948,0.004897292136775639,
101,112905,32,0.0060483054257929325,
102,112906,2394,0.0056046515987368374,
103,112907,744,0.006598029984782207,
104,112908,5204,0.007851941776098225,
105,112909,19271,0.0079054578985464,
106,113000,4073,2.8976843382037083E-4,
107,114001,54761,0.019892301826453216,
108,114002,2390,0.012984768899666573,
109,114100,1621,0.0016078209378404308,
110,114210,16802,0.005022149525458556,
111,114221,2409,0.0027002829109067004,
112,114222,5839,0.0014754095358308651,
113,114223,174,7.298920308729911E-4,
114,114224,77580,0.005709072944902544,
115,114225,2250,0.0019249103369257366,
116,114226,17050,0.0010465097116459318,
117,114227,24212,0.00735252639966635,
118,114228,5771,0.012728692806620093,
119,114229,9213,0.017492021011375487,
120,114230,2510,0.0011896220801489133,
121,114240,9987,2.9896212376971627E-4,
122,114250,4469,3.6886507400436016E-4,
123,114260,6798,6.304095319087625E-4,
124,114270,14977,0.001140189580949361,
125,114281,1050,7.134833989390673E-4,
126,114282,6319,0.00308011225938807,
127,114283,60,0.0027387652777580633,
128,114284,14492,0.01036953447073722,
129,114285,1297,0.0017676934151892407,
130,114286,6726,0.0031223684454210125,
131,114287,4228,0.0034442891787233596,
132,114288,2619,0.008641339950639539,
133,114289,5390,0.006251609421239258,
134,114290,26586,0.02529354429732351,
135,114300,722,-0.0033146427168200677,
136,114410,3376,0.008509935584296148,
137,114411,11647,0.004130298669813667,
138,114412,3525,0.0072824779912495675,
139,114413,15127,0.002024268274679424,
140,114414,3267,0.002274789604082673,
141,114415,1,0.0024188244715332985,
142,114416,4264,0.00269061443644241,
143,114417,542,0.003700824568431748,
144,114418,12522,0.004847017013494453,
145,114419,3385,0.008759475989334858,
146,114420,17640,0.01536447709212038,
147,114430,12313,0.007873503616818302,
148,114441,1660,0.002579600278163494,
149,114442,3796,3.4707004626313655E-4,
150,114443,23070,0.014163072592787327,
151,114444,3586,0.02510396714143716,
152,114445,6066,0.026009432083197632,
153,114446,8489,0.01619354267920517,
154,114447,2883,0.04099401722507317,
155,114448,12265,0.03980269961458625,
156,114449,8665,0.06883279076681384,
157,114450,473,0.006839017158435335,
158,114460,29132,0.025893543959880153,
159,114470,26976,0.021150476964481604,
160,114480,17674,0.04248894307822607,
161,114490,22455,0.039854060601577285,
162,114500,27871,0.00316647026345372,
163,114601,5823,0.004250988546040191,
164,114602,10662,0.007581726969344948,
165,114603,506,0.005458704245154184,
166,114604,6933,8.238747215039531E-4,
167,114605,4090,7.759026673592402E-4,
168,114606,5583,0.0026193868320966247,
169,114607,21267,0.004059776415109992,
170,114608,3869,0.0040131967460213455,
171,114609,2978,0.0039594436573951,
172,114701,4745,-8.846345248327542E-4,
173,114702,5013,4.7935792566993927E-4,
174,114703,5019,6.017774550278827E-4,
175,114704,8359,0.007935540826997082,
176,114705,9685,0.01597524427502352,
177,114706,1442,0.019400247766198194,
178,114707,446,0.019270487783970884,
179,114708,1479,0.02181123052002861,
180,114709,13,0.024019506913386935,
181,114801,5712,0.020786634338431906,
182,114802,3134,0.009641808388301044,
183,114803,856,0.026348632285032664,
184,114804,3306,0.016938523193214712,
185,114805,5341,0.014319935264401706,
186,114806,4465,0.005749513118713706,
187,114807,8853,0.01274728728410157,
188,114808,9325,0.006651425851883559,
189,114809,12520,0.00894730830738991,
190,114910,24602,0.01797911610230633,
191,114920,13186,0.012148913081673578,
192,114931,367,0.01412246054733499,
193,114932,6668,0.003592091830191902,
194,114933,3381,0.004066033079285668,
195,114934,4835,0.008561374811294101,
196,114935,10129,0.022403516190112608,
197,114936,1413,0.06148446882424885,
198,114937,2005,0.06320290077380236,
199,114938,7122,0.051241121913177506,
200,114939,3723,0.029051059586768832,
201,114940,17917,0.009108181660572237,
202,114950,8839,0.04049142595258934,
203,114960,17499,0.009022458073693436,
204,114970,3830,0.030013840429312374,
205,114980,12419,0.012784735220696728,
206,114990,32085,0.03383010865494911,
207,115101,70982,0.01038489299231513,
208,115102,2813,0.015460259464785962,
209,115103,1057,0.006206206633627368,
210,115201,4944,0.018161960879666966,
211,115202,7332,0.021008605885469787,
212,115203,9279,0.03348330762959447,
213,115204,4711,0.01555155404206629,
214,115205,18925,0.02526603049813725,
215,115206,1020,0.03738310056941053,
216,115207,6669,0.03973474860565997,
217,115208,4606,0.023005875941532843,
218,115209,6567,0.026643165625768923,
219,115300,31550,0.03601685824261239,
220,115410,59,0.0058446363713834356,
221,115421,2746,0.009408784142938007,
222,115422,5910,0.013937979560116606,
223,115423,190,0.003857370220107104,
224,115424,27002,0.03167027575338571,
225,115425,317,0.004068354035600918,
226,115426,4129,0.010870561501326854,
227,115427,2339,0.004940506930356862,
228,115428,1980,0.018452477708412823,
229,115429,11579,0.04926665529315395,
230,115430,18309,0.011023246071715847,
231,115440,14238,0.015566235179745487,
232,115451,34,0.004532782435903197,
233,115452,3041,0.033189672505688654,
234,115453,6141,0.03431442263411861,
235,115454,5229,0.06267787405106763,
236,115455,8528,0.04882695279789984,
237,115456,4944,0.07272751370187057,
238,115457,740,0.04973895034471967,
239,115458,4129,0.06266061194796693,
240,115459,17083,0.058039777253016005,
241,115460,8270,0.08298516060499708,
242,115470,9268,0.0552065162332994,
243,115480,12405,0.06066883452129207,
244,115490,6089,0.07722272010139007,
245,115501,6,0.008605923742549771,
246,115502,8893,0.004483179819928259,
247,115503,750,0.00931665097143572,
248,115504,2436,0.004558366318349626,
249,115505,2096,0.007160485109810647,
250,115506,7486,0.00965070378481966,
251,115507,574,0.01250515592422417,
252,115508,7481,0.011286124359220223,
253,115509,7552,0.011853429397117138,
254,115601,269,0.013046345862171873,
255,115602,21806,0.04600905093362926,
256,115603,1991,0.055818224186204975,
257,115604,2276,0.08459284967921825,
258,115605,19149,0.054076402262772605,
259,115606,1710,0.03246053062915683,
260,115607,4877,0.03235769225201383,
261,115608,12255,0.02388222766307459,
262,115711,18,0.0031389724120539746,
263,115712,7528,0.008097503610980486,
264,115713,7,0.007468151394277811,
265,115714,25076,0.015941309808707973,
266,115715,13882,0.003660237009950426,
267,115716,6926,0.0081050137634773,
268,115717,32235,0.010567799696096872,
269,115718,4428,0.005064801456832711,
270,115719,27564,0.018393512665069993,
271,115720,175,0.025462390778996584,
272,115730,15209,0.014238417428090394,
273,115740,4470,0.005689928512746857,
274,115750,4443,0.003941010894224109,
275,115801,15355,0.009115277143304096,
276,115802,8564,0.01045129325480692,
277,115803,22718,0.014801244151483194,
278,115804,1554,0.011499815617273394,
279,115805,2794,0.007545885707194665,
280,115806,5497,0.00340381762226459,
281,115807,2697,0.001016322680325611,
282,115808,8272,8.568737868559504E-4,
283,115809,7022,0.008457817443611184,
284,115900,20078,0.0021087754657985506,
285,116001,3505,0.012587622882282594,
286,116002,38883,0.008554875925439069,
287,116003,3319,0.010265138360316553,
288,116004,21261,0.010795936712875352,
289,116005,3515,0.006300395056909912,
290,116006,4365,0.008856454342098152,
291,116007,6990,0.004833516420093893,
292,116008,3767,0.008549099990857525,
293,116009,7790,0.005579057004771258,
294,117000,10611,0.030750460224015605,
295,117100,198,0.005712043143689808,
296,117101,178,0.006172642002455132,
297,117102,12543,0.005910412138297435,
298,117103,92,0.012396542110857422,
299,117104,13065,0.004783335453818977,
300,117105,8805,0.04487805491283218,
301,117106,6687,0.04468604042224456,
302,117107,428,0.08210598608790316,
303,117108,11426,0.01763143329419209,
304,117109,3646,0.07954088567341604,
305,117201,2410,0.04506636578598331,
306,117202,9093,0.005170847013240235,
307,117203,5632,0.011336194689509983,
308,117204,15089,0.005749842282380082,
309,117205,7273,0.007642092169130235,
310,117206,15598,0.009453490808472914,
311,117207,2233,0.00476615783088265,
312,117208,6528,0.004295193085883273,
313,117209,47115,0.03822122018602226,
314,117300,2825,0.10030023964778513,
315,117310,1640,0.03578178280038167,
316,117320,9733,0.05194533547446357,
317,117321,35,0.046545374433932175,
318,117322,3445,0.018793021722379826,
319,117323,4536,0.010095203761986579,
320,117324,8445,0.026152752808637346,
321,117325,4901,0.009840289589360675,
322,117326,10718,0.011065633499727265,
323,117327,860,0.010087868524493386,
324,117328,3379,0.013136485605317945,
325,117329,8495,0.04335986927024792,
326,117331,903,0.030474478099789017,
327,117332,8998,0.0195664263596412,
328,117333,1538,0.0704605973700758,
329,117334,4584,0.013301977634270344,
330,117335,130,0.08525954904880573,
331,117336,5124,0.019684755865748912,
332,117337,3678,0.05463375018325762,
333,117338,7822,0.03468144691215585,
334,117339,4284,0.06729778917323845,
335,117340,3629,0.03500489786258335,
336,117341,3562,0.06335918066391162,
337,117342,1453,0.07252442148461004,
338,117343,225,0.030532567043498934,
339,117344,24075,0.024133087669880614,
340,117345,1996,0.06361303512033908,
341,117346,2560,0.03044865228694382,
342,117347,7977,0.026813180511605313,
343,117348,6817,0.04778888216148949,
344,117349,7746,0.10220421763356974,
345,117350,9019,0.025694428005121544,
346,117360,1417,0.006026613285143435,
347,117361,8239,0.01862868131675877,
348,117362,4616,0.0065905529206685826,
349,117363,1954,0.023087944746283433,
350,117364,3249,0.008812920937374638,
351,117365,5139,0.020529733248720736,
352,117366,3863,0.03635003299946477,
353,117367,10234,0.007504404460600079,
354,117368,3636,0.0015742032108596394,
355,117369,8350,0.00476765980947628,
356,117370,230,0.02907666182504397,
357,117380,20652,0.04380193793648871,
358,117390,8799,0.05678951434132151,
359,117400,31535,0.00338900036432422,
360,117410,6659,0.05287604844747677,
361,117420,9684,0.04308927675605629,
362,117430,6244,0.04736519465597363,
363,117441,7455,0.05235561989570964,
364,117442,30064,0.06245015902186233,
365,117443,1483,0.10874085751613255,
366,117444,4685,0.13669249644320167,
367,117445,6049,0.08414778182824662,
368,117446,6873,0.056693701590978425,
369,117447,7098,0.1302156451450273,
370,117448,11424,0.0262961270756414,
371,117449,10133,0.04606797705046956,
372,117450,23656,0.018462316472731395,
373,117460,32393,0.0015628461557128002,
374,117470,3648,0.0019889440633760465,
375,117480,6353,0.010605923538194142,
376,117490,34383,0.014817797680644352,
377,117501,3774,0.06650466519288242,
378,117502,19773,0.03560534577255688,
379,117503,70,0.05545244584038604,
380,117504,4880,0.04236953172279458,
381,117505,1784,0.03607255562806219,
382,117506,20274,0.028068045662755777,
383,117507,1699,0.019574161413583896,
384,117508,7144,0.027674414472804842,
385,117509,6567,0.01892415702858834,
386,117610,21194,0.028594432461849745,
387,117621,20963,0.032321429015465065,
388,117622,7510,0.037748390552596496,
389,117623,6148,0.028493574975072596,
390,117624,5529,0.045814010529502416,
391,117625,3107,0.036064151892351674,
392,117626,5092,0.06191624285262179,
393,117627,2338,0.047599710664903774,
394,117628,4803,0.04307090997494188,
395,117629,17441,0.030744665645847036,
396,117630,7944,0.032128128425988986,
397,117640,12237,0.021649041599226475,
398,117650,27139,0.025614973503828593,
399,117660,11080,0.05588646430085854,
400,117670,16159,0.031156737752115752,
401,117680,7373,0.04279160913326348,
402,117690,8974,0.06649430108822159,
403,117701,3998,0.030678038977328265,
404,117702,3062,0.017980458921193012,
405,117703,3054,0.019781261406472867,
406,117704,29466,0.032513190840782843,
407,117705,3461,0.030899843227417713,
408,117706,12305,0.026746686486680545,
409,117707,4800,0.028346001740400792,
410,117708,6577,0.02940585914090555,
411,117709,0,0.0,
412,117801,19371,0.021347481939911317,
413,117802,8138,0.022290105630492864,
414,117803,4481,0.03346928553645521,
415,117804,4823,0.039542118360888,
416,117805,9139,0.022942031938114744,
417,117806,4243,0.021613591919498194,
418,117807,14182,0.017212564991212095,
419,117808,4009,0.026600052053644636,
420,117809,5404,0.014279956648780682,
421,117911,4123,0.015225819906327808,
422,117912,11369,0.0190317378327156,
423,117913,4644,0.019805478589233344,
424,117914,9745,0.018680923982504254,
425,117915,2836,0.015262786090163207,
426,117916,4514,0.020013611531722913,
427,117917,870,0.02234881633786546,
428,117918,3489,0.02010090249541543,
429,117919,3275,0.02645316899991438,
430,117920,12385,0.017936270894196655,
431,117930,3720,0.03382107312685843,
432,117940,17975,0.02429058051958543,
433,117950,34741,0.028801752424301292,
434,117960,27987,0.030483307974479634,
435,117970,4677,0.02491972141629869,
436,117980,23322,0.01967006105954054,
437,117990,470,0.034058667932499925,
438,121000,5165,0.022541949377188588,
439,122100,13683,0.023271294688381253,
440,122211,6406,0.012171337202992849,
441,122212,1855,0.014357374096500133,
442,122213,3138,0.021793155347398428,
443,122214,5851,0.037834273283820996,
444,122215,3894,0.0065861162601743685,
445,122216,2115,0.0077584041476842685,
446,122217,20739,0.01684743823535698,
447,122218,7387,0.016006309169874017,
448,122219,381,0.028103988590657596,
449,122220,10173,0.015648868109060188,
450,122230,15251,0.04378764118721711,
451,122240,13981,0.017743549041342503,
452,122250,4175,0.0646067159099288,
453,122260,9898,0.02538169402107078,
454,122270,25323,0.0668514929680806,
455,122281,58,0.05974724886789575,
456,122282,18679,0.04115008910309608,
457,122283,8866,0.05285756345631956,
458,122284,3054,0.05073228190361718,
459,122285,1410,0.05005815805997082,
460,122286,2459,0.055797443710391914,
461,122287,2283,0.08763815547357753,
462,122288,5474,0.0891065698777599,
463,122289,4972,0.03823268306200688,
464,122290,14591,0.02180665394637451,
465,122310,31891,0.007945752737445638,
466,122321,1222,7.731218609279617E-4,
467,122322,23462,0.0060091970848714,
468,122323,1012,5.530848455521181E-4,
469,122324,26869,0.003220167098129544,
470,122325,566,2.80121780752032E-4,
471,122326,979,0.0020293266249245853,
472,122327,743,4.100894711331612E-4,
473,122328,2014,0.0017291322934213692,
474,122329,9878,0.001267110068385227,
475,122330,1421,0.0044852700254473105,
476,122340,19786,0.016373993162780556,
477,122350,11368,0.005008963609451266,
478,122360,35190,0.01510095851325424,
479,122371,6512,0.008264504025552401,
480,122372,2747,0.0036668842777005115,
481,122373,5796,0.007685534025071893,
482,122374,6294,0.0037531546657790554,
483,122375,2608,0.007737919339637439,
484,122376,11494,0.005037548378087244,
485,122377,3260,0.005688461884055498,
486,122378,2622,3.8489322885381305E-4,
487,122379,170,0.0029827364301572338,
488,122380,30585,0.005066343210410422,
489,122390,928,0.003090249280021096,
490,122410,9362,0.001142956266281623,
491,122421,1196,0.0025653874474914308,
492,122422,18009,0.014700813852450076,
493,122423,7491,0.004985766371233673,
494,122424,10799,0.010263997973139684,
495,122425,914,0.004241508666486499,
496,122426,4254,0.015477947493162874,
497,122427,5533,0.01643565467829428,
498,122428,2222,0.013867468508747293,
499,122429,3051,0.02377776693619242,
500,122430,27772,0.011944695737812474,
501,122440,12555,0.010987589748606056,
502,122450,18864,0.008217940854480618,
503,122460,7469,0.011074313441058888,
504,122470,3244,0.00837994927012748,
505,122480,5516,0.01167098313631759,
506,122491,6706,0.008529044289032848,
507,122492,3053,0.01754038220800874,
508,122493,1532,0.006240443800084816,
509,122494,2788,0.008000027360621229,
510,122495,5977,0.004863273667591915,
511,122496,5303,0.013579074043392484,
512,122497,1273,0.010412504179385886,
513,122498,3034,0.011551141070796703,
514,122499,10962,0.018561642692501053,
515,122500,23063,0.005054143770170178,
516,122611,9237,0.004947786361576997,
517,122612,5371,0.012697925222795298,
518,122613,192,9.279706264336638E-4,
519,122614,4748,0.004766320615202788,
520,122615,4622,0.007167744921725067,
521,122616,10095,0.006734410073941756,
522,122617,15119,0.0054643758704908596,
523,122618,8593,0.00372700355734412,
524,122619,19409,0.0028013897767102092,
525,122620,12619,0.0139483647786833,
526,122630,2524,0.004994704031294239,
527,122640,29501,0.021961134397250347,
528,122650,5639,0.0053739218226807025,
529,122660,16242,0.01231613766260023,
530,122670,3328,0.00795345982597797,
531,122680,11281,0.023342148435259065,
532,122690,29803,0.03120575071590685,
533,122710,5407,0.003714737116017216,
534,122722,5618,0.004595750820265906,
535,122723,11478,0.005619128658908133,
536,122724,14659,0.0025890377618261614,
537,122725,8871,0.002077313426667922,
538,122726,3932,7.467033094345295E-4,
539,122727,1890,0.0012000654667867552,
540,122728,7726,0.0013303342147407216,
541,122729,8395,8.056525048836415E-4,
542,122730,4711,0.005830248706305029,
543,122740,8391,0.004083620923997484,
544,122750,4912,0.005329446444006599,
545,122760,12525,0.0018489801700787988,
546,122770,24193,0.006673813042680616,
547,122781,503,4.7998618249629586E-4,
548,122782,2807,0.0014196229444883635,
549,122783,2653,0.0012899747755036163,
550,122784,25385,6.005968049969324E-4,
551,122785,1998,9.466842588925419E-4,
552,122786,1849,1.5386847314123597E-4,
553,122787,5021,3.9137234930426533E-4,
554,122788,7791,5.987302898683319E-4,
555,122789,5635,5.896619746721165E-4,
556,122790,26804,0.0011026918020205323,
557,122810,16351,3.8634062888009453E-4,
558,122820,26020,1.636014744772837E-4,
559,122830,15823,2.607943080761459E-4,
560,122841,427,2.2383043057436675E-4,
561,122842,3197,3.165466883223032E-4,
562,122843,2941,1.0772941961173801E-4,
563,122844,5885,4.0975002767100374E-4,
564,122845,151,2.2330243102601898E-4,
565,122846,18775,7.774219896377056E-4,
566,122847,2010,6.529669824464221E-4,
567,122848,6351,0.002302600963267717,
568,122849,6829,0.0011345483228443075,
569,122851,10,6.577669410035014E-4,
570,122852,5277,4.3099182296660527E-4,
571,122853,162,2.3277369507335345E-4,
572,122854,5104,3.741622347935653E-4,
573,122855,11928,0.0017937946574639561,
574,122856,6580,0.0021596482059127488,
575,122857,2106,0.004227086973990068,
576,122858,6842,8.912620557914232E-4,
577,122859,830,0.0017909342497362307,
578,122860,9486,7.337488804436343E-4,
579,122870,11735,0.0027614595592964286,
580,122880,12156,0.0024727052146048464,
581,122890,11676,0.0037339603092021827,
582,122911,7164,6.733228087394968E-4,
583,122912,18732,8.970938529193107E-4,
584,122913,17705,3.3204408406141596E-4,
585,122914,9276,2.9123517993495267E-4,
586,122915,11505,0.0017376655311149404,
587,122916,10313,0.006103896057777076,
588,122917,400,0.0011538209255887303,
589,122918,13061,9.442078685097231E-4,
590,122919,11179,8.256888323014093E-4,
591,122921,609,0.0015801462276233125,
592,122922,9754,0.005575309390454903,
593,122923,614,0.002123037759305578,
594,122924,15537,0.004506874468145903,
595,122925,2123,0.00571307847211886,
596,122926,5763,0.004897272905303989,
597,122927,501,0.011428301749776411,
598,122928,6274,0.003381203570682348,
599,122929,9474,0.0028797912384211665,
600,122930,30101,0.0016142517106750244,
601,122941,75,0.010202605916233228,
602,122942,6053,0.010827968907628596,
603,122943,2293,0.0018274209256188125,
604,122944,6592,0.0031546931170980067,
605,122945,2501,0.0027571921656147523,
606,122946,7806,0.0037958674149036653,
607,122947,17374,0.0052972709205510605,
608,122948,3721,0.01419720466347536,
609,122949,9816,0.013248659480445329,
610,122950,306,0.014046804983900292,
611,122961,3054,0.0054438708809105285,
612,122962,3634,0.004343307165619352,
613,122963,1190,0.004899903081547322,
614,122964,25207,0.006814488056954023,
615,122965,3358,0.0053587515852354,
616,122966,6034,0.006163486829565013,
617,122967,2557,0.00881879857920388,
618,122968,27002,0.020167607448656928,
619,122969,14397,0.016739936782950996,
620,122970,33383,0.00864648621213395,
621,122981,643,0.01273372870737339,
622,122982,22493,0.04027309227776383,
623,122983,1336,0.02202029993920687,
624,122984,2966,0.010929564784678342,
625,122985,6665,0.016803591950375556,
626,122986,4664,0.015804460486901904,
627,122987,4784,0.017293234080643753,
628,122988,2411,0.020596002689082824,
629,122989,3747,0.023013385660812524,
630,122990,28675,0.018328275086579526,
631,123010,21462,0.025892341227016138,
632,123021,399,0.045680136074070496,
633,123022,5200,0.029230951706288495,
634,123023,1477,0.034670464243931706,
635,123024,11268,0.026790929732399996,
636,123025,1247,0.022120125254491873,
637,123026,4294,0.030055513346784347,
638,123027,6707,0.03892517347871007,
639,123028,4012,0.03353454264400975,
640,123029,3533,0.024684094223710422,
641,123030,1225,0.03950993168350842,
642,123040,35382,0.020266235823826407,
643,123050,20751,0.009530556959967906,
644,123061,22208,0.003348843839605958,
645,123062,53679,0.0054378532999399,
646,123063,11792,0.002651330274296631,
647,123064,10011,0.0023315130037919775,
648,123065,955,0.002145633292022957,
649,123066,9836,0.0013429305627748864,
650,123067,5567,0.0016476539927607115,
651,123068,5624,0.001983062028281961,
652,123069,7650,0.0012837426455124294,
653,123070,29970,0.004825450156883827,
654,123080,25267,0.004770315247281467,
655,123090,3861,0.006423595557750051,
656,124100,3415,0.005970305336154206,
657,124200,6405,7.961115666454546E-4,
658,124201,20935,0.0014447097734914946,
659,124202,8961,1.6529536692946444E-4,
660,124203,10671,6.918806729227078E-4,
661,124204,6190,4.516427565742393E-4,
662,124205,3410,2.1532818491080133E-4,
663,124206,8813,4.92164819112174E-4,
664,124207,4841,3.3795237256121894E-4,
665,124208,6792,6.399973578563578E-4,
666,124209,4608,2.671903805821288E-4,
667,124300,3108,0.006369331809495878,
668,124401,3387,0.0038181377357924796,
669,124402,11632,0.0024831985121528642,
670,124403,1947,0.0029675131942711267,
671,124404,17489,0.005020785317485794,
672,124405,15787,0.003866228900184398,
673,124406,9181,0.0014329562804901537,
674,124407,15634,8.461106023221707E-4,
675,124408,7792,-4.0269988848058355E-4,
676,124409,21469,0.0013548131562624351,
677,124501,7251,0.003070522821089772,
678,124502,18742,0.001945821601193019,
679,124503,9817,0.0031473922462112395,
680,124504,10116,0.0014048187562960177,
681,124505,8244,0.003591110181615092,
682,124506,17495,0.0020380786440950855,
683,124507,1655,9.899244956165947E-4,
684,124508,19929,8.881301360979291E-4,
685,124509,3805,4.7805864101658737E-4,
686,124600,36293,0.001677584997496942,
687,124700,3227,-1.889087306545461E-4,
688,124800,24464,0.0011556005700606138,
689,124910,814,1.448837401299635E-4,
690,124920,20398,2.5610717443672173E-4,
691,124931,4528,8.737601486563776E-5,
692,124932,12529,7.131764951515507E-4,
693,124933,6339,4.727620427156568E-5,
694,124934,6158,2.724585402658392E-5,
695,124935,455,-1.920915591188517E-4,
696,124936,10652,5.125885422456013E-5,
697,124937,5088,2.145103093079977E-4,
698,124938,2932,3.36486162000415E-4,
699,124939,1244,1.2907140029235354E-4,
700,124940,14766,4.479732442759416E-4,
701,124950,5280,-4.575753057886895E-6,
702,124960,22318,0.0013322498150130074,
703,124970,1182,-1.9773040100264528E-4,
704,124980,17130,0.001129404870339192,
705,124990,38051,0.0019028588127921564,
706,125100,919,0.014649946248733144,
707,125201,4216,0.011137590336504565,
708,125202,5277,0.004674295002588215,
709,125203,1353,0.007554041323461042,
710,125204,4991,0.003883115254973629,
711,125205,5767,0.00691178124380154,
712,125206,9043,0.004620435999483306,
713,125207,1457,0.01023004138140524,
714,125208,13520,0.0036378356645253543,
715,125209,14535,0.0047830816589593235,
716,125300,13236,0.013470214571767511,
717,125401,1099,0.006694497642671027,
718,125402,946,0.005726160485751678,
719,125403,174,0.0022575813534648683,
720,125404,15472,0.0024800014062235096,
721,125405,1666,0.004253892712930593,
722,125406,1092,0.0029487036315949096,
723,125407,2852,0.0028365159662097146,
724,125408,11142,0.0047263787779146605,
725,125409,5118,0.0016301322776545299,
726,125510,38763,0.007341967254199618,
727,125520,38719,0.0027632027539094494,
728,125531,5689,0.009059169799210601,
729,125532,5982,0.004112776435242725,
730,125533,12727,0.010911718205698796,
731,125534,9070,0.007264003007864839,
732,125535,7937,0.021636310940906872,
733,125536,26970,0.004747721042210489,
734,125537,7383,0.006960986268938095,
735,125538,8345,0.0054098712511259275,
736,125539,3537,0.008160420733553901,
737,125540,28185,0.004785424161278674,
738,125550,10933,0.007267456333624526,
739,125561,4720,0.01191589581909858,
740,125562,4613,0.006274325857610237,
741,125563,2050,0.012973206777184795,
742,125564,3862,0.00466886057232253,
743,125565,4192,0.0075914205408954966,
744,125566,6509,0.004412217601600718,
745,125567,5771,0.0019702280279603104,
746,125568,6092,2.0306186382523835E-4,
747,125569,3866,0.002490892955106109,
748,125570,7444,0.012186263642007134,
749,125580,29518,0.004070366613457153,
750,125590,3641,0.009189029890044869,
751,125601,1659,0.004039644042844495,
752,125602,5655,0.018051282060563157,
753,125603,8435,0.0033134659369004286,
754,125604,1875,0.0016953046824051082,
