system:index,PfafIDDomWN_monthY2014M05,countDomWN_monthY2014M05,meanDomWN_monthY2014M05,.geo
248,115504,2436,4.067905507546467E-5,
249,115505,2096,3.7402189289982443E-5,
250,115506,7486,1.4696643130756126E-5,
251,115507,574,2.8682515522858144E-5,
252,115508,7481,2.490423029168018E-5,
253,115509,7552,1.1443181486055942E-5,
254,115601,269,9.846081080473672E-7,
255,115602,21806,3.204627529492397E-5,
256,115603,1991,2.257637158204448E-5,
257,115604,2276,1.0036983615715597E-4,
258,115605,19149,1.7548305459269472E-4,
259,115606,1710,2.6435781972375714E-4,
260,115607,4877,1.7397073298453688E-4,
261,115608,12255,1.1194290125240993E-4,
262,115711,18,0.0,
263,115712,7528,3.4184076942377337E-6,
264,115713,7,0.0,
265,115714,25076,1.763338541238253E-5,
266,115715,13882,2.1664318830263848E-5,
267,115716,6926,4.976758998567682E-5,
268,115717,32235,4.4346052666102896E-5,
269,115718,4428,7.014031142579557E-5,
270,115719,27564,1.5481888278991773E-4,
271,115720,175,1.0414386754631519E-4,
272,115730,15209,2.4109316917523473E-5,
273,115740,4470,4.090271777652472E-6,
274,115750,4443,2.2445242815812808E-6,
275,115801,15355,4.346880505403458E-5,
276,115802,8564,1.1594001948666624E-5,
277,115803,22718,1.4968501210280735E-5,
278,115804,1554,9.031020179804219E-7,
279,115805,2794,4.083646220644074E-6,
280,115806,5497,1.6963018428775302E-6,
281,115807,2697,3.458301220632685E-7,
282,115808,8272,2.618418821946345E-6,
283,115809,7022,3.243962253743443E-6,
284,115900,20078,8.489108027492653E-6,
285,116001,3505,6.174234503362901E-5,
286,116002,38883,2.1004604870204336E-5,
287,116003,3319,8.677154737919889E-6,
288,116004,21261,4.88338527688349E-5,
289,116005,3515,1.8857246859550436E-5,
290,116006,4365,3.2136003336654024E-5,
291,116007,6990,6.17807945381428E-6,
292,116008,3767,9.139948878498527E-7,
293,116009,7974,6.272766700417676E-6,
294,117000,10611,1.6429646044890467E-4,
295,117100,200,5.518309860138832E-7,
296,117101,327,2.8961049328239585E-5,
297,117102,12545,1.8756922859932308E-6,
298,117103,154,3.7110154833122465E-7,
299,117104,13065,6.414518676580298E-6,
300,117105,9005,5.164964511816345E-6,
301,117106,6687,1.2352043327017055E-5,
302,117107,528,5.589835126041841E-5,
303,117108,11426,1.5922754913567602E-5,
304,117109,3709,2.758988905352824E-5,
305,117201,2410,1.9968260819227594E-5,
306,117202,9093,1.7564647327362513E-5,
307,117203,5632,1.462661902041858E-5,
308,117204,15089,7.628239942000156E-5,
309,117205,7273,1.6102444719329023E-5,
310,117206,15598,4.871145631638952E-5,
311,117207,2233,2.8642738226532118E-5,
312,117208,6528,2.234610526252053E-5,
313,117209,47115,2.2413652558920134E-4,
314,117300,3443,0.002231132774471464,
315,117310,1731,6.017544685732488E-5,
316,117320,9733,3.8352280016551594E-5,
317,117321,35,6.34179880603328E-4,
318,117322,3445,6.177279847603058E-5,
319,117323,4536,4.220385354014606E-5,
320,117324,8445,9.824008266516816E-5,
321,117325,4901,9.349146613905169E-5,
322,117326,10718,1.1416243628046727E-4,
323,117327,860,1.2737577835014466E-4,
324,117328,3379,4.783805768698907E-4,
325,117329,8495,0.0011243743191699511,
326,117331,962,2.262700638193266E-4,
327,117332,8998,7.341661638551483E-5,
328,117333,1609,8.019977524292743E-4,
329,117334,4584,7.73138115914788E-5,
330,117335,130,3.734484750533491E-4,
331,117336,5124,6.957679455770395E-5,
332,117337,3766,2.0132770240764605E-4,
333,117338,7822,3.1641770220143176E-5,
334,117339,4481,4.91176963357709E-6,
335,117340,3629,1.2374759046202513E-5,
336,117341,3562,4.882401369045636E-6,
337,117342,1453,6.875704315343748E-6,
338,117343,225,6.687520206903122E-6,
339,117344,24075,9.010400965450385E-6,
340,117345,1996,5.836636766783553E-6,
341,117346,2560,4.819919851821913E-5,
342,117347,7977,4.1204427820180954E-5,
343,117348,6817,1.9371877346892997E-4,
344,117349,7746,7.376964971508343E-5,
345,117350,9106,1.1932855589323208E-5,
346,117360,1417,6.8865442306303515E-6,
347,117361,8261,1.662477507229412E-5,
348,117362,4616,5.414015131982742E-6,
349,117363,1954,3.53499390183032E-6,
350,117364,3249,9.429738102552721E-6,
351,117365,5139,3.82533565241662E-6,
352,117366,3863,3.952881874601799E-6,
353,117367,10234,4.036273146803549E-5,
354,117368,3636,5.726871672795237E-5,
355,117369,8350,4.014007352502779E-5,
356,117370,289,5.617737752020678E-5,
357,117380,20668,2.273647065694888E-5,
358,117390,8986,3.387308001547193E-4,
359,117400,31535,5.054995373677204E-5,
360,117410,6659,3.103756582464336E-5,
361,117420,9684,2.0538754282069525E-5,
362,117430,6244,2.0903019526325953E-5,
363,117441,7455,1.0081937664903093E-5,
364,117442,30064,1.1896717202985399E-5,
365,117443,1483,1.427616946773137E-6,
366,117444,4685,1.0298126254713654E-6,
367,117445,6049,2.449386164568072E-6,
368,117446,6873,5.212405592747709E-6,
369,117447,7098,9.847836070648177E-7,
370,117448,11424,2.7355317533703224E-5,
371,117449,10133,1.963767197850722E-5,
372,117450,23656,2.497408734999988E-5,
373,117460,32576,1.7589930103702648E-5,
374,117470,3648,3.543963284611077E-5,
375,117480,6353,5.4339878282208784E-5,
376,117490,34383,2.0457355361547386E-5,
377,117501,4101,2.4054046775948048E-5,
378,117502,19773,1.9811200583306723E-5,
379,117503,131,2.5864843476455637E-5,
380,117504,4880,2.0518287215548066E-5,
381,117505,1891,2.0101273511852428E-5,
382,117506,20274,1.9476085788103195E-5,
383,117507,1796,2.6588908632146666E-5,
384,117508,7144,3.4435988552296796E-5,
385,117509,6695,4.973023831825273E-5,
386,117610,21194,2.62589203795965E-5,
387,117621,20963,1.3076530194931626E-6,
388,117622,7510,1.0282287690880565E-6,
389,117623,6148,5.341176426378094E-7,
390,117624,5529,6.646086483004194E-7,
391,117625,3107,9.704409845355517E-7,
392,117626,5092,1.0978199605626724E-6,
393,117627,2338,9.770510860320108E-7,
394,117628,4803,4.198936314362794E-6,
395,117629,17441,2.5551565976971253E-5,
396,117630,7944,1.8079602027526024E-5,
397,117640,12237,1.685056209373439E-5,
398,117650,27139,6.718936232933981E-6,
399,117660,11080,2.5095169012157085E-6,
400,117670,16159,1.154164104831389E-5,
401,117680,7373,3.2120811163998185E-5,
402,117690,8974,3.1995922428372928E-6,
403,117701,4237,6.1722674886643245E-6,
404,117702,3062,7.33898417890596E-6,
405,117703,3098,1.3470781616543191E-5,
406,117704,29472,3.854901580250174E-6,
407,117705,3488,8.516019448353602E-6,
408,117706,12305,6.992878113654435E-6,
409,117707,5022,1.3152355442200152E-5,
410,117708,6600,9.363577752518116E-6,
411,117709,6,6.9829510682821745E-6,
412,117801,19386,1.1442530576264642E-5,
413,117802,8138,9.231356895415299E-6,
414,117803,4481,4.736785674043534E-6,
415,117804,4823,1.4532015945801506E-6,
416,117805,9139,4.419828372160419E-6,
417,117806,4243,1.8808114887998177E-6,
418,117807,14182,7.945965493414041E-6,
419,117808,4009,1.2319966287027405E-5,
420,117809,5404,8.401103855964508E-6,
421,117911,4254,2.0270550656168417E-5,
422,117912,11369,1.2716915284314569E-5,
423,117913,4828,2.5514473679274054E-5,
424,117914,9748,1.786078891904793E-5,
425,117915,2892,1.3125144447165592E-5,
426,117916,4522,1.1783888833844224E-5,
427,117917,881,1.1481296700996724E-5,
428,117918,3489,2.0685014351139715E-5,
429,117919,3366,1.8483043843492495E-5,
430,117920,12385,2.0013468932372465E-5,
431,117930,3842,2.06764403436918E-5,
432,117940,17976,1.1020454479804596E-5,
433,117950,35035,1.0617371311225207E-5,
434,117960,27987,1.3103635566916136E-5,
435,117970,4764,1.4671187055615088E-5,
436,117980,23322,1.0270751501731167E-5,
437,117990,502,1.9932542108667985E-5,
438,121000,5402,1.427124952427558E-5,
439,122100,13683,6.905286528830188E-6,
440,122211,6406,2.2244984934471532E-5,
441,122212,1855,1.094809462214193E-5,
442,122213,3138,2.647390156783141E-5,
443,122214,5851,3.037063479456428E-4,
444,122215,3894,1.6242452415447835E-4,
445,122216,2115,5.381288865576736E-5,
446,122217,20739,1.6389518784690863E-4,
447,122218,7387,1.254164211686438E-4,
448,122219,381,3.7481154728557104E-5,
449,122220,10173,3.1138297010515806E-4,
450,122230,15251,4.990573519166665E-5,
451,122240,13981,2.08273640749347E-4,
452,122250,4175,1.4037424249136474E-5,
453,122260,9898,7.550101892632822E-5,
454,122270,25323,1.9007802914116476E-5,
455,122281,58,0.0,
456,122282,18679,3.240718800643213E-5,
457,122283,8866,2.2902474595826975E-5,
458,122284,3054,3.242849384569903E-5,
459,122285,1410,4.176788856371021E-5,
460,122286,2459,8.264086103187105E-5,
461,122287,2283,3.117989658851391E-5,
462,122288,5474,1.1904498942792699E-5,
463,122289,4972,4.0571739258234965E-5,
464,122290,14591,1.4940463163495688E-4,
465,122310,31891,6.248559930525548E-6,
466,122321,1222,7.679358033009275E-6,
467,122322,23462,6.326897655214026E-5,
468,122323,1012,7.819399376378222E-6,
469,122324,26869,1.2128670620748056E-4,
470,122325,566,6.510454548317967E-6,
471,122326,979,3.181737957914877E-6,
472,122327,743,1.7474983231355548E-5,
473,122328,2014,3.125085224209625E-6,
474,122329,9878,7.139773532345486E-5,
475,122330,1421,6.947276656810383E-6,
476,122340,19786,1.4617551648683308E-5,
477,122350,11368,7.423387657434766E-6,
478,122360,35190,3.322418847900962E-5,
479,122371,6512,1.9867293498182267E-6,
480,122372,2747,2.8187716469826546E-6,
481,122373,5796,1.9863304583423416E-6,
482,122374,6294,2.8477314751741316E-6,
483,122375,2608,9.709468269349278E-7,
484,122376,11494,5.413842422951599E-5,
485,122377,3260,1.1814056725081925E-6,
486,122378,2622,2.2443156399483007E-6,
487,122379,170,6.613445854109617E-7,
488,122380,30585,2.0636762701709615E-4,
489,122390,928,6.154169403527307E-6,
490,122410,9362,4.9821631236434064E-5,
491,122421,1196,5.044192614072573E-5,
492,122422,18009,1.5933241850809587E-5,
493,122423,7491,4.663774603010067E-5,
494,122424,10799,8.820052754599937E-5,
495,122425,914,2.2388730381569674E-5,
496,122426,4254,1.9731307332051347E-5,
497,122427,5533,4.2349645751120766E-5,
498,122428,2222,5.028840579103756E-5,
499,122429,3051,1.731805763429144E-5,
500,122430,27772,4.920377125009465E-5,
501,122440,12555,1.0977281096339911E-4,
502,122450,18864,5.392014852084373E-5,
503,122460,7469,1.3506685290601036E-5,
504,122470,3244,4.1914134373114326E-5,
505,122480,5516,9.590689078592218E-5,
506,122491,6706,2.3212724570800922E-5,
507,122492,3053,2.514752556288599E-5,
508,122493,1532,1.4894242404013508E-5,
509,122494,2788,7.214897975495036E-5,
510,122495,5977,2.9128011572392268E-5,
511,122496,5303,3.4389418162205606E-5,
512,122497,1273,1.863006112153207E-5,
513,122498,3034,3.3790501090885006E-5,
514,122499,10962,3.214380170597239E-5,
515,122500,23063,2.1188203908940352E-4,
516,122611,9237,1.547874344072254E-4,
517,122612,5371,4.7255091463092186E-4,
518,122613,192,8.940212754355887E-6,
519,122614,4748,3.161561195762358E-5,
520,122615,4622,1.0243060466374908E-4,
521,122616,10095,1.0795361014413192E-4,
522,122617,15119,2.94663274050926E-5,
523,122618,8593,2.928660077318079E-5,
524,122619,19409,1.1418111640140434E-5,
525,122620,12619,1.0321437344822783E-5,
526,122630,2524,1.1329975030446743E-5,
527,122640,29501,1.5422372401942365E-5,
528,122650,5639,1.3937571339761813E-5,
529,122660,16242,3.1574637476951915E-5,
530,122670,3328,2.0783539346263828E-5,
531,122680,11281,1.8251431487730574E-5,
532,122690,29803,1.6817751009561816E-4,
533,122710,5407,7.024691510010139E-5,
534,122722,5618,4.1161312324246165E-5,
535,122723,11478,4.606241329606251E-5,
536,122724,14659,7.395028437810346E-5,
537,122725,8871,5.9773309152432094E-5,
538,122726,3932,7.948090762779607E-5,
539,122727,1890,6.899579075065655E-5,
540,122728,7726,6.16370067489115E-5,
541,122729,8395,6.590005811457144E-5,
542,122730,4711,4.199820894873989E-5,
543,122740,8391,5.910717056794399E-5,
544,122750,4912,4.213158033274695E-5,
545,122760,12525,5.530710579571669E-5,
546,122770,24193,5.0027993485528064E-5,
547,122781,503,1.2305015059605974E-5,
548,122782,2807,1.6075319410892956E-5,
549,122783,2653,1.045260941202225E-5,
550,122784,25385,1.2114673037630322E-4,
551,122785,1998,3.410697303456834E-5,
552,122786,1849,5.134527177182115E-5,
553,122787,5021,3.103704521006367E-5,
554,122788,7791,3.076078678613217E-5,
555,122789,5635,8.31199087319746E-5,
556,122790,26804,3.877196999494191E-5,
557,122810,16351,2.5870401074665532E-5,
558,122820,26020,3.5969218417510922E-6,
559,122830,15823,5.3816650596137525E-6,
560,122841,427,9.7706129478755E-7,
561,122842,3197,3.8918953504997215E-7,
562,122843,2941,5.355831338272516E-7,
563,122844,5885,3.3048223377375997E-7,
564,122845,151,2.6976003125157266E-7,
565,122846,18775,4.4313871745855557E-7,
566,122847,2010,3.157227370714446E-7,
567,122848,6351,4.3106642471198054E-7,
568,122849,6829,4.536198820666926E-7,
569,122851,10,2.4461990608501182E-6,
570,122852,5277,2.25984705535018E-5,
571,122853,162,9.375190587476125E-6,
572,122854,5104,2.3683838670724797E-5,
573,122855,11928,3.5164225718381223E-6,
574,122856,6580,3.641815820371484E-7,
575,122857,2106,8.171067642878325E-7,
576,122858,6842,4.882119905186239E-7,
577,122859,830,5.688139214089751E-7,
578,122860,9486,3.4423174003991475E-7,
579,122870,11735,1.7684134943360162E-6,
580,122880,12156,8.874929387081918E-7,
581,122890,11676,1.21438073050586E-6,
582,122911,7164,3.250403996048953E-5,
583,122912,18732,1.5161795184764599E-5,
584,122913,17705,1.5466371312007228E-5,
585,122914,9276,2.058871913412523E-5,
586,122915,11505,2.7165688082055826E-5,
587,122916,10313,2.8664499675236797E-5,
588,122917,400,2.742317606667352E-5,
589,122918,13061,2.4229525153380927E-5,
590,122919,11179,2.5971490222501884E-5,
591,122921,609,2.125293488121554E-5,
592,122922,9754,2.636441585616014E-5,
593,122923,614,3.622561435153486E-5,
594,122924,15537,1.2760297127281556E-5,
595,122925,2123,2.207259611104237E-5,
596,122926,5763,2.2079818922571696E-6,
597,122927,501,2.147660795319221E-5,
598,122928,6274,1.0627174122726568E-6,
599,122929,9474,1.2761061448136048E-6,
600,122930,30101,2.172548893256977E-5,
601,122941,75,2.2621256187159668E-5,
602,122942,6053,2.247259366821317E-5,
603,122943,2293,2.4346079807692502E-5,
604,122944,6592,5.765043663055643E-6,
605,122945,2501,1.4343037157857369E-5,
606,122946,7806,1.0926309502448446E-6,
607,122947,17374,1.027744117987735E-6,
608,122948,3721,9.489797014172002E-7,
609,122949,9816,1.1271308796350624E-6,
610,122950,306,2.197844380970598E-5,
611,122961,3054,1.0710045258643559E-5,
612,122962,3634,1.8572226564041495E-5,
613,122963,1190,1.1342500412275388E-5,
614,122964,25207,9.041643880208098E-6,
615,122965,3358,1.7856076997448578E-5,
616,122966,6034,1.0782785807019118E-5,
617,122967,2557,1.3694622197439266E-5,
618,122968,27002,1.4903117588618578E-5,
619,122969,14397,1.382430535500762E-5,
620,122970,33383,6.9606867965256924E-6,
621,122981,643,1.1532873798358463E-6,
622,122982,22493,1.1989136816905504E-6,
623,122983,1336,1.3424868602611397E-6,
624,122984,2966,1.2566564496355842E-6,
625,122985,6665,1.2922014461114404E-6,
626,122986,4664,4.509802653306979E-6,
627,122987,4784,1.2150141639737294E-6,
628,122988,2411,9.518687561853537E-7,
629,122989,3747,1.125240858057627E-5,
630,122990,28675,1.7711554289560664E-6,
631,123010,21695,6.622423185917438E-6,
632,123021,399,2.788835703822681E-5,
633,123022,5200,1.5982736645392296E-5,
634,123023,1477,1.1695547997083E-5,
635,123024,11268,4.991127924539677E-6,
636,123025,1247,1.2164644192327126E-5,
637,123026,4294,3.868131376368047E-6,
638,123027,6707,1.0681487959731733E-5,
639,123028,4012,4.871979240678573E-5,
640,123029,3533,2.8723326647680725E-6,
641,123030,1242,9.722042554599267E-6,
642,123040,35384,3.266848523920139E-5,
643,123050,20914,5.564710708170905E-6,
644,123061,22208,6.516413026647958E-6,
645,123062,53679,1.054832338080236E-4,
646,123063,11792,4.236917606676416E-5,
647,123064,10011,8.491461373024881E-5,
648,123065,955,3.064915596719216E-5,
649,123066,9836,6.161238738807215E-5,
650,123067,5567,5.317655372128501E-5,
651,123068,5624,4.310898388593681E-5,
652,123069,7650,7.173144886376686E-5,
653,123070,30938,1.0789306381547792E-5,
654,123080,25327,8.529773557968326E-6,
655,123090,4029,2.3472234920415974E-5,
656,124100,3418,3.2570842642925584E-5,
657,124200,6405,2.074924530789744E-6,
658,124201,20935,5.943920217817522E-6,
659,124202,8961,5.178780187577714E-7,
660,124203,10671,5.773361046654902E-7,
661,124204,6190,4.072989172048349E-7,
662,124205,3410,3.146956784866194E-7,
663,124206,8813,8.053188016283824E-7,
664,124207,4841,5.580357506739204E-7,
665,124208,6792,1.2444960195644127E-6,
666,124209,4608,7.877170252573332E-6,
667,124300,3108,2.1908174039768705E-5,
668,124401,3387,3.0228730123346536E-6,
669,124402,11632,4.6992959302377735E-5,
670,124403,1947,5.544244590343975E-6,
671,124404,17489,2.2229894352204254E-4,
672,124405,15787,1.415727351586386E-4,
673,124406,9181,1.707544686122082E-4,
674,124407,15634,2.3989121491692952E-4,
675,124408,7792,2.515281880139748E-4,
676,124409,21469,2.056260551174169E-4,
677,124501,7251,1.9978219765629142E-6,
678,124502,18742,3.7247061539442254E-5,
679,124503,9817,1.9572219434004312E-4,
680,124504,10116,2.3824029240523862E-5,
681,124505,8244,8.611465313944091E-5,
682,124506,17495,3.181750895398567E-4,
683,124507,1655,2.605120236108626E-5,
