system:index,PfafIDDomWW_monthY2014M04,countDomWW_monthY2014M04,meanDomWW_monthY2014M04,.geo
169,114607,21267,2.7086000502079578E-6,
170,114608,3869,1.6998365754623184E-6,
171,114609,2978,1.4562029808203638E-6,
172,114701,4745,1.4212043306347273E-5,
173,114702,5013,5.870244297013376E-6,
174,114703,5019,1.2391863523575308E-5,
175,114704,8359,1.5747642116764249E-6,
176,114705,9685,3.9406754555933184E-6,
177,114706,1442,1.9841169069144694E-6,
178,114707,446,1.755313026615927E-6,
179,114708,1479,1.9419954640229472E-6,
180,114709,13,4.241770762070636E-6,
181,114801,5712,6.256015754796406E-6,
182,114802,3134,7.279737683137363E-6,
183,114803,856,4.200543956682492E-6,
184,114804,3306,5.546199564754346E-6,
185,114805,5341,6.859549463685728E-6,
186,114806,4465,7.837823155536014E-6,
187,114807,8853,7.2841833386881295E-6,
188,114808,9325,2.1003013119551962E-5,
189,114809,12520,2.6918256219648785E-5,
190,114910,24602,3.7619256510329787E-6,
191,114920,13186,7.955951314188677E-6,
192,114931,367,5.999121159107253E-6,
193,114932,6668,4.183618461299917E-6,
194,114933,3381,7.04649950141486E-6,
195,114934,4835,8.838423317294378E-6,
196,114935,10129,7.232766623071478E-6,
197,114936,1413,3.256524874178875E-6,
198,114937,2005,3.8036081302802023E-6,
199,114938,7122,8.393547989160484E-6,
200,114939,3723,7.91123346413855E-6,
201,114940,17917,1.9479445355152904E-5,
202,114950,8839,1.387917603359954E-5,
203,114960,17499,6.964158966378325E-5,
204,114970,3830,2.335454645673203E-5,
205,114980,12419,6.569712299365177E-5,
206,114990,32085,5.207379224633049E-5,
207,115101,71040,4.338831955213204E-5,
208,115102,2813,7.26030202339964E-5,
209,115103,1057,9.469758379040198E-5,
210,115201,4944,1.983993792667281E-5,
211,115202,7332,4.623449137781194E-5,
212,115203,9279,5.258863396001603E-5,
213,115204,4711,1.9421076436228104E-5,
214,115205,18925,4.572660624172859E-5,
215,115206,1020,9.718554795369954E-6,
216,115207,6669,1.5079325814119268E-5,
217,115208,4606,3.175242019311088E-5,
218,115209,6567,1.1052561845644634E-4,
219,115300,31550,1.8315883874567708E-4,
220,115410,59,2.0943068176446105E-7,
221,115421,2746,6.616223303124006E-6,
222,115422,5910,3.835560222220943E-6,
223,115423,190,1.994894162459194E-5,
224,115424,27002,5.2735830136894686E-5,
225,115425,317,3.509295800362221E-5,
226,115426,4129,2.2828839572295802E-5,
227,115427,2339,3.4467635506236957E-5,
228,115428,1980,1.6685462310061053E-5,
229,115429,11579,1.0675364786517489E-4,
230,115430,18309,1.1938344947895121E-5,
231,115440,14238,3.900417063853257E-5,
232,115451,34,0.0,
233,115452,3041,1.3040798014978697E-5,
234,115453,6141,1.9726913945241272E-5,
235,115454,5229,2.1275563088005682E-5,
236,115455,8528,1.703117332181049E-5,
237,115456,4944,4.287049469990689E-5,
238,115457,740,3.536779277682285E-5,
239,115458,4129,5.366002324161173E-5,
240,115459,17083,1.0533417532086051E-4,
241,115460,8270,7.73455580081571E-5,
242,115470,9268,1.6067355003952335E-4,
243,115480,12405,1.178344011915918E-4,
244,115490,6089,1.8453061239940557E-4,
245,115501,6,2.633716174000838E-5,
246,115502,8893,4.006554950941513E-5,
247,115503,750,4.4591927337633604E-5,
248,115504,2436,4.224762978443258E-5,
249,115505,2096,3.87219227934486E-5,
250,115506,7486,1.5130232814822163E-5,
251,115507,574,2.9666550490841154E-5,
252,115508,7481,2.5673771776555834E-5,
253,115509,7552,1.1754402052092758E-5,
254,115601,269,1.0176391193750242E-6,
255,115602,21806,3.405128098257296E-5,
256,115603,1991,2.3716875993866622E-5,
257,115604,2276,1.35192969077603E-4,
258,115605,19149,2.0540412883903296E-4,
259,115606,1710,3.6400549842543144E-4,
260,115607,4877,1.7714246313288884E-4,
261,115608,12255,1.2534039477021873E-4,
262,115711,18,0.0,
263,115712,7528,4.661599116257085E-6,
264,115713,7,0.0,
265,115714,25076,2.2455029110977847E-5,
266,115715,13882,2.1558381651565395E-5,
267,115716,6926,4.891130601241189E-5,
268,115717,32235,4.8188568643205026E-5,
269,115718,4428,6.958271163167031E-5,
270,115719,27564,2.12348779094723E-4,
271,115720,175,1.0313049782454055E-4,
272,115730,15209,2.599957378856613E-5,
273,115740,4470,4.008728669636021E-6,
274,115750,4443,2.200067168365691E-6,
275,115801,15355,4.825822477645924E-5,
276,115802,8564,1.1389820832880775E-5,
277,115803,22718,1.8258910911233043E-5,
278,115804,1554,8.832088853368786E-7,
279,115805,2794,4.004549822214672E-6,
280,115806,5497,1.6616174461966883E-6,
281,115807,2697,3.3982798565093523E-7,
282,115808,8272,2.57568630852762E-6,
283,115809,7022,3.183584204947106E-6,
284,115900,20078,1.6758187516374113E-5,
285,116001,3505,6.581148619493712E-5,
286,116002,38883,3.345770545899176E-5,
287,116003,3319,1.2990146196704585E-5,
288,116004,21261,6.169469156039408E-5,
289,116005,3515,1.9277999681558517E-5,
290,116006,4365,3.624601963271733E-5,
291,116007,6990,6.3129028234189975E-6,
292,116008,3767,9.376677104168828E-7,
293,116009,7974,8.528054901973088E-6,
294,117000,10611,1.952980193988093E-4,
295,117100,200,5.718603380475956E-7,
296,117101,327,6.183239833425989E-5,
297,117102,12545,1.9360857390480823E-6,
298,117103,154,3.851319941031812E-7,
299,117104,13065,6.603915026391443E-6,
300,117105,9005,5.379638403641728E-6,
301,117106,6687,1.3658175115531176E-5,
302,117107,528,5.851924629777476E-5,
303,117108,11426,1.6842538411470585E-5,
304,117109,3709,2.8946740284631545E-5,
305,117201,2410,2.1364246569420013E-5,
306,117202,9093,1.8226654604827468E-5,
307,117203,5632,1.5278869210114975E-5,
308,117204,15089,8.286593198920955E-5,
309,117205,7273,1.8896716212997977E-5,
310,117206,15598,5.046623243372942E-5,
311,117207,2233,2.9801120119991056E-5,
312,117208,6528,2.3285746392412982E-5,
313,117209,47115,2.7259713629809116E-4,
314,117300,3443,0.0029860254869702022,
315,117310,1731,6.28769867859853E-5,
316,117320,9733,4.928719045336579E-5,
317,117321,35,8.006550465118029E-4,
318,117322,3445,6.437323298738352E-5,
319,117323,4536,4.459489551185038E-5,
320,117324,8445,1.0142944483530141E-4,
321,117325,4901,9.639531970015716E-5,
322,117326,10718,1.1766309600522188E-4,
323,117327,860,1.3139078949659118E-4,
324,117328,3379,6.301387705024454E-4,
325,117329,8495,0.0014022466022126318,
326,117331,962,2.689543894204152E-4,
327,117332,8998,7.596371156670495E-5,
328,117333,1609,0.001126577369211686,
329,117334,4584,7.989327819898502E-5,
330,117335,130,4.5537815013718224E-4,
331,117336,5124,7.165364377377896E-5,
332,117337,3766,2.3959671434024447E-4,
333,117338,7822,3.286791816545271E-5,
334,117339,4481,8.626326409150084E-6,
335,117340,3629,1.2839579764040396E-5,
336,117341,3562,5.646520630110596E-6,
337,117342,1453,9.30325387761809E-6,
338,117343,225,2.0891170143329368E-5,
339,117344,24075,9.316261614051237E-6,
340,117345,1996,6.05061139064447E-6,
341,117346,2560,4.981985113926995E-5,
342,117347,7977,4.2659965147005535E-5,
343,117348,6817,2.6241064860614235E-4,
344,117349,7746,1.6809181730508924E-4,
345,117350,9106,1.705324124821695E-5,
346,117360,1417,7.106826505545241E-6,
347,117361,8261,1.827902551075238E-5,
348,117362,4616,6.114685357670966E-6,
349,117363,1954,4.337827641947836E-6,
350,117364,3249,1.0343828060018345E-5,
351,117365,5139,5.147659063212197E-6,
352,117366,3863,5.651961692929926E-6,
353,117367,10234,5.149839356806393E-5,
354,117368,3636,1.2233497414478373E-4,
355,117369,8350,4.848876890760574E-5,
356,117370,289,5.760950416404072E-5,
357,117380,20668,2.9132929094578157E-5,
358,117390,8986,4.3017555543246405E-4,
359,117400,31535,6.383851047177423E-5,
360,117410,6659,3.1868622123868975E-5,
361,117420,9684,2.1602808038609613E-5,
362,117430,6244,2.149927294915571E-5,
363,117441,7455,1.0400915062610494E-5,
364,117442,30064,1.2221833102549263E-5,
365,117443,1483,1.4644427631049018E-6,
366,117444,4685,1.0560419202464709E-6,
367,117445,6049,2.8215118471797534E-6,
368,117446,6873,5.436276046192731E-6,
369,117447,7098,1.0094580387706315E-6,
370,117448,11424,3.138086348766002E-5,
371,117449,10133,2.906331183262397E-5,
372,117450,23656,2.954272003046107E-5,
373,117460,32576,1.829392106029357E-5,
374,117470,3648,3.630533685376571E-5,
375,117480,6353,8.94850500319879E-5,
376,117490,34383,2.785152265798668E-5,
377,117501,4101,3.939412297210481E-5,
378,117502,19773,2.1482857917126126E-5,
379,117503,131,4.646430696473049E-5,
380,117504,4880,2.1853060091711733E-5,
381,117505,1891,2.2404181707142013E-5,
382,117506,20274,2.3319734686417594E-5,
383,117507,1796,4.7500375682003365E-5,
384,117508,7144,7.227711436299955E-5,
385,117509,6695,7.032613618981407E-5,
386,117610,21194,3.564946549792895E-5,
387,117621,20963,1.3442566124794712E-6,
388,117622,7510,1.4989804516185506E-6,
389,117623,6148,5.489376608416148E-7,
390,117624,5529,6.833890671461706E-7,
391,117625,3107,9.987058153407132E-7,
392,117626,5092,1.1296582484521E-6,
393,117627,2338,1.0068680716449808E-6,
394,117628,4803,4.662860880390215E-6,
395,117629,17441,3.0752645540435546E-5,
396,117630,7944,1.8614939360734917E-5,
397,117640,12237,1.8835491410777232E-5,
398,117650,27139,8.499783488147998E-6,
399,117660,11080,4.335714912971933E-6,
400,117670,16159,1.1885463903630874E-5,
401,117680,7373,5.232893575348505E-5,
402,117690,8974,3.4728173558554435E-6,
403,117701,4237,7.115438350647062E-6,
404,117702,3062,7.654712422475856E-6,
405,117703,3098,1.8976133100515736E-5,
406,117704,29472,5.254813117034473E-6,
407,117705,3488,1.078899649330924E-5,
408,117706,12305,9.040697629952438E-6,
409,117707,5022,2.5803841885569054E-5,
410,117708,6600,1.2128526635942068E-5,
411,117709,6,2.4074827004893874E-5,
412,117801,19386,1.5906390703060924E-5,
413,117802,8138,1.0713720930648088E-5,
414,117803,4481,4.864568187630716E-6,
415,117804,4823,1.49286871807882E-6,
416,117805,9139,5.142237966978562E-6,
417,117806,4243,1.9401488652908677E-6,
418,117807,14182,1.0336938483788653E-5,
419,117808,4009,1.9114159683831618E-5,
420,117809,5404,1.2692558362241083E-5,
421,117911,4254,2.2723451629290127E-5,
422,117912,11369,1.6779339561849057E-5,
423,117913,4828,4.660808959688717E-5,
424,117914,9748,2.9118368329475777E-5,
425,117915,2892,1.5306901567532648E-5,
426,117916,4522,1.2899210366639247E-5,
427,117917,881,1.3064789229735568E-5,
428,117918,3489,3.747601855403437E-5,
429,117919,3366,3.982462268597856E-5,
430,117920,12385,2.8019491121110316E-5,
431,117930,3842,2.4585373558521294E-5,
432,117940,17976,1.2575982917792916E-5,
433,117950,35035,1.2707543814967837E-5,
434,117960,27987,1.8284175691195495E-5,
435,117970,4764,3.491949210988122E-5,
436,117980,23322,1.668783982840976E-5,
437,117990,502,6.0150916098346926E-5,
438,121000,5402,1.7134123073246265E-5,
439,122100,13683,7.3793201163025495E-6,
440,122211,6406,2.702203166298325E-5,
441,122212,1855,1.1361351796081998E-5,
442,122213,3138,2.9653379068614177E-5,
443,122214,5851,3.641113418083914E-4,
444,122215,3894,1.9747152980498757E-4,
445,122216,2115,6.394360736752825E-5,
446,122217,20739,1.9413706747113836E-4,
447,122218,7387,1.3738850151526286E-4,
448,122219,381,3.8619004563660245E-5,
449,122220,10173,3.7544173416139575E-4,
450,122230,15251,5.749404372111492E-5,
451,122240,13981,2.5431463398556745E-4,
452,122250,4175,1.7565956687317367E-5,
453,122260,9898,9.00474726250886E-5,
454,122270,25323,2.567469851473463E-5,
455,122281,58,0.0,
456,122282,18679,4.26198856682517E-5,
457,122283,8866,2.5754632822537595E-5,
458,122284,3054,3.4724170595025975E-5,
459,122285,1410,4.289123361750479E-5,
460,122286,2459,9.48698016361144E-5,
461,122287,2283,3.568576797191864E-5,
462,122288,5474,1.92089203891595E-5,
463,122289,4972,5.175092423176997E-5,
464,122290,14591,1.6761389199059255E-4,
465,122310,31891,6.911138879030459E-6,
466,122321,1222,8.093936351628705E-6,
467,122322,23462,7.536414490541398E-5,
468,122323,1012,8.043431549117116E-6,
469,122324,26869,1.7288751793342988E-4,
470,122325,566,6.696406913693672E-6,
471,122326,979,3.273897837354145E-6,
472,122327,743,1.8008837387315157E-5,
473,122328,2014,3.21638697162194E-6,
474,122329,9878,9.671975533680323E-5,
475,122330,1421,9.424451912840333E-6,
476,122340,19786,2.6502539180313706E-5,
477,122350,11368,1.0131842976270912E-5,
478,122360,35190,5.1549818823540294E-5,
479,122371,6512,2.044647598874362E-6,
480,122372,2747,2.9030916920895E-6,
481,122373,5796,2.0452626719226043E-6,
482,122374,6294,3.632757928355634E-6,
483,122375,2608,1.0002750001666988E-6,
484,122376,11494,6.372656562050122E-5,
485,122377,3260,1.2175152110119089E-6,
486,122378,2622,3.0194165467308733E-6,
487,122379,170,6.816943816270417E-7,
488,122380,30585,2.85050568585884E-4,
489,122390,928,6.348944468392334E-6,
490,122410,9362,5.130467066123446E-5,
491,122421,1196,5.1989552493185614E-5,
492,122422,18009,1.641947522825832E-5,
493,122423,7491,4.8039553091672964E-5,
494,122424,10799,9.078609200975502E-5,
495,122425,914,2.3050702958448366E-5,
496,122426,4254,2.030512490208413E-5,
497,122427,5533,4.358983059296065E-5,
498,122428,2222,5.179822365510721E-5,
499,122429,3051,1.7849642467121866E-5,
500,122430,27772,5.935944438285993E-5,
501,122440,12555,2.0552015684093358E-4,
502,122450,18864,6.787428633204588E-5,
503,122460,7469,1.3896055843693912E-5,
504,122470,3244,4.314365421988847E-5,
505,122480,5516,1.265015061438527E-4,
506,122491,6706,2.3880151869373822E-5,
507,122492,3053,2.5884742276409495E-5,
508,122493,1532,1.535428970706844E-5,
509,122494,2788,8.553103364515055E-5,
510,122495,5977,3.0065304463065698E-5,
511,122496,5303,3.795932845662584E-5,
512,122497,1273,1.9252880240884324E-5,
513,122498,3034,3.5767081265935155E-5,
514,122499,10962,3.6458969466275266E-5,
515,122500,23063,2.844013812059111E-4,
516,122611,9237,2.711917539720293E-4,
517,122612,5371,0.0010828024599916445,
518,122613,192,9.224849444522705E-6,
519,122614,4748,3.26224895135689E-5,
520,122615,4622,1.6400300276343065E-4,
521,122616,10095,1.3931572255509048E-4,
522,122617,15119,3.5417022766523574E-5,
523,122618,8593,3.0229418964583182E-5,
524,122619,19409,1.2969303131952637E-5,
525,122620,12619,1.2041666536132693E-5,
526,122630,2524,1.1721144967175939E-5,
527,122640,29501,2.1008633373216524E-5,
528,122650,5639,1.44131640319565E-5,
529,122660,16242,3.255486351169087E-5,
530,122670,3328,2.146386797520311E-5,
531,122680,11281,1.8901664543597533E-5,
532,122690,29803,2.205282345805375E-4,
533,122710,5407,9.003248308612551E-5,
534,122722,5618,5.5999128335198714E-5,
535,122723,11478,4.922413413790466E-5,
536,122724,14659,9.90593189541469E-5,
537,122725,8871,7.092352496230182E-5,
538,122726,3932,1.1369984783096008E-4,
539,122727,1890,7.246718504923423E-5,
540,122728,7726,6.827785773695871E-5,
541,122729,8395,9.757689635138557E-5,
542,122730,4711,4.9438801516784757E-5,
543,122740,8391,6.629601778125886E-5,
544,122750,4912,5.00411071469806E-5,
545,122760,12525,6.958199612940662E-5,
546,122770,24193,5.866469779105168E-5,
547,122781,503,1.2675168660741841E-5,
548,122782,2807,2.733429674871363E-5,
549,122783,2653,1.1065723781072765E-5,
550,122784,25385,1.6424488082084372E-4,
551,122785,1998,4.309602426707612E-5,
552,122786,1849,8.209992467165244E-5,
553,122787,5021,5.0161143647505196E-5,
554,122788,7791,4.2110128996128295E-5,
555,122789,5635,1.5687590292518664E-4,
556,122790,26804,7.136522104908831E-5,
557,122810,16351,3.661284716770698E-5,
558,122820,26020,5.656139631107796E-6,
559,122830,15823,5.752685072739314E-6,
560,122841,427,3.5801756293232177E-6,
561,122842,3197,4.1900814874043533E-7,
562,122843,2941,1.000311437791792E-6,
563,122844,5885,4.4782344338772016E-7,
564,122845,151,1.2127846948650157E-6,
565,122846,18775,6.240053929703517E-7,
566,122847,2010,3.2656729578435513E-7,
567,122848,6351,4.677886940597944E-7,
568,122849,6829,5.029859826310572E-7,
569,122851,10,1.2652144801307763E-5,
570,122852,5277,2.4517555093595823E-5,
571,122853,162,3.9254083009751E-5,
572,122854,5104,2.4475803398377815E-5,
573,122855,11928,3.942838095479435E-6,
574,122856,6580,6.728390489845987E-7,
575,122857,2106,1.4417171532951295E-6,
576,122858,6842,5.57722129665158E-7,
577,122859,830,1.2742889005466469E-6,
578,122860,9486,4.950967919929979E-7,
579,122870,11735,5.1871535872377845E-6,
580,122880,12156,1.0823837447427021E-6,
581,122890,11676,2.3203041958034083E-6,
582,122911,7164,3.511532274403704E-5,
583,122912,18732,1.726641048633143E-5,
584,122913,17705,2.131548167648953E-5,
585,122914,9276,2.3162695748109803E-5,
586,122915,11505,2.9211982083230137E-5,
587,122916,10313,3.2392497113349865E-5,
588,122917,400,3.296694192986944E-5,
589,122918,13061,4.9917789051906804E-5,
590,122919,11179,7.755295650605002E-5,
591,122921,609,2.8956849208204626E-5,
592,122922,9754,2.7264577309156455E-5,
593,122923,614,4.106939061331167E-5,
594,122924,15537,1.4156253991795618E-5,
595,122925,2123,2.3722000898684208E-5,
596,122926,5763,2.8580819076699174E-6,
597,122927,501,2.2218593479784945E-5,
598,122928,6274,1.928543326821373E-6,
599,122929,9474,1.9162844298054008E-6,
600,122930,30101,3.366893630181895E-5,
601,122941,75,2.3378763457775608E-5,
602,122942,6053,2.3224411006963892E-5,
603,122943,2293,2.5179812288292866E-5,
604,122944,6592,6.695350760321372E-6,
605,122945,2501,1.482309930130651E-5,
606,122946,7806,1.375007523282725E-6,
607,122947,17374,1.6215157657071077E-6,
608,122948,3721,1.0586569766511097E-6,
609,122949,9816,1.296817078649621E-6,
610,122950,306,2.271324855346677E-5,
611,122961,3054,1.2598965088626399E-5,
612,122962,3634,2.186767235706899E-5,
613,122963,1190,1.1728912477767238E-5,
614,122964,25207,1.0746607628381382E-5,
615,122965,3358,2.2004076644370742E-5,
616,122966,6034,1.2710790179548148E-5,
617,122967,2557,2.2594410047904957E-5,
618,122968,27002,1.6946591534876285E-5,
619,122969,14397,1.907273987675487E-5,
620,122970,33383,8.737909579996406E-6,
621,122981,643,3.396070705553549E-6,
622,122982,22493,2.019472058728143E-6,
623,122983,1336,2.52224647215024E-6,
624,122984,2966,1.8127768045290982E-6,
625,122985,6665,2.758919805734556E-6,
626,122986,4664,6.463429917723854E-6,
627,122987,4784,2.2939635560831582E-6,
628,122988,2411,1.3391927465687976E-6,
629,122989,3747,2.29081670455521E-5,
630,122990,28675,5.055449332838185E-6,
631,123010,21695,1.4434659288211041E-5,
632,123021,399,7.159274323825805E-5,
633,123022,5200,1.9940275063732376E-5,
634,123023,1477,1.2124344720198754E-5,
635,123024,11268,5.594876610130424E-6,
636,123025,1247,1.7271931279553197E-5,
637,123026,4294,3.993482379330074E-6,
638,123027,6707,1.466657095734651E-5,
639,123028,4012,8.245619401139984E-5,
640,123029,3533,2.961190767072006E-6,
641,123030,1242,1.002855020652802E-5,
642,123040,35384,4.668607020814276E-5,
643,123050,20914,5.753430792852525E-6,
644,123061,22208,7.731955588391452E-6,
645,123062,53679,1.4125681198925283E-4,
646,123063,11792,5.952226806794308E-5,
647,123064,10011,1.357981554480477E-4,
648,123065,955,3.165360306986043E-5,
649,123066,9836,7.790960037402484E-5,
650,123067,5567,8.181708957061553E-5,
651,123068,5624,5.242296377157515E-5,
652,123069,7650,1.0274478524485492E-4,
653,123070,30938,1.5633897122555772E-5,
654,123080,25327,1.0908910781398926E-5,
655,123090,4029,3.3626544706803364E-5,
656,124100,3418,6.342974168284377E-5,
657,124200,6405,2.7357806106107903E-6,
658,124201,20935,6.318737514645968E-6,
659,124202,8961,5.348571128896034E-7,
660,124203,10671,5.962925089991713E-7,
661,124204,6190,4.212609865988025E-7,
662,124205,3410,3.2551144244607137E-7,
663,124206,8813,8.330204669919166E-7,
664,124207,4841,5.768504257282092E-7,
665,124208,6792,1.4201272127362167E-6,
666,124209,4608,8.139864485583463E-6,
667,124300,3108,3.735766522833906E-5,
668,124401,3387,3.1152479611398206E-6,
669,124402,11632,1.8628834271061808E-4,
670,124403,1947,5.710600147315838E-6,
671,124404,17489,5.034299584485649E-4,
672,124405,15787,2.6182620052095314E-4,
673,124406,9181,3.195311752194729E-4,
674,124407,15634,5.084165908417838E-4,
675,124408,7792,5.467298310248042E-4,
676,124409,21469,4.0634608910652633E-4,
677,124501,7251,2.0626385056394347E-6,
678,124502,18742,4.3383712185545564E-5,
679,124503,9817,5.012408551672891E-4,
680,124504,10116,2.7885691823774793E-5,
681,124505,8244,8.926055395393515E-5,
682,124506,17495,6.543635169922066E-4,
683,124507,1655,3.3340628021900695E-5,
