system:index,PfafIDDomWN_monthY2014M03,countDomWN_monthY2014M03,meanDomWN_monthY2014M03,.geo
107,114001,54761,6.132336575390765E-6,
108,114002,2390,1.4200743111404004E-6,
109,114100,1656,5.267567792616311E-6,
110,114210,16802,9.711342090330527E-7,
111,114221,2409,7.543032593189477E-7,
112,114222,5839,8.698234241206735E-7,
113,114223,174,9.517376197983414E-7,
114,114224,77580,1.0639225478604181E-5,
115,114225,2250,7.473012143081705E-7,
116,114226,17050,7.916086129820417E-6,
117,114227,24212,1.0449344979472304E-5,
118,114228,5771,9.3769085908826E-6,
119,114229,9213,9.293440148157978E-6,
120,114230,2510,5.354627511578294E-7,
121,114240,9987,7.750554325087743E-6,
122,114250,4469,1.2710268088627742E-5,
123,114260,6798,1.4943622593430052E-5,
124,114270,14977,1.4807449471635479E-5,
125,114281,1050,4.142714498442723E-6,
126,114282,6319,3.6508146022318216E-6,
127,114283,60,5.0087527550723206E-6,
128,114284,14492,1.0204752550051081E-5,
129,114285,1297,3.5859210702268268E-6,
130,114286,6726,9.515386114806848E-6,
131,114287,4228,1.4701053082382804E-5,
132,114288,2619,2.471049871621193E-5,
133,114289,5390,4.6442166240804285E-5,
134,114290,26586,1.0781339604834265E-4,
135,114300,722,4.081118119180122E-5,
136,114410,3376,1.7880128611603127E-6,
137,114411,11647,1.8616295078273243E-6,
138,114412,3525,3.5126837057320875E-6,
139,114413,15127,2.453817082815405E-6,
140,114414,3267,2.5685863292406396E-6,
141,114415,1,1.9380950819443727E-6,
142,114416,4264,2.181375618781563E-6,
143,114417,542,1.861315412551354E-6,
144,114418,12522,1.7869661194953614E-6,
145,114419,3385,1.6744037685828289E-6,
146,114420,17640,2.032116386842106E-6,
147,114430,12313,3.624973414993424E-6,
148,114441,1660,1.3932829056923564E-5,
149,114442,3796,9.762742895437379E-6,
150,114443,23070,1.733980771480499E-5,
151,114444,3586,8.811994886093304E-6,
152,114445,6066,9.818329954351657E-6,
153,114446,8489,1.1232493672656013E-5,
154,114447,2883,2.1361623806069928E-5,
155,114448,12265,2.7739971205085853E-5,
156,114449,8665,4.248626423084782E-5,
157,114450,473,4.247484856910966E-5,
158,114460,29132,1.3475872944489811E-5,
159,114470,26976,1.4888206422829891E-5,
160,114480,17674,1.2803294123307802E-5,
161,114490,22455,2.297165646908379E-5,
162,114500,27914,2.2298856717372594E-6,
163,114601,5823,2.414551428847881E-6,
164,114602,10662,4.765968765122337E-6,
165,114603,506,1.5928247588467418E-6,
166,114604,6933,3.087668088507237E-6,
167,114605,4090,3.673174804200677E-6,
168,114606,5583,5.710112108810384E-6,
169,114607,21267,2.5283887133207195E-6,
170,114608,3869,1.0425212713166996E-6,
171,114609,2978,1.2106234764778262E-6,
172,114701,4745,1.3443028992269043E-5,
173,114702,5013,5.0804992537212185E-6,
174,114703,5019,6.2729592209489655E-6,
175,114704,8359,1.422534035628737E-6,
176,114705,9685,2.4033150021971625E-6,
177,114706,1442,1.9494044944138386E-6,
178,114707,446,1.7469771913212522E-6,
179,114708,1479,1.67572829171993E-6,
180,114709,13,4.231266316758813E-6,
181,114801,5712,6.2132468814081125E-6,
182,114802,3134,7.241612059099755E-6,
183,114803,856,4.213370473322425E-6,
184,114804,3306,5.58660855537736E-6,
185,114805,5341,6.851097051620654E-6,
186,114806,4465,7.76765605219822E-6,
187,114807,8853,7.243329938172859E-6,
188,114808,9325,2.034634260806494E-5,
189,114809,12520,2.4374628647662773E-5,
190,114910,24602,3.7733201871468865E-6,
191,114920,13186,7.990836153704923E-6,
192,114931,367,6.115783801337761E-6,
193,114932,6668,4.275201437298736E-6,
194,114933,3381,7.175712428540497E-6,
195,114934,4835,8.86176711255876E-6,
196,114935,10129,7.334521782112032E-6,
197,114936,1413,3.291469734759244E-6,
198,114937,2005,3.8337060443142566E-6,
199,114938,7122,8.39498968227468E-6,
200,114939,3723,7.912001606387649E-6,
201,114940,17917,1.811710329772149E-5,
202,114950,8839,1.3804119163474487E-5,
203,114960,17499,5.317861721539758E-5,
204,114970,3830,2.31912698240651E-5,
205,114980,12419,5.720267384905096E-5,
206,114990,32085,4.840522688184678E-5,
207,115101,71040,3.518839054837344E-5,
208,115102,2813,7.406237340738395E-5,
209,115103,1057,9.641395501919848E-5,
210,115201,4944,1.99323400815134E-5,
211,115202,7332,4.7241189598543256E-5,
212,115203,9279,5.040163534838552E-5,
213,115204,4711,1.9866572497693453E-5,
214,115205,18925,4.615557752137608E-5,
215,115206,1020,9.894247108563896E-6,
216,115207,6669,1.5402054904965014E-5,
217,115208,4606,3.24422081625336E-5,
218,115209,6567,1.1136741901545378E-4,
219,115300,31550,1.5058274708291906E-4,
220,115410,59,2.1299445971721308E-7,
221,115421,2746,6.734029485134575E-6,
222,115422,5910,3.940673316709715E-6,
223,115423,190,2.0291967919361214E-5,
224,115424,27002,5.399684266776099E-5,
225,115425,317,3.584097936924774E-5,
226,115426,4129,2.3417428351092318E-5,
227,115427,2339,3.5488680248059206E-5,
228,115428,1980,1.720059812885234E-5,
229,115429,11579,1.0256029336917962E-4,
230,115430,18309,1.2162351795692446E-5,
231,115440,14238,3.9838628075306635E-5,
232,115451,34,0.0,
233,115452,3041,1.3224956185355989E-5,
234,115453,6141,2.010205749182095E-5,
235,115454,5229,2.1576040201045663E-5,
236,115455,8528,1.7383764123563428E-5,
237,115456,4944,4.32416247120628E-5,
238,115457,740,3.589360021587596E-5,
239,115458,4129,4.9278920693991795E-5,
240,115459,17083,9.976124038572483E-5,
241,115460,8270,7.481659460435299E-5,
242,115470,9268,1.6073033345905205E-4,
243,115480,12405,1.1072969630942276E-4,
244,115490,6089,1.4055725063088164E-4,
245,115501,6,2.6944191560431917E-5,
246,115502,8893,4.103645885546357E-5,
247,115503,750,4.5634565405918107E-5,
248,115504,2436,4.317521113561509E-5,
249,115505,2096,3.950915034627288E-5,
250,115506,7486,1.5518430518491302E-5,
251,115507,574,3.0341077776679377E-5,
252,115508,7481,2.616530289737877E-5,
253,115509,7552,1.209960375982572E-5,
254,115601,269,1.0341545611760706E-6,
255,115602,21806,3.3322541872811064E-5,
256,115603,1991,2.3957639225933963E-5,
257,115604,2276,1.034129196731288E-4,
258,115605,19149,1.8150104481333407E-4,
259,115606,1710,2.7225451275948595E-4,
260,115607,4877,1.7700361282522447E-4,
261,115608,12255,1.1188856006454876E-4,
262,115711,18,0.0,
263,115712,7528,3.2977094579835667E-6,
264,115713,7,0.0,
265,115714,25076,1.7045716407173365E-5,
266,115715,13882,2.0934503799066033E-5,
267,115716,6926,4.835074110445E-5,
268,115717,32235,4.321663704226022E-5,
269,115718,4428,6.90380695635063E-5,
270,115719,27564,1.5342064244781023E-4,
271,115720,175,1.0236721348150727E-4,
272,115730,15209,2.341216976638706E-5,
273,115740,4470,3.959419864610876E-6,
274,115750,4443,2.1644273348501604E-6,
275,115801,15355,4.2135012190530116E-5,
276,115802,8564,1.1171244661025921E-5,
277,115803,22718,1.4446832986191878E-5,
278,115804,1554,8.646356152967095E-7,
279,115805,2794,3.938023355637211E-6,
280,115806,5497,1.6313922420255874E-6,
281,115807,2697,3.3294047689738995E-7,
282,115808,8272,2.5176937564974695E-6,
283,115809,7022,3.117980871269374E-6,
284,115900,20078,8.191695743365499E-6,
285,116001,3505,6.331588727052023E-5,
286,116002,38883,2.1623620595102844E-5,
287,116003,3319,8.880926337017455E-6,
288,116004,21261,4.984988072486675E-5,
289,116005,3515,1.9322259925508596E-5,
290,116006,4365,3.2861573823285345E-5,
291,116007,6990,6.333492146311137E-6,
292,116008,3767,9.42640327264257E-7,
293,116009,7974,6.468399656188614E-6,
294,117000,10611,1.7205791138723284E-4,
295,117100,200,5.725181153667593E-7,
296,117101,327,3.0025968440688E-5,
297,117102,12545,1.9623415074505086E-6,
298,117103,154,3.86130882435004E-7,
299,117104,13065,6.733563110735623E-6,
300,117105,9005,5.412486443063003E-6,
301,117106,6687,1.2958957137013911E-5,
302,117107,528,5.8542831826924523E-5,
303,117108,11426,1.670646100189911E-5,
304,117109,3709,2.910753636117332E-5,
305,117201,2410,2.0949080302769363E-5,
306,117202,9093,1.8446685915327912E-5,
307,117203,5632,1.532720939028149E-5,
308,117204,15089,7.938628801628534E-5,
309,117205,7273,1.6858571976543328E-5,
310,117206,15598,5.1004654894464296E-5,
311,117207,2233,2.9987165756070283E-5,
312,117208,6528,2.3593958942732166E-5,
313,117209,47115,2.318063654069761E-4,
314,117300,3443,0.0023313678940399306,
315,117310,1731,6.328080382065097E-5,
316,117320,9733,4.048662229927869E-5,
317,117321,35,6.650283894700967E-4,
318,117322,3445,6.499231134073958E-5,
319,117323,4536,4.441158244432053E-5,
320,117324,8445,1.0356021319682088E-4,
321,117325,4901,9.795677363872568E-5,
322,117326,10718,1.194005698961668E-4,
323,117327,860,1.3335596015766246E-4,
324,117328,3379,4.973078043989817E-4,
325,117329,8495,0.0011682011815933413,
326,117331,962,2.380093598358908E-4,
327,117332,8998,7.737142781877327E-5,
328,117333,1609,8.469886618433682E-4,
329,117334,4584,8.148980706381861E-5,
330,117335,130,3.919398850736703E-4,
331,117336,5124,7.34178830470211E-5,
332,117337,3766,2.1230153163526839E-4,
333,117338,7822,3.3487887946616435E-5,
334,117339,4481,5.192502563328966E-6,
335,117340,3629,1.3140353511037425E-5,
336,117341,3562,5.154160524346955E-6,
337,117342,1453,7.255885764536737E-6,
338,117343,225,7.067255848901862E-6,
339,117344,24075,9.527971666899546E-6,
340,117345,1996,6.149599186960298E-6,
341,117346,2560,5.102821942324512E-5,
342,117347,7977,4.368047659418646E-5,
343,117348,6817,2.0501655609923237E-4,
344,117349,7746,7.816673923271632E-5,
345,117350,9106,1.2548622828896971E-5,
346,117360,1417,7.247415861220981E-6,
347,117361,8261,1.7452615129469823E-5,
348,117362,4616,5.6966541954844605E-6,
349,117363,1954,3.7179340243530384E-6,
350,117364,3249,9.893589773573449E-6,
351,117365,5139,4.017659423095621E-6,
352,117366,3863,4.130692564384421E-6,
353,117367,10234,4.223916037338538E-5,
354,117368,3636,5.9799187585391286E-5,
355,117369,8350,4.215158139823986E-5,
356,117370,289,5.889841051028421E-5,
357,117380,20668,2.381758276501461E-5,
358,117390,8986,3.540818288505E-4,
359,117400,31535,5.2779203374031195E-5,
360,117410,6659,3.248979246380412E-5,
361,117420,9684,2.152832918865098E-5,
362,117430,6244,2.189662275239283E-5,
363,117441,7455,1.0517731396290769E-5,
364,117442,30064,1.2392206901101149E-5,
365,117443,1483,1.4873119535900946E-6,
366,117444,4685,1.069929002864726E-6,
367,117445,6049,2.5500569203656903E-6,
368,117446,6873,5.38245079286751E-6,
369,117447,7098,1.022429126654344E-6,
370,117448,11424,2.8222373210367482E-5,
371,117449,10133,2.0331338244171582E-5,
372,117450,23656,2.584541844087431E-5,
373,117460,32576,1.817409818776676E-5,
374,117470,3648,3.6571492555444036E-5,
375,117480,6353,5.5865025331609146E-5,
376,117490,34383,2.110906806684318E-5,
377,117501,4101,2.511766968638085E-5,
378,117502,19773,2.0706490366276367E-5,
379,117503,131,2.7113368413359972E-5,
380,117504,4880,2.1476471094792546E-5,
381,117505,1891,2.1040465066296527E-5,
382,117506,20274,2.0310102902721473E-5,
383,117507,1796,2.7763899498414855E-5,
384,117508,7144,3.590637758156052E-5,
385,117509,6695,5.186407961319924E-5,
386,117610,21194,2.741788521499945E-5,
387,117621,20963,1.3632051555361332E-6,
388,117622,7510,1.0744051084366833E-6,
389,117623,6148,5.570556936074951E-7,
390,117624,5529,6.944462448794812E-7,
391,117625,3107,1.0149317215045491E-6,
392,117626,5092,1.1473964029119128E-6,
393,117627,2338,1.0229223123421414E-6,
394,117628,4803,4.386257926552853E-6,
395,117629,17441,2.6748033090180114E-5,
396,117630,7944,1.8883963981833636E-5,
397,117640,12237,1.759361161988033E-5,
398,117650,27139,7.004887768219058E-6,
399,117660,11080,2.6217415623524873E-6,
400,117670,16159,1.2060646942240855E-5,
401,117680,7373,3.35549350484982E-5,
402,117690,8974,3.3468978767902678E-6,
403,117701,4237,6.455873089864388E-6,
404,117702,3062,7.662518605977873E-6,
405,117703,3098,1.4077289917091652E-5,
406,117704,29472,4.022629136602776E-6,
407,117705,3488,8.906913087928105E-6,
408,117706,12305,7.300642510005891E-6,
409,117707,5022,1.3809780766092832E-5,
410,117708,6600,9.786286332162806E-6,
411,117709,6,7.314295462258343E-6,
412,117801,19386,1.1951462890752568E-5,
413,117802,8138,9.64970471120617E-6,
414,117803,4481,4.939408538071939E-6,
415,117804,4823,1.517179969543209E-6,
416,117805,9139,4.632119153404824E-6,
417,117806,4243,1.9718299840189785E-6,
418,117807,14182,8.338071360035249E-6,
419,117808,4009,1.2942830239612286E-5,
420,117809,5404,8.82748678606139E-6,
421,117911,4254,2.123840787140135E-5,
422,117912,11369,1.3309786793434734E-5,
423,117913,4828,2.6743323602482336E-5,
424,117914,9748,1.8716464782302694E-5,
425,117915,2892,1.3794757064086672E-5,
426,117916,4522,1.2355856720053756E-5,
427,117917,881,1.2045438469493922E-5,
428,117918,3489,2.1667027511346728E-5,
429,117919,3366,1.9410464881631043E-5,
430,117920,12385,2.0948678041603773E-5,
431,117930,3842,2.1633004582400924E-5,
432,117940,17976,1.1529110082095836E-5,
433,117950,35035,1.110116538791351E-5,
434,117960,27987,1.3776682879984908E-5,
435,117970,4764,1.5402527982562716E-5,
436,117980,23322,1.0821694453659991E-5,
437,117990,502,2.1014631821182618E-5,
438,121000,5402,1.5048180089594988E-5,
439,122100,13683,7.283380598787605E-6,
440,122211,6406,2.3480621337060462E-5,
441,122212,1855,1.1559729316090578E-5,
442,122213,3138,2.791153443435932E-5,
443,122214,5851,3.1850869765422384E-4,
444,122215,3894,1.7080275173050912E-4,
445,122216,2115,5.6428985197411406E-5,
446,122217,20739,1.711911775944531E-4,
447,122218,7387,1.306973771653174E-4,
448,122219,381,3.909810340230515E-5,
449,122220,10173,3.2501973169448236E-4,
450,122230,15251,5.210451756680078E-5,
451,122240,13981,2.1730456155823888E-4,
452,122250,4175,1.4651337460172423E-5,
453,122260,9898,7.889277057790355E-5,
454,122270,25323,1.9872718161835246E-5,
455,122281,58,0.0,
456,122282,18679,3.37124624182769E-5,
457,122283,8866,2.3734103009059677E-5,
458,122284,3054,3.361822910188616E-5,
459,122285,1410,4.329539744561131E-5,
460,122286,2459,8.547011478309878E-5,
461,122287,2283,3.236247836087268E-5,
462,122288,5474,1.2328534614986945E-5,
463,122289,4972,4.2038069244764145E-5,
464,122290,14591,1.5597042834637715E-4,
465,122310,31891,6.568037379485841E-6,
466,122321,1222,8.025531457111777E-6,
467,122322,23462,6.650856243928832E-5,
468,122323,1012,8.172858672409554E-6,
469,122324,26869,1.2764267578564467E-4,
470,122325,566,6.803592703485793E-6,
471,122326,979,3.324412796768448E-6,
472,122327,743,1.8289492778640478E-5,
473,122328,2014,3.266487723462756E-6,
474,122329,9878,7.488179968067096E-5,
475,122330,1421,7.261978055478135E-6,
476,122340,19786,1.5236578143948983E-5,
477,122350,11368,7.763282622261945E-6,
478,122360,35190,3.452964796434781E-5,
479,122371,6512,2.0754428775288303E-6,
480,122372,2747,2.948749796798763E-6,
481,122373,5796,2.0760191184940517E-6,
482,122374,6294,2.961038860818044E-6,
483,122375,2608,1.0160853983651507E-6,
484,122376,11494,5.67209146252687E-5,
485,122377,3260,1.236305042314491E-6,
486,122378,2622,2.337843822106483E-6,
487,122379,170,6.922056968479691E-7,
488,122380,30585,2.171065830637067E-4,
489,122390,928,6.4401731634316394E-6,
490,122410,9362,5.2037660225789604E-5,
491,122421,1196,5.273383702458097E-5,
492,122422,18009,1.6642877260790196E-5,
493,122423,7491,4.8780065088110334E-5,
494,122424,10799,9.232507173642684E-5,
495,122425,914,2.3439769272784505E-5,
496,122426,4254,2.0621627093987995E-5,
497,122427,5533,4.4303614934284035E-5,
498,122428,2222,5.264848897390283E-5,
499,122429,3051,1.8123545060674762E-5,
500,122430,27772,5.1151296437844864E-5,
501,122440,12555,1.1406803541532426E-4,
502,122450,18864,5.617103618820365E-5,
503,122460,7469,1.4075225739033679E-5,
504,122470,3244,4.367751394462006E-5,
505,122480,5516,9.994715585535859E-5,
506,122491,6706,2.4171971732279023E-5,
507,122492,3053,2.6189096212334177E-5,
508,122493,1532,1.5528514565590872E-5,
509,122494,2788,7.514486494224497E-5,
510,122495,5977,3.0406899310867125E-5,
511,122496,5303,3.588655507934497E-5,
512,122497,1273,1.9460338708923684E-5,
513,122498,3034,3.521822243251662E-5,
514,122499,10962,3.343973200781008E-5,
515,122500,23063,2.2179000233548825E-4,
516,122611,9237,1.62040372861419E-4,
517,122612,5371,4.948343256320259E-4,
518,122613,192,9.382981324034388E-6,
519,122614,4748,3.3184901143267204E-5,
520,122615,4622,1.0732886188508404E-4,
521,122616,10095,1.1315732026651863E-4,
522,122617,15119,3.092968484254733E-5,
523,122618,8593,3.069541120070786E-5,
524,122619,19409,1.197993938499915E-5,
525,122620,12619,1.0836949892942743E-5,
526,122630,2524,1.1898239730349823E-5,
527,122640,29501,1.61988970073256E-5,
528,122650,5639,1.4634401739115952E-5,
529,122660,16242,3.3099415094280044E-5,
530,122670,3328,2.182016645666069E-5,
531,122680,11281,1.9186905163104547E-5,
532,122690,29803,1.7660764070951996E-4,
533,122710,5407,7.351085741600685E-5,
534,122722,5618,4.304062892663087E-5,
535,122723,11478,4.816049113415742E-5,
536,122724,14659,7.768249892441916E-5,
537,122725,8871,6.259300655622787E-5,
538,122726,3932,8.353030864165543E-5,
539,122727,1890,7.256690235791331E-5,
540,122728,7726,6.50026136545472E-5,
541,122729,8395,6.954490419133529E-5,
542,122730,4711,4.3987356329536804E-5,
543,122740,8391,6.173761496400299E-5,
544,122750,4912,4.4015043359330284E-5,
545,122760,12525,5.778097935630622E-5,
546,122770,24193,5.2264937852576E-5,
547,122781,503,1.2912031497823804E-5,
548,122782,2807,1.688646597275564E-5,
549,122783,2653,1.0967960635197462E-5,
550,122784,25385,1.2789410036111436E-4,
551,122785,1998,3.567798825611244E-5,
552,122786,1849,5.385574960079955E-5,
553,122787,5021,3.2565439729658445E-5,
554,122788,7791,3.241791270954829E-5,
555,122789,5635,8.75233950735128E-5,
556,122790,26804,4.059074308074897E-5,
557,122810,16351,2.7235142286811998E-5,
558,122820,26020,3.790629274313318E-6,
559,122830,15823,5.669133123956793E-6,
560,122841,427,1.0285613660689494E-6,
561,122842,3197,4.094365433208516E-7,
562,122843,2941,5.639738949972695E-7,
563,122844,5885,3.463858005150292E-7,
564,122845,151,2.83837711362248E-7,
565,122846,18775,4.634309206159671E-7,
566,122847,2010,3.3094949025094377E-7,
567,122848,6351,4.497281556358412E-7,
568,122849,6829,4.7300513635955305E-7,
569,122851,10,2.5751760599199955E-6,
570,122852,5277,2.376701788474554E-5,
571,122853,162,9.869064649322283E-6,
572,122854,5104,2.487011757194763E-5,
573,122855,11928,3.6903266417066055E-6,
574,122856,6580,3.792627091407119E-7,
575,122857,2106,8.546442659971705E-7,
576,122858,6842,5.081173584122839E-7,
577,122859,830,5.932342156547431E-7,
578,122860,9486,3.581176910851921E-7,
579,122870,11735,1.841528396413733E-6,
580,122880,12156,9.239987300586772E-7,
581,122890,11676,1.264350680208535E-6,
582,122911,7164,3.402065229260535E-5,
583,122912,18732,1.590001108077514E-5,
584,122913,17705,1.6246695960025385E-5,
585,122914,9276,2.1592142373002177E-5,
586,122915,11505,2.8487864344654647E-5,
587,122916,10313,2.997386881953434E-5,
588,122917,400,2.8735973179459593E-5,
589,122918,13061,2.53755906097912E-5,
590,122919,11179,2.7163399602616202E-5,
591,122921,609,2.220756125194418E-5,
592,122922,9754,2.7602547641878963E-5,
593,122923,614,3.786701246268351E-5,
594,122924,15537,1.334777264747763E-5,
595,122925,2123,2.3115762933073662E-5,
596,122926,5763,2.306572709947941E-6,
597,122927,501,2.2473994957854786E-5,
598,122928,6274,1.1078914656420267E-6,
599,122929,9474,1.3304369271583319E-6,
600,122930,30101,2.2756174592917147E-5,
601,122941,75,2.3651467422772706E-5,
602,122942,6053,2.3499891262532902E-5,
603,122943,2293,2.5465068212976762E-5,
604,122944,6592,6.021788521405881E-6,
605,122945,2501,1.4987573431252356E-5,
606,122946,7806,1.138745052436936E-6,
607,122947,17374,1.0712002648395965E-6,
608,122948,3721,9.85675283941315E-7,
609,122949,9816,1.1721572966996114E-6,
610,122950,306,2.297777946068371E-5,
611,122961,3054,1.1197868342631989E-5,
612,122962,3634,1.9406723592754542E-5,
613,122963,1190,1.1866563210623626E-5,
614,122964,25207,9.482230920404448E-6,
615,122965,3358,1.868570501257667E-5,
616,122966,6034,1.1279395528659279E-5,
617,122967,2557,1.434058589337939E-5,
618,122968,27002,1.5622467359213715E-5,
619,122969,14397,1.4471635102276153E-5,
620,122970,33383,7.27726521223402E-6,
621,122981,643,1.2027679028576041E-6,
622,122982,22493,1.2467350164001837E-6,
623,122983,1336,1.398931037888934E-6,
624,122984,2966,1.3097810748129396E-6,
625,122985,6665,1.343731598998854E-6,
626,122986,4664,4.718754710268301E-6,
627,122987,4784,1.2628678131468607E-6,
628,122988,2411,9.884386270823707E-7,
629,122989,3747,1.1709829867752747E-5,
630,122990,28675,1.8408486059563987E-6,
631,123010,21695,6.986442367922922E-6,
632,123021,399,2.944781492144019E-5,
633,123022,5200,1.6878392637440796E-5,
634,123023,1477,1.2346767043489871E-5,
635,123024,11268,5.268618256714315E-6,
636,123025,1247,1.2843868732931346E-5,
637,123026,4294,4.084959444847681E-6,
638,123027,6707,1.1293150160760494E-5,
639,123028,4012,5.1157778461019874E-5,
640,123029,3533,3.0275682932468577E-6,
641,123030,1242,1.0264191604452634E-5,
642,123040,35384,3.4430089015434706E-5,
643,123050,20914,5.884600103992349E-6,
644,123061,22208,6.891098363156759E-6,
645,123062,53679,1.1108419722322427E-4,
646,123063,11792,4.470336667701098E-5,
647,123064,10011,8.944135354685843E-5,
648,123065,955,3.2334037753558484E-5,
649,123066,9836,6.499386011785927E-5,
650,123067,5567,5.6097262358184204E-5,
651,123068,5624,4.553502209062445E-5,
652,123069,7650,7.582413646583632E-5,
653,123070,30938,1.1420108573640513E-5,
654,123080,25327,9.016681632679038E-6,
655,123090,4029,2.4813453713726855E-5,
656,124100,3418,3.4422434579791156E-5,
657,124200,6405,2.1973891368411777E-6,
658,124201,20935,6.282245509575204E-6,
659,124202,8961,5.482105797434995E-7,
660,124203,10671,6.108053643355732E-7,
661,124204,6190,4.3141199695308323E-7,
662,124205,3410,3.334943144587502E-7,
663,124206,8813,8.527627018468798E-7,
664,124207,4841,5.908303112764197E-7,
665,124208,6792,1.316882792832183E-6,
666,124209,4608,8.326477889833147E-6,
667,124300,3108,2.316493350852416E-5,
668,124401,3387,3.192729969010307E-6,
669,124402,11632,4.964639725783295E-5,
670,124403,1947,5.852358371685571E-6,
671,124404,17489,2.3491241452815916E-4,
672,124405,15787,1.4964211347461993E-4,
673,124406,9181,1.8077776821609455E-4,
674,124407,15634,2.541707073397453E-4,
675,124408,7792,2.6668063650811725E-4,
676,124409,21469,2.175787778864059E-4,
677,124501,7251,2.1144863390630107E-6,
678,124502,18742,3.9339229541944064E-5,
679,124503,9817,2.0706475850493765E-4,
680,124504,10116,2.5160183252986417E-5,
681,124505,8244,9.115772332822611E-5,
682,124506,17495,3.3683670265095464E-4,
683,124507,1655,2.7513020868081445E-5,
