system:index,PfafIDDomWW_monthY2014M09,countDomWW_monthY2014M09,meanDomWW_monthY2014M09,.geo
70,112116,4584,4.619114630321822E-6,
71,112117,2017,1.6506499708637251E-6,
72,112118,4443,2.3466421582196136E-5,
73,112119,6741,6.368315834353185E-6,
74,112120,6306,4.709719194710042E-7,
75,112130,3588,3.7655796725247285E-7,
76,112140,5675,8.693864134961005E-7,
77,112150,567,3.025545018859265E-7,
78,112160,4941,7.936763417794803E-7,
79,112170,17030,8.486823530058466E-7,
80,112180,5677,9.21314711247138E-7,
81,112190,13172,8.702375753890646E-7,
82,112200,33905,1.127447817947557E-6,
83,112300,8315,1.4892431217575891E-6,
84,112400,30830,2.0365224346907653E-6,
85,112500,806,1.3780265888327368E-6,
86,112600,7692,1.5022210133017499E-6,
87,112700,9177,1.3873695293174734E-6,
88,112801,6769,9.229037006272358E-7,
89,112802,7135,4.959480595923538E-7,
90,112803,17267,3.561097284761157E-7,
91,112804,9185,2.280484455036633E-6,
92,112805,5556,7.802612084637469E-7,
93,112806,6540,1.7416378473018433E-6,
94,112807,9643,8.750595934688167E-7,
95,112808,3496,1.5335124837655328E-6,
96,112809,10746,6.1133557220147256E-6,
97,112901,27,2.1011071827284184E-6,
98,112902,3218,1.0312830153555295E-6,
99,112903,1169,9.323454894609758E-7,
100,112904,2951,1.4398123091145174E-6,
101,112905,37,1.4754841212685397E-6,
102,112906,2413,1.7549613458343164E-6,
103,112907,779,1.8849109535215268E-6,
104,112908,5204,1.6835746085429361E-6,
105,112909,20422,1.1857489041154811E-5,
106,113000,4675,0.0,
107,114001,54761,5.86021532000787E-6,
108,114002,2390,1.3572309813350474E-6,
109,114100,1656,6.97159886942556E-6,
110,114210,16802,9.374583203192549E-7,
111,114221,2409,7.003250801930714E-7,
112,114222,5839,8.092665291933093E-7,
113,114223,174,8.847309417429629E-7,
114,114224,77580,1.0545501474577212E-5,
115,114225,2250,7.097038551058276E-7,
116,114226,17050,8.250692152880745E-6,
117,114227,24212,1.0415292226758516E-5,
118,114228,5771,8.81361676211538E-6,
119,114229,9213,8.747155980691199E-6,
120,114230,2510,4.970608935160601E-7,
121,114240,9987,7.209404188366406E-6,
122,114250,4469,1.97136644420941E-5,
123,114260,6798,1.3927317354017936E-5,
124,114270,14977,1.3879142443220363E-5,
125,114281,1050,3.879439840673199E-6,
126,114282,6319,3.457937433498222E-6,
127,114283,60,4.714606262156378E-6,
128,114284,14492,9.645277486967176E-6,
129,114285,1297,3.3829582793107006E-6,
130,114286,6726,9.086651399784335E-6,
131,114287,4228,1.405554640537639E-5,
132,114288,2619,2.354777338459043E-5,
133,114289,5390,4.432815625636145E-5,
134,114290,26586,1.0826239351830383E-4,
135,114300,722,3.7732972742537836E-5,
136,114410,3376,1.706260813959598E-6,
137,114411,11647,2.2996937220935714E-6,
138,114412,3525,3.6995606922288423E-6,
139,114413,15127,3.263835375232685E-6,
140,114414,3267,2.5042160311405693E-6,
141,114415,1,1.8091899775320391E-6,
142,114416,4264,2.890795684834105E-6,
143,114417,542,1.7383815092105939E-6,
144,114418,12522,1.959410032112539E-6,
145,114419,3385,1.722892087351483E-6,
146,114420,17640,2.101266789555204E-6,
147,114430,12313,3.7551797626108824E-6,
148,114441,1660,1.5040976124086627E-5,
149,114442,3796,1.1926179916560742E-5,
150,114443,23070,1.7385222749365472E-5,
151,114444,3586,8.377803696063253E-6,
152,114445,6066,9.31757030975946E-6,
153,114446,8489,1.0700757667099742E-5,
154,114447,2883,2.0359019742366493E-5,
155,114448,12265,2.7481596123197815E-5,
156,114449,8665,4.3911504473293035E-5,
157,114450,473,7.870860548589147E-5,
158,114460,29132,1.6488419803717923E-5,
159,114470,26976,1.4309053516462235E-5,
160,114480,17674,1.2331112849513105E-5,
161,114490,22455,2.409655167032889E-5,
162,114500,27914,2.250884362397426E-6,
163,114601,5823,2.244436358628098E-6,
164,114602,10662,4.932658107894308E-6,
165,114603,506,1.484778478712723E-6,
166,114604,6933,3.034937828193064E-6,
167,114605,4090,4.223990655511968E-6,
168,114606,5583,1.0690401759969771E-5,
169,114607,21267,2.5504061321621746E-6,
170,114608,3869,1.6260420198034006E-6,
171,114609,2978,1.388049457293962E-6,
172,114701,4745,1.312768321308882E-5,
173,114702,5013,5.4780897534726254E-6,
174,114703,5019,1.1576902633547078E-5,
175,114704,8359,1.5008107375375546E-6,
176,114705,9685,3.7420604935980682E-6,
177,114706,1442,1.8939654488499144E-6,
178,114707,446,1.6705567053880399E-6,
179,114708,1479,1.8512218712748914E-6,
180,114709,13,4.0620393093817065E-6,
181,114801,5712,6.015788705492576E-6,
182,114802,3134,7.05156099699711E-6,
183,114803,856,4.030508280988149E-6,
184,114804,3306,5.352328945457871E-6,
185,114805,5341,6.679382877006177E-6,
186,114806,4465,7.757498320683097E-6,
187,114807,8853,7.2319454794189184E-6,
188,114808,9325,2.105450981257795E-5,
189,114809,12520,2.706063886431868E-5,
190,114910,24602,3.632442143675424E-6,
191,114920,13186,7.83662392613718E-6,
192,114931,367,5.807632210555383E-6,
193,114932,6668,4.062012507522316E-6,
194,114933,3381,6.896933747029479E-6,
195,114934,4835,8.731155711608846E-6,
196,114935,10129,7.118064927010864E-6,
197,114936,1413,3.2073589054098846E-6,
198,114937,2005,3.7532123978748147E-6,
199,114938,7122,8.271363288418409E-6,
200,114939,3723,7.841414394066806E-6,
201,114940,17917,1.9485028449085685E-5,
202,114950,8839,1.3672822598420404E-5,
203,114960,17499,6.951367459274989E-5,
204,114970,3830,2.3293783173169063E-5,
205,114980,12419,6.536459888307514E-5,
206,114990,32085,5.0448308268015934E-5,
207,115101,71040,4.372733754938016E-5,
208,115102,2813,7.168084376458625E-5,
209,115103,1057,9.473372156885732E-5,
210,115201,4944,1.927137983565557E-5,
211,115202,7332,4.498852423112565E-5,
212,115203,9279,5.1141868359748145E-5,
213,115204,4711,1.9183356492370724E-5,
214,115205,18925,4.365496728295163E-5,
215,115206,1020,9.490478271232564E-6,
216,115207,6669,1.4591708208010939E-5,
217,115208,4606,3.098064489631969E-5,
218,115209,6567,1.0610865152150758E-4,
219,115300,31550,1.706647824826441E-4,
220,115410,59,2.067578180882939E-7,
221,115421,2746,6.513261911182691E-6,
222,115422,5910,3.819758398605519E-6,
223,115423,190,1.9691669402394723E-5,
224,115424,27002,5.078936356444508E-5,
225,115425,317,3.478861842868259E-5,
226,115426,4129,2.2665102912690123E-5,
227,115427,2339,3.446904987051366E-5,
228,115428,1980,1.668996219863753E-5,
229,115429,11579,1.0143411836986066E-4,
230,115430,18309,1.1619973318640493E-5,
231,115440,14238,3.7320059682338805E-5,
232,115451,34,0.0,
233,115452,3041,1.2613310482808848E-5,
234,115453,6141,1.8995992907040905E-5,
235,115454,5229,2.0331389139506086E-5,
236,115455,8528,1.6184332574476235E-5,
237,115456,4944,4.032579959185893E-5,
238,115457,740,3.3578975187792134E-5,
239,115458,4129,5.063809286867462E-5,
240,115459,17083,1.0010773961695367E-4,
241,115460,8270,7.266326925069632E-5,
242,115470,9268,1.5142582847287576E-4,
243,115480,12405,1.0970988241225705E-4,
244,115490,6089,1.7378905035460478E-4,
245,115501,6,2.5096480742645506E-5,
246,115502,8893,3.827194261285293E-5,
247,115503,750,4.238576214162076E-5,
248,115504,2436,4.018214211186661E-5,
249,115505,2096,3.705201835881779E-5,
250,115506,7486,1.4512673347477974E-5,
251,115507,574,2.8345252520825353E-5,
252,115508,7481,2.4659352771609473E-5,
253,115509,7552,1.134097180255269E-5,
254,115601,269,9.887369573669858E-7,
255,115602,21806,3.283584651138785E-5,
256,115603,1991,2.2817135053881935E-5,
257,115604,2276,1.2989456153328068E-4,
258,115605,19149,1.947634279174281E-4,
259,115606,1710,3.4364556959479766E-4,
260,115607,4877,1.6636699622877158E-4,
261,115608,12255,1.1832918148019917E-4,
262,115711,18,0.0,
263,115712,7528,4.769011140235387E-6,
264,115713,7,0.0,
265,115714,25076,2.2660812263799522E-5,
266,115715,13882,2.1836519335033093E-5,
267,115716,6926,4.8586878599588576E-5,
268,115717,32235,4.7554335875393456E-5,
269,115718,4428,6.706495890369335E-5,
270,115719,27564,2.0256187343282916E-4,
271,115720,175,9.915788606213008E-5,
272,115730,15209,2.5942037654538365E-5,
273,115740,4470,4.05528924400876E-6,
274,115750,4443,2.2317710354749217E-6,
275,115801,15355,4.7813948892171954E-5,
276,115802,8564,1.1353784828705659E-5,
277,115803,22718,1.798270516320645E-5,
278,115804,1554,8.955380617214232E-7,
279,115805,2794,4.051029524053281E-6,
280,115806,5497,1.6918636149997756E-6,
281,115807,2697,3.474464531040496E-7,
282,115808,8272,2.628383116032949E-6,
283,115809,7022,3.261399938927267E-6,
284,115900,20078,1.7205086216167037E-5,
285,116001,3505,6.650917365704363E-5,
286,116002,38883,3.381658202002705E-5,
287,116003,3319,1.3191717840537185E-5,
288,116004,21261,6.295942594551106E-5,
289,116005,3515,1.961929151316165E-5,
290,116006,4365,3.706047877518239E-5,
291,116007,6990,6.421943815701016E-6,
292,116008,3767,9.437213740035815E-7,
293,116009,7974,8.629796339798643E-6,
294,117000,10611,1.9564151264675722E-4,
295,117100,200,5.280797070189455E-7,
296,117101,327,5.726504497772002E-5,
297,117102,12545,1.819084182144914E-6,
298,117103,154,3.561401329705087E-7,
299,117104,13065,6.259221370200922E-6,
300,117105,9005,4.9814877889864646E-6,
301,117106,6687,1.2648773195775953E-5,
302,117107,528,5.383099712680727E-5,
303,117108,11426,1.5676790716177224E-5,
304,117109,3709,2.6751939431859718E-5,
305,117201,2410,1.9726891204012952E-5,
306,117202,9093,1.6999613783811995E-5,
307,117203,5632,1.4113421032228692E-5,
308,117204,15089,7.924701510786317E-5,
309,117205,7273,1.7490402781769262E-5,
310,117206,15598,4.78245417627322E-5,
311,117207,2233,2.7676066024767648E-5,
312,117208,6528,2.1816437829775313E-5,
313,117209,47115,2.6124660244280135E-4,
314,117300,3443,0.0028041897107799283,
315,117310,1731,5.818004286495507E-5,
316,117320,9733,4.740102517992576E-5,
317,117321,35,7.433760698935837E-4,
318,117322,3445,5.97041957915984E-5,
319,117323,4536,4.155916053841054E-5,
320,117324,8445,9.615114681773568E-5,
321,117325,4901,9.136696464045094E-5,
322,117326,10718,1.1294480833096982E-4,
323,117327,860,1.257161389556407E-4,
324,117328,3379,6.054336529458837E-4,
325,117329,8495,0.0013497334843680482,
326,117331,962,2.5041766101023603E-4,
327,117332,8998,7.129030590340505E-5,
328,117333,1609,0.0010571482560919386,
329,117334,4584,7.506074995366003E-5,
330,117335,130,4.2613351781339295E-4,
331,117336,5124,6.759315193527483E-5,
332,117337,3766,2.2497266661630742E-4,
333,117338,7822,3.098074498206614E-5,
334,117339,4481,8.090217313684057E-6,
335,117340,3629,1.2259347455472995E-5,
336,117341,3562,5.333735512955812E-6,
337,117342,1453,8.820067739920153E-6,
338,117343,225,1.9834011758894097E-5,
339,117344,24075,8.94468444167479E-6,
340,117345,1996,5.750157779580079E-6,
341,117346,2560,4.7068930698092335E-5,
342,117347,7977,4.039512433717554E-5,
343,117348,6817,2.483500138747979E-4,
344,117349,7746,1.6084073076881957E-4,
345,117350,9106,1.6188313739023623E-5,
346,117360,1417,6.881512202326397E-6,
347,117361,8261,1.7443479177745086E-5,
348,117362,4616,5.9075120145866605E-6,
349,117363,1954,4.174727400868851E-6,
350,117364,3249,1.0041396063927886E-5,
351,117365,5139,4.990406019886536E-6,
352,117366,3863,5.487437997557585E-6,
353,117367,10234,5.025766883245463E-5,
354,117368,3636,1.2012418135294495E-4,
355,117369,8350,4.740650513641398E-5,
356,117370,289,5.4458825257274504E-5,
357,117380,20668,2.778763440229644E-5,
358,117390,8986,4.0615264634120344E-4,
359,117400,31535,6.326028804482806E-5,
360,117410,6659,3.0346983613458397E-5,
361,117420,9684,2.068632023965318E-5,
362,117430,6244,2.0594594956461596E-5,
363,117441,7455,1.0028614308945605E-5,
364,117442,30064,1.1932871463834545E-5,
365,117443,1483,1.4195097085233403E-6,
366,117444,4685,1.029588473257766E-6,
367,117445,6049,2.745541765966004E-6,
368,117446,6873,5.3457859991947365E-6,
369,117447,7098,9.862625999652882E-7,
370,117448,11424,3.100909083891589E-5,
371,117449,10133,2.873645909288796E-5,
372,117450,23656,2.8957553835632653E-5,
373,117460,32576,1.823499691161825E-5,
374,117470,3648,3.5805285994933736E-5,
375,117480,6353,8.819976755206938E-5,
376,117490,34383,2.7604046600343317E-5,
377,117501,4101,3.7301545253486595E-5,
378,117502,19773,2.0654755474894383E-5,
379,117503,131,4.41602739077511E-5,
380,117504,4880,2.0854614474288584E-5,
381,117505,1891,2.121184279803673E-5,
382,117506,20274,2.241714173237936E-5,
383,117507,1796,4.4850167286855584E-5,
384,117508,7144,6.920954712710249E-5,
385,117509,6695,6.70169466150287E-5,
386,117610,21194,3.4223586841987996E-5,
387,117621,20963,1.3231826600760268E-6,
388,117622,7510,1.489515249381337E-6,
389,117623,6148,5.423392486875783E-7,
390,117624,5529,6.770388316012036E-7,
391,117625,3107,9.92896276840049E-7,
392,117626,5092,1.1225611514331547E-6,
393,117627,2338,1.0037432201575791E-6,
394,117628,4803,4.644392739185295E-6,
395,117629,17441,3.076695717355074E-5,
396,117630,7944,1.811444166946257E-5,
397,117640,12237,1.8407074054505978E-5,
398,117650,27139,8.318868407706629E-6,
399,117660,11080,4.306073668652624E-6,
400,117670,16159,1.1649635271820921E-5,
401,117680,7373,5.136963050565892E-5,
402,117690,8974,3.4207312453109414E-6,
403,117701,4237,6.731642584525505E-6,
404,117702,3062,7.299485435194711E-6,
405,117703,3098,1.8105399039316527E-5,
406,117704,29472,5.103972047140832E-6,
407,117705,3488,1.0287584816822685E-5,
408,117706,12305,8.855104583627639E-6,
409,117707,5022,2.4762582034875863E-5,
410,117708,6600,1.1861219991015883E-5,
411,117709,6,2.2991386905442882E-5,
412,117801,19386,1.561621718781194E-5,
413,117802,8138,1.0644708979663155E-5,
414,117803,4481,4.836019685507414E-6,
415,117804,4823,1.4871249676946097E-6,
416,117805,9139,5.117587123933006E-6,
417,117806,4243,1.936661548177633E-6,
418,117807,14182,1.0329639479600052E-5,
419,117808,4009,1.912462259904585E-5,
420,117809,5404,1.2733450905632912E-5,
421,117911,4254,2.191915058699858E-5,
422,117912,11369,1.642317022483228E-5,
423,117913,4828,4.472265814424039E-5,
424,117914,9748,2.8413352502038732E-5,
425,117915,2892,1.4761776227331604E-5,
426,117916,4522,1.253095622989074E-5,
427,117917,881,1.2570982147158183E-5,
428,117918,3489,3.6608391429786105E-5,
429,117919,3366,3.834422868100511E-5,
430,117920,12385,2.7461164603984116E-5,
431,117930,3842,2.3757672684086412E-5,
432,117940,17976,1.2386211764967777E-5,
433,117950,35035,1.2441293239847613E-5,
434,117960,27987,1.807304800359905E-5,
435,117970,4764,3.396423725955053E-5,
436,117980,23322,1.629373511626724E-5,
437,117990,502,5.8411819791933414E-5,
438,121000,5402,1.6654460226305372E-5,
439,122100,13683,7.239489484228747E-6,
440,122211,6406,2.6601385438017544E-5,
441,122212,1855,1.120099496757333E-5,
442,122213,3138,2.9298302288948243E-5,
443,122214,5851,3.6312315878475073E-4,
444,122215,3894,1.964369906195785E-4,
445,122216,2115,6.388315844919193E-5,
446,122217,20739,1.9459589855079477E-4,
447,122218,7387,1.3734593883396232E-4,
448,122219,381,3.849923096777089E-5,
449,122220,10173,3.7400983922768633E-4,
450,122230,15251,5.714296083590747E-5,
451,122240,13981,2.5444929735120357E-4,
452,122250,4175,1.7364789489626694E-5,
453,122260,9898,8.935102146703825E-5,
454,122270,25323,2.5238924587635872E-5,
455,122281,58,0.0,
456,122282,18679,4.203618888399218E-5,
457,122283,8866,2.5554365104873163E-5,
458,122284,3054,3.4733197663495056E-5,
459,122285,1410,4.256646882518672E-5,
460,122286,2459,9.492887219929323E-5,
461,122287,2283,3.5446132333596195E-5,
462,122288,5474,1.91348980188132E-5,
463,122289,4972,5.186492699862971E-5,
464,122290,14591,1.6674535416045096E-4,
465,122310,31891,6.851880276018893E-6,
466,122321,1222,8.087921881078271E-6,
467,122322,23462,7.509276593377884E-5,
468,122323,1012,8.036859156833887E-6,
469,122324,26869,1.7238500328401179E-4,
470,122325,566,6.692081113834E-6,
471,122326,979,3.2702034047957588E-6,
472,122327,743,1.794563513366944E-5,
473,122328,2014,3.2127399053500973E-6,
474,122329,9878,9.641453095023152E-5,
475,122330,1421,9.423007004715866E-6,
476,122340,19786,2.6537720842008585E-5,
477,122350,11368,1.0137391801193866E-5,
478,122360,35190,5.237097089372835E-5,
479,122371,6512,2.0512926101297174E-6,
480,122372,2747,2.9036854259480706E-6,
481,122373,5796,2.0569284976635255E-6,
482,122374,6294,3.6801914375158987E-6,
483,122375,2608,1.0060703276539383E-6,
484,122376,11494,6.391378672460221E-5,
485,122377,3260,1.227297261561963E-6,
486,122378,2622,3.0551483910195466E-6,
487,122379,170,6.875804775965524E-7,
488,122380,30585,2.8542155021467347E-4,
489,122390,928,6.415249422523249E-6,
490,122410,9362,5.198308663891696E-5,
491,122421,1196,5.272586389154765E-5,
492,122422,18009,1.6588405150554213E-5,
493,122423,7491,4.873003063107983E-5,
494,122424,10799,9.242866032126927E-5,
495,122425,914,2.3444773826467776E-5,
496,122426,4254,2.0575568277926342E-5,
497,122427,5533,4.427142537838917E-5,
498,122428,2222,5.2637033055737846E-5,
499,122429,3051,1.8070507071385255E-5,
500,122430,27772,6.035033921090472E-5,
501,122440,12555,2.0854529143994968E-4,
502,122450,18864,6.833792684627106E-5,
503,122460,7469,1.4004935154568711E-5,
504,122470,3244,4.335258973871828E-5,
505,122480,5516,1.2623463318497315E-4,
506,122491,6706,2.398448215441257E-5,
507,122492,3053,2.6103551845591986E-5,
508,122493,1532,1.5445660004925938E-5,
509,122494,2788,8.53636713670574E-5,
510,122495,5977,3.0131453159991482E-5,
511,122496,5303,3.809062703719496E-5,
512,122497,1273,1.9372929248475504E-5,
513,122498,3034,3.607322318887331E-5,
514,122499,10962,3.6727966844522286E-5,
515,122500,23063,2.88572540807721E-4,
516,122611,9237,2.75483102866806E-4,
517,122612,5371,0.001098998916864086,
518,122613,192,9.361896029678854E-6,
519,122614,4748,3.326637475893081E-5,
520,122615,4622,1.6633613855265283E-4,
521,122616,10095,1.4115695817227178E-4,
522,122617,15119,3.597573186053279E-5,
523,122618,8593,3.0626621639015215E-5,
524,122619,19409,1.3162338520443897E-5,
525,122620,12619,1.22260871591664E-5,
526,122630,2524,1.1911867111830861E-5,
527,122640,29501,2.124765802227366E-5,
528,122650,5639,1.4652552162572365E-5,
529,122660,16242,3.313263351431501E-5,
530,122670,3328,2.183633443294017E-5,
531,122680,11281,1.9100324239298564E-5,
532,122690,29803,2.2211086119257672E-4,
533,122710,5407,9.137863818034659E-5,
534,122722,5618,5.667264383961692E-5,
535,122723,11478,4.977388634675977E-5,
536,122724,14659,9.953330826149044E-5,
537,122725,8871,7.162636756053556E-5,
538,122726,3932,1.1442203374026224E-4,
539,122727,1890,7.311420647324819E-5,
540,122728,7726,6.85590255394998E-5,
541,122729,8395,9.808900256688029E-5,
542,122730,4711,5.0162393987507676E-5,
543,122740,8391,6.71371859737376E-5,
544,122750,4912,5.0680485313475275E-5,
545,122760,12525,7.040553938164337E-5,
546,122770,24193,5.9387325992605346E-5,
547,122781,503,1.2797142927675259E-5,
548,122782,2807,2.759949001058889E-5,
549,122783,2653,1.117644818196894E-5,
550,122784,25385,1.6528804063056245E-4,
551,122785,1998,4.3584211777175225E-5,
552,122786,1849,8.294140313913173E-5,
553,122787,5021,5.06764487979661E-5,
554,122788,7791,4.244594872710264E-5,
555,122789,5635,1.5800801969009603E-4,
556,122790,26804,7.214629085122349E-5,
557,122810,16351,3.699113958787064E-5,
558,122820,26020,5.674478147864807E-6,
559,122830,15823,5.790094632419333E-6,
560,122841,427,3.6034554380217758E-6,
561,122842,3197,4.2092039048071033E-7,
562,122843,2941,1.0065820850197854E-6,
563,122844,5885,4.49064273361686E-7,
564,122845,151,1.2189753359728376E-6,
565,122846,18775,6.253010119323982E-7,
566,122847,2010,3.280884260437831E-7,
567,122848,6351,4.6699597991388276E-7,
568,122849,6829,5.019891374171607E-7,
569,122851,10,1.274427155898474E-5,
570,122852,5277,2.4773690787619745E-5,
571,122853,162,3.953802986277368E-5,
572,122854,5104,2.4702225075534665E-5,
573,122855,11928,3.9764312328542416E-6,
574,122856,6580,6.714903355147128E-7,
575,122857,2106,1.4495222940459492E-6,
576,122858,6842,5.561680945165971E-7,
577,122859,830,1.2784375939273613E-6,
578,122860,9486,4.939152940491991E-7,
579,122870,11735,5.185937830859747E-6,
580,122880,12156,1.082334681755797E-6,
581,122890,11676,2.319957799400944E-6,
582,122911,7164,3.555620786334499E-5,
583,122912,18732,1.748373527966974E-5,
584,122913,17705,2.152928434642511E-5,
585,122914,9276,2.347269252262979E-5,
586,122915,11505,2.9552864309582574E-5,
587,122916,10313,3.279356574056356E-5,
588,122917,400,3.350626601597095E-5,
589,122918,13061,5.0737844967844004E-5,
590,122919,11179,7.90581456032455E-5,
591,122921,609,2.947454468072211E-5,
592,122922,9754,2.772281504878627E-5,
593,122923,614,4.1808934310224474E-5,
594,122924,15537,1.4343837255746544E-5,
595,122925,2123,2.4070244236399105E-5,
596,122926,5763,2.8849696056775854E-6,
597,122927,501,2.2520900191132795E-5,
598,122928,6274,1.9395426207610335E-6,
599,122929,9474,1.9303300715969785E-6,
600,122930,30101,3.422330676191792E-5,
601,122941,75,2.3833270383179507E-5,
602,122942,6053,2.3660912599884134E-5,
603,122943,2293,2.5611934513676515E-5,
604,122944,6592,6.793573133975234E-6,
605,122945,2501,1.5055147543984541E-5,
606,122946,7806,1.385514652932869E-6,
607,122947,17374,1.6385603608102212E-6,
608,122948,3721,1.0704004499491927E-6,
609,122949,9816,1.3081730636013996E-6,
610,122950,306,2.3154133849843338E-5,
611,122961,3054,1.284807715087052E-5,
612,122962,3634,2.228519843441025E-5,
613,122963,1190,1.1958190219210119E-5,
614,122964,25207,1.093076092951012E-5,
615,122965,3358,2.2449805497894244E-5,
616,122966,6034,1.2953013358758067E-5,
617,122967,2557,2.3035702421268115E-5,
618,122968,27002,1.7208817613933468E-5,
619,122969,14397,1.938047526036643E-5,
620,122970,33383,8.906203035371108E-6,
621,122981,643,3.4572028784290884E-6,
622,122982,22493,2.061485911323056E-6,
623,122983,1336,2.568149150854607E-6,
624,122984,2966,1.8480049459371735E-6,
625,122985,6665,2.8133193983078373E-6,
626,122986,4664,6.5625592157591664E-6,
627,122987,4784,2.3404053795174086E-6,
628,122988,2411,1.3650907442480135E-6,
629,122989,3747,2.332000402350814E-5,
630,122990,28675,5.146973917637711E-6,
631,123010,21695,1.4060774933631126E-5,
632,123021,399,6.974833547417448E-5,
633,123022,5200,1.9601933450277626E-5,
634,123023,1477,1.185346737230516E-5,
635,123024,11268,5.516104067986189E-6,
636,123025,1247,1.697407558546335E-5,
637,123026,4294,3.952329760164888E-6,
638,123027,6707,1.4525699737171779E-5,
639,123028,4012,8.226355549755157E-5,
640,123029,3533,2.9463503940653906E-6,
641,123030,1242,9.79600507677112E-6,
642,123040,35384,4.639326390561661E-5,
643,123050,20914,5.621698067819948E-6,
644,123061,22208,7.647359039159412E-6,
645,123062,53679,1.408066169453915E-4,
646,123063,11792,5.926811069273688E-5,
647,123064,10011,1.356338232510561E-4,
648,123065,955,3.1394391314664555E-5,
649,123066,9836,7.796896090674406E-5,
650,123067,5567,8.155079717580547E-5,
651,123068,5624,5.250069210711626E-5,
652,123069,7650,1.0300469148957243E-4,
653,123070,30938,1.5165041379172473E-5,
654,123080,25327,1.0605158601833933E-5,
655,123090,4029,3.276518896255724E-5,
656,124100,3418,6.193986404102947E-5,
657,124200,6405,2.673679413666349E-6,
658,124201,20935,6.185589338402068E-6,
659,124202,8961,5.252993248526845E-7,
660,124203,10671,5.826886476861816E-7,
661,124204,6190,4.1325767179395496E-7,
662,124205,3410,3.196944645406756E-7,
663,124206,8813,8.204341292116506E-7,
664,124207,4841,5.677962620601007E-7,
665,124208,6792,1.4007683011127186E-6,
666,124209,4608,8.061237990714653E-6,
667,124300,3108,3.662340083976962E-5,
668,124401,3387,3.0658823608471716E-6,
669,124402,11632,1.8400747834458118E-4,
670,124403,1947,5.625121189023845E-6,
671,124404,17489,4.961462155337519E-4,
672,124405,15787,2.5799643536338095E-4,
673,124406,9181,3.1660816510094454E-4,
674,124407,15634,5.046665116176742E-4,
675,124408,7792,5.450455690599438E-4,
676,124409,21469,4.0487071552045034E-4,
677,124501,7251,2.0295446210070606E-6,
678,124502,18742,4.319805843169204E-5,
679,124503,9817,4.939768714712064E-4,
680,124504,10116,2.769482772674285E-5,
681,124505,8244,8.805099854585348E-5,
682,124506,17495,6.496491392806396E-4,
683,124507,1655,3.3000663275486485E-5,
