system:index,PfafIDDomWW_monthY2014M03,countDomWW_monthY2014M03,meanDomWW_monthY2014M03,.geo
109,114100,1656,7.547457757259107E-6,
110,114210,16802,1.0110641674149564E-6,
111,114221,2409,7.543032593189477E-7,
112,114222,5839,8.698234241206735E-7,
113,114223,174,9.517376197983414E-7,
114,114224,77580,1.1313054073943851E-5,
115,114225,2250,7.622053476219256E-7,
116,114226,17050,8.827431917166279E-6,
117,114227,24212,1.115900193830183E-5,
118,114228,5771,9.3769085908826E-6,
119,114229,9213,9.293440148157978E-6,
120,114230,2510,5.354627511578294E-7,
121,114240,9987,7.750554325087743E-6,
122,114250,4469,2.1245387422922483E-5,
123,114260,6798,1.4943622593430052E-5,
124,114270,14977,1.4807449471635479E-5,
125,114281,1050,4.142714498442723E-6,
126,114282,6319,3.6508146022318216E-6,
127,114283,60,5.0087527550723206E-6,
128,114284,14492,1.0204752550051081E-5,
129,114285,1297,3.5859210702268268E-6,
130,114286,6726,9.515386114806848E-6,
131,114287,4228,1.4701053082382804E-5,
132,114288,2619,2.471049871621193E-5,
133,114289,5390,4.6442166240804285E-5,
134,114290,26586,1.1366285358409136E-4,
135,114300,722,4.081118119180122E-5,
136,114410,3376,1.8211528791737168E-6,
137,114411,11647,2.4758860730604507E-6,
138,114412,3525,3.969199459944973E-6,
139,114413,15127,3.5006384655946024E-6,
140,114414,3267,2.67645971009202E-6,
141,114415,1,1.9380950819443727E-6,
142,114416,4264,3.0931032185670747E-6,
143,114417,542,1.861315412551354E-6,
144,114418,12522,2.084206174938592E-6,
145,114419,3385,1.8356224738929095E-6,
146,114420,17640,2.2163677694795887E-6,
147,114430,12313,3.971788643754761E-6,
148,114441,1660,1.6010586268248552E-5,
149,114442,3796,1.2734700105309272E-5,
150,114443,23070,1.848621455429593E-5,
151,114444,3586,8.811994886093304E-6,
152,114445,6066,9.818329954351657E-6,
153,114446,8489,1.1232493672656013E-5,
154,114447,2883,2.1361623806069928E-5,
155,114448,12265,2.7739971205085853E-5,
156,114449,8665,4.595958015038996E-5,
157,114450,473,8.361860111444163E-5,
158,114460,29132,1.6945133701880708E-5,
159,114470,26976,1.5018158323310126E-5,
160,114480,17674,1.2862781048718678E-5,
161,114490,22455,2.5624166722089412E-5,
162,114500,27914,2.4296667719885853E-6,
163,114601,5823,2.422782898789111E-6,
164,114602,10662,5.277386211410388E-6,
165,114603,506,1.5928247588467418E-6,
166,114604,6933,3.2605067577117086E-6,
167,114605,4090,4.5299875117675465E-6,
168,114606,5583,1.1454544037973306E-5,
169,114607,21267,2.717832817579593E-6,
170,114608,3869,1.7111918989901026E-6,
171,114609,2978,1.465995164387831E-6,
172,114701,4745,1.4138274511627687E-5,
173,114702,5013,5.818827976694913E-6,
174,114703,5019,1.2306846496825367E-5,
175,114704,8359,1.5773772419509824E-6,
176,114705,9685,3.910991441233577E-6,
177,114706,1442,1.9604544427894205E-6,
178,114707,446,1.7469771913212522E-6,
179,114708,1479,1.9419954640229472E-6,
180,114709,13,4.231266316758813E-6,
181,114801,5712,6.2132468814081125E-6,
182,114802,3134,7.241612059099755E-6,
183,114803,856,4.213370473322425E-6,
184,114804,3306,5.58660855537736E-6,
185,114805,5341,6.851097051620655E-6,
186,114806,4465,7.76765605219822E-6,
187,114807,8853,7.243329938172859E-6,
188,114808,9325,2.0750656721051332E-5,
189,114809,12520,2.6568818168636404E-5,
190,114910,24602,3.797910783033696E-6,
191,114920,13186,7.990836153704923E-6,
192,114931,367,6.115783801337761E-6,
193,114932,6668,4.275201437298736E-6,
194,114933,3381,7.175712428540497E-6,
195,114934,4835,8.86176711255876E-6,
196,114935,10129,7.334521782112031E-6,
197,114936,1413,3.291469734759244E-6,
198,114937,2005,3.8337060443142566E-6,
199,114938,7122,8.39498968227468E-6,
200,114939,3723,7.912001606387649E-6,
201,114940,17917,1.9327265997853257E-5,
202,114950,8839,1.3804119163474487E-5,
203,114960,17499,6.880024331114495E-5,
204,114970,3830,2.31912698240651E-5,
205,114980,12419,6.489150473222166E-5,
206,114990,32085,5.182482587463998E-5,
207,115101,71040,4.4124799887475096E-5,
208,115102,2813,7.406237340738395E-5,
209,115103,1057,9.641395501919848E-5,
210,115201,4944,2.0259973117916746E-5,
211,115202,7332,4.7241189598543256E-5,
212,115203,9279,5.3693487358881234E-5,
213,115204,4711,1.9866572497693453E-5,
214,115205,18925,4.615557752137608E-5,
215,115206,1020,9.894247108563896E-6,
216,115207,6669,1.5402054904965014E-5,
217,115208,4606,3.24422081625336E-5,
218,115209,6567,1.1190065817423679E-4,
219,115300,31550,1.8500705443541893E-4,
220,115410,59,2.1299445971721308E-7,
221,115421,2746,6.734029485134575E-6,
222,115422,5910,3.940673316709715E-6,
223,115423,190,2.0291967919361214E-5,
224,115424,27002,5.4079907042710325E-5,
225,115425,317,3.584097936924774E-5,
226,115426,4129,2.3417428351092318E-5,
227,115427,2339,3.5488680248059206E-5,
228,115428,1980,1.720059812885234E-5,
229,115429,11579,1.0848932759698113E-4,
230,115430,18309,1.2162351795692446E-5,
231,115440,14238,3.9838628075306635E-5,
232,115451,34,0.0,
233,115452,3041,1.3224956185355989E-5,
234,115453,6141,2.010205749182095E-5,
235,115454,5229,2.1576040201045663E-5,
236,115455,8528,1.7383764123563428E-5,
237,115456,4944,4.32416247120628E-5,
238,115457,740,3.589360021587596E-5,
239,115458,4129,5.396255506104866E-5,
240,115459,17083,1.0594456685529874E-4,
241,115460,8270,7.757102937062489E-5,
242,115470,9268,1.6073033345905205E-4,
243,115480,12405,1.1742576324265794E-4,
244,115490,6089,1.8421900104638228E-4,
245,115501,6,2.6944191560431917E-5,
246,115502,8893,4.103645885546357E-5,
247,115503,750,4.5634565405918107E-5,
248,115504,2436,4.317521113561509E-5,
249,115505,2096,3.950915034627288E-5,
250,115506,7486,1.5518430518491302E-5,
251,115507,574,3.0341077776679377E-5,
252,115508,7481,2.616530289737877E-5,
253,115509,7552,1.209960375982572E-5,
254,115601,269,1.0341545611760706E-6,
255,115602,21806,3.4004035103695336E-5,
256,115603,1991,2.3957639225933963E-5,
257,115604,2276,1.340552373401647E-4,
258,115605,19149,2.0704331437824405E-4,
259,115606,1710,3.6825570363968407E-4,
260,115607,4877,1.7803778482367277E-4,
261,115608,12255,1.2503772155616588E-4,
262,115711,18,0.0,
263,115712,7528,4.588020635074561E-6,
264,115713,7,0.0,
265,115714,25076,2.214598123729382E-5,
266,115715,13882,2.123630514634599E-5,
267,115716,6926,4.835074110445E-5,
268,115717,32235,4.76838563472314E-5,
269,115718,4428,6.90380695635063E-5,
270,115719,27564,2.1075790739452137E-4,
271,115720,175,1.0236721348150727E-4,
272,115730,15209,2.5653637060849935E-5,
273,115740,4470,3.959419864610876E-6,
274,115750,4443,2.1644273348501604E-6,
275,115801,15355,4.7523654973100325E-5,
276,115802,8564,1.1171244661025921E-5,
277,115803,22718,1.794080988629501E-5,
278,115804,1554,8.646356152967095E-7,
279,115805,2794,3.938023355637211E-6,
280,115806,5497,1.6313922420255874E-6,
281,115807,2697,3.3294047689738995E-7,
282,115808,8272,2.5176937564974695E-6,
283,115809,7022,3.117980871269374E-6,
284,115900,20078,1.6480949170675252E-5,
285,116001,3505,6.602221593724127E-5,
286,116002,38883,3.362532847564768E-5,
287,116003,3319,1.2996578676196007E-5,
288,116004,21261,6.172803001042111E-5,
289,116005,3515,1.9322259925508596E-5,
290,116006,4365,3.6397165308390665E-5,
291,116007,6990,6.333492146311137E-6,
292,116008,3767,9.42640327264257E-7,
293,116009,7974,8.602959429526621E-6,
294,117000,10611,1.9867827208023802E-4,
295,117100,200,5.725181153667593E-7,
296,117101,327,6.200081157621101E-5,
297,117102,12545,1.9623415074505086E-6,
298,117103,154,3.86130882435004E-7,
299,117104,13065,6.733563110735623E-6,
300,117105,9005,5.412486443063003E-6,
301,117106,6687,1.374054626370871E-5,
302,117107,528,5.8542831826924523E-5,
303,117108,11426,1.6986809302631742E-5,
304,117109,3709,2.910753636117332E-5,
305,117201,2410,2.143234469890193E-5,
306,117202,9093,1.8446685915327912E-5,
307,117203,5632,1.532720939028149E-5,
308,117204,15089,8.382853786662571E-5,
309,117205,7273,1.898549293738787E-5,
310,117206,15598,5.1004654894464296E-5,
311,117207,2233,2.9987165756070283E-5,
312,117208,6528,2.3593958942732166E-5,
313,117209,47115,2.749081490991223E-4,
314,117300,3443,0.003037687788948821,
315,117310,1731,6.328080382065097E-5,
316,117320,9733,5.030381943211344E-5,
317,117321,35,8.07264151846161E-4,
318,117322,3445,6.499231134073958E-5,
319,117323,4536,4.519549617355228E-5,
320,117324,8445,1.0356021319682088E-4,
321,117325,4901,9.795677363872568E-5,
322,117326,10718,1.194005698961668E-4,
323,117327,860,1.3335596015766246E-4,
324,117328,3379,6.372649354470222E-4,
325,117329,8495,0.0014184052671281496,
326,117331,962,2.7202222088037976E-4,
327,117332,8998,7.737142781877327E-5,
328,117333,1609,0.0011481140932859493,
329,117334,4584,8.148980706381861E-5,
330,117335,130,4.635999460802774E-4,
331,117336,5124,7.34178830470211E-5,
332,117337,3766,2.4489781932277396E-4,
333,117338,7822,3.3716587007790256E-5,
334,117339,4481,8.833828465623442E-6,
335,117340,3629,1.3140353511037425E-5,
336,117341,3562,5.790672032727332E-6,
337,117342,1453,9.53045805324978E-6,
338,117343,225,2.1419529912028075E-5,
339,117344,24075,9.527971666899546E-6,
340,117345,1996,6.182783940428635E-6,
341,117346,2560,5.102821942324512E-5,
342,117347,7977,4.368047659418646E-5,
343,117348,6817,2.6830529852188374E-4,
344,117349,7746,1.7166585615520076E-4,
345,117350,9106,1.746897865000707E-5,
346,117360,1417,7.247415861220981E-6,
347,117361,8261,1.872296409960384E-5,
348,117362,4616,6.2395595826041976E-6,
349,117363,1954,4.432558320265257E-6,
350,117364,3249,1.0543571727543266E-5,
351,117365,5139,5.255948417453178E-6,
352,117366,3863,5.7407732676069794E-6,
353,117367,10234,5.2377750196558036E-5,
354,117368,3636,1.2418640119861966E-4,
355,117369,8350,4.9423349829434834E-5,
356,117370,289,5.889841051028421E-5,
357,117380,20668,2.9757022777115785E-5,
358,117390,8986,4.38641563057661E-4,
359,117400,31535,6.49177755400777E-5,
360,117410,6659,3.248979246380412E-5,
361,117420,9684,2.201679782723018E-5,
362,117430,6244,2.189662275239283E-5,
363,117441,7455,1.0565447281601938E-5,
364,117442,30064,1.2392206901101149E-5,
365,117443,1483,1.4873119535900946E-6,
366,117444,4685,1.069929002864726E-6,
367,117445,6049,2.863142516049362E-6,
368,117446,6873,5.4898655287008216E-6,
369,117447,7098,1.022429126654344E-6,
370,117448,11424,3.168456844330517E-5,
371,117449,10133,2.9351630126261805E-5,
372,117450,23656,2.9842508004468607E-5,
373,117460,32576,1.8445788073774763E-5,
374,117470,3648,3.6571492555444036E-5,
375,117480,6353,8.99834307318239E-5,
376,117490,34383,2.8072405279402474E-5,
377,117501,4101,4.007144656913504E-5,
378,117502,19773,2.1863291262638425E-5,
379,117503,131,4.743443051240302E-5,
380,117504,4880,2.2253516206280143E-5,
381,117505,1891,2.2803807391078767E-5,
382,117506,20274,2.36757320094915E-5,
383,117507,1796,4.826306386068463E-5,
384,117508,7144,7.332918636262691E-5,
385,117509,6695,7.134157585292498E-5,
386,117610,21194,3.6183847017541327E-5,
387,117621,20963,1.3632051555361332E-6,
388,117622,7510,1.5223285070184066E-6,
389,117623,6148,5.570556936074952E-7,
390,117624,5529,6.944462448794812E-7,
391,117625,3107,1.0149317215045491E-6,
392,117626,5092,1.1473964029119128E-6,
393,117627,2338,1.0229223123421414E-6,
394,117628,4803,4.7314081123333345E-6,
395,117629,17441,3.119623704801345E-5,
396,117630,7944,1.8883963981833636E-5,
397,117640,12237,1.9108344538190286E-5,
398,117650,27139,8.614083090646774E-6,
399,117660,11080,4.402031559970791E-6,
400,117670,16159,1.2060646942240855E-5,
401,117680,7373,5.309153044628763E-5,
402,117690,8974,3.524389202154522E-6,
403,117701,4237,7.213586727076009E-6,
404,117702,3062,7.755137161416977E-6,
405,117703,3098,1.923857642455294E-5,
406,117704,29472,5.330092908190954E-6,
407,117705,3488,1.0906653645974749E-5,
408,117706,12305,9.160141537374256E-6,
409,117707,5022,2.6152454895737252E-5,
410,117708,6600,1.2289108597181312E-5,
411,117709,6,2.4380982705425217E-5,
412,117801,19386,1.6136604840592642E-5,
413,117802,8138,1.0888230377287769E-5,
414,117803,4481,4.939408538071939E-6,
415,117804,4823,1.517179969543209E-6,
416,117805,9139,5.229787655890617E-6,
417,117806,4243,1.9718299840189785E-6,
418,117807,14182,1.0517800548980531E-5,
419,117808,4009,1.945613069773967E-5,
420,117809,5404,1.2923676997386253E-5,
421,117911,4254,2.30558520028431E-5,
422,117912,11369,1.7054754499787737E-5,
423,117913,4828,4.722401226913792E-5,
424,117914,9748,2.9585937094990583E-5,
425,117915,2892,1.556096325887204E-5,
426,117916,4522,1.3090369492680638E-5,
427,117917,881,1.3247480329422618E-5,
428,117918,3489,3.805277078844204E-5,
429,117919,3366,4.039615664208759E-5,
430,117920,12385,2.8486433642618272E-5,
431,117930,3842,2.4937596979387353E-5,
432,117940,17976,1.2784692897897956E-5,
433,117950,35035,1.2912645459435135E-5,
434,117960,27987,1.8614635371706533E-5,
435,117970,4764,3.554852987558438E-5,
436,117980,23322,1.702116173979648E-5,
437,117990,502,6.140598150396216E-5,
438,121000,5402,1.7503713599640257E-5,
439,122100,13683,7.53871816910084E-6,
440,122211,6406,2.7533212046962267E-5,
441,122212,1855,1.1559729316090581E-5,
442,122213,3138,3.0160560823246034E-5,
443,122214,5851,3.7005292767237604E-4,
444,122215,3894,2.0093613329820722E-4,
445,122216,2115,6.500493948431008E-5,
446,122217,20739,1.9716835479002966E-4,
447,122218,7387,1.391948783102464E-4,
448,122219,381,3.909810340230515E-5,
449,122220,10173,3.809134499913079E-4,
450,122230,15251,5.819957860615321E-5,
451,122240,13981,2.577025097236542E-4,
452,122250,4175,1.7744389657789482E-5,
453,122260,9898,9.12466750835483E-5,
454,122270,25323,2.5979150813880044E-5,
455,122281,58,0.0,
456,122282,18679,4.316870972054995E-5,
457,122283,8866,2.5973824824179708E-5,
458,122284,3054,3.504458872054043E-5,
459,122285,1410,4.329539744561131E-5,
460,122286,2459,9.56109745332491E-5,
461,122287,2283,3.605129943097842E-5,
462,122288,5474,1.937440331282575E-5,
463,122289,4972,5.2198751864730784E-5,
464,122290,14591,1.6954215691647077E-4,
465,122310,31891,7.034188775992736E-6,
466,122321,1222,8.222279947764618E-6,
467,122322,23462,7.682816540009529E-5,
468,122323,1012,8.172858672409554E-6,
469,122324,26869,1.7628574724582236E-4,
470,122325,566,6.803592703485793E-6,
471,122326,979,3.324412796768448E-6,
472,122327,743,1.8289492778640478E-5,
473,122328,2014,3.266487723462756E-6,
474,122329,9878,9.855691484498053E-5,
475,122330,1421,9.573872188979391E-6,
476,122340,19786,2.688597529028759E-5,
477,122350,11368,1.0291136998314867E-5,
478,122360,35190,5.21583338005403E-5,
479,122371,6512,2.0754428775288303E-6,
480,122372,2747,2.948749796798763E-6,
481,122373,5796,2.0760191184940517E-6,
482,122374,6294,3.67615637178336E-6,
483,122375,2608,1.0160853983651507E-6,
484,122376,11494,6.478446567095543E-5,
485,122377,3260,1.236305042314491E-6,
486,122378,2622,3.0590954541515963E-6,
487,122379,170,6.922056968479691E-7,
488,122380,30585,2.904137856344913E-4,
489,122390,928,6.4401731634316394E-6,
490,122410,9362,5.2037660225789604E-5,
491,122421,1196,5.273383702458097E-5,
492,122422,18009,1.6642877260790196E-5,
493,122423,7491,4.8780065088110334E-5,
494,122424,10799,9.232507173642684E-5,
495,122425,914,2.3439769272784505E-5,
496,122426,4254,2.0621627093987995E-5,
497,122427,5533,4.4303614934284035E-5,
498,122428,2222,5.264848897390283E-5,
499,122429,3051,1.8123545060674762E-5,
500,122430,27772,6.000958294973571E-5,
501,122440,12555,2.078561492882964E-4,
502,122450,18864,6.876592000482635E-5,
503,122460,7469,1.4075225739033679E-5,
504,122470,3244,4.367751394462006E-5,
505,122480,5516,1.28114713508269E-4,
506,122491,6706,2.4171971732279023E-5,
507,122492,3053,2.6189096212334177E-5,
508,122493,1532,1.5528514565590872E-5,
509,122494,2788,8.654634280545276E-5,
510,122495,5977,3.0406899310867125E-5,
511,122496,5303,3.8355408321808454E-5,
512,122497,1273,1.9460338708923684E-5,
513,122498,3034,3.6139852531500264E-5,
514,122499,10962,3.6801710012267434E-5,
515,122500,23063,2.8916418432964867E-4,
516,122611,9237,2.756662696979901E-4,
517,122612,5371,0.0011013248422063883,
518,122613,192,9.382981324034388E-6,
519,122614,4748,3.3184901143267204E-5,
520,122615,4622,1.6683531951992923E-4,
521,122616,10095,1.4163107518391581E-4,
522,122617,15119,3.600101412904966E-5,
523,122618,8593,3.069541120070786E-5,
524,122619,19409,1.3171547055792648E-5,
525,122620,12619,1.221450423135859E-5,
526,122630,2524,1.1898239730349823E-5,
527,122640,29501,2.132053311610891E-5,
528,122650,5639,1.4634401739115952E-5,
529,122660,16242,3.3099415094280044E-5,
530,122670,3328,2.182016645666069E-5,
531,122680,11281,1.9210392305147542E-5,
532,122690,29803,2.2392572175469156E-4,
533,122710,5407,9.141733339570569E-5,
534,122722,5618,5.677284178505622E-5,
535,122723,11478,4.995364196811264E-5,
536,122724,14659,1.0087942564090431E-4,
537,122725,8871,7.204791004272921E-5,
538,122726,3932,1.157302097885609E-4,
539,122727,1890,7.377354971906031E-5,
540,122728,7726,6.97099974615809E-5,
541,122729,8395,9.955163682624042E-5,
542,122730,4711,5.0273173494502115E-5,
543,122740,8391,6.732326911131673E-5,
544,122750,4912,5.078662571996437E-5,
545,122760,12525,7.069068584879596E-5,
546,122770,24193,5.958663900563103E-5,
547,122781,503,1.2912031497823804E-5,
548,122782,2807,2.78508593701621E-5,
549,122783,2653,1.1280319555174797E-5,
550,122784,25385,1.6775923074700073E-4,
551,122785,1998,4.3863372533684534E-5,
552,122786,1849,8.361291492873332E-5,
553,122787,5021,5.109373713109338E-5,
554,122788,7791,4.2959444861110575E-5,
555,122789,5635,1.599904586836608E-4,
556,122790,26804,7.24466663044301E-5,
557,122810,16351,3.7263274416490696E-5,
558,122820,26020,5.752878332698116E-6,
559,122830,15823,5.851669557526876E-6,
560,122841,427,3.6413308388743117E-6,
561,122842,3197,4.2570562114448705E-7,
562,122843,2941,1.0173606487328884E-6,
563,122844,5885,4.5402920718203943E-7,
564,122845,151,1.2325347586521922E-6,
565,122846,18775,6.321461945781811E-7,
566,122847,2010,3.314227213351061E-7,
567,122848,6351,4.7302501326227884E-7,
568,122849,6829,5.085801871802115E-7,
569,122851,10,1.2875881009873656E-5,
570,122852,5277,2.4936285366952697E-5,
571,122853,162,3.994640869309422E-5,
572,122854,5104,2.4872233965402165E-5,
573,122855,11928,4.003988509870385E-6,
574,122856,6580,6.802329973245777E-7,
575,122857,2106,1.461960044181525E-6,
576,122858,6842,5.63399440229343E-7,
577,122859,830,1.2902054285932241E-6,
578,122860,9486,5.002465925876766E-7,
579,122870,11735,5.25173723459169E-6,
580,122880,12156,1.0935202305383154E-6,
581,122890,11676,2.3492140255003045E-6,
582,122911,7164,3.566107918497282E-5,
583,122912,18732,1.7540240386293846E-5,
584,122913,17705,2.1664540469540244E-5,
585,122914,9276,2.3505132507524975E-5,
586,122915,11505,2.963189205660979E-5,
587,122916,10313,3.2762447844827116E-5,
588,122917,400,3.340080122603971E-5,
589,122918,13061,5.057246880127569E-5,
590,122919,11179,7.840946032590511E-5,
591,122921,609,2.929041797622849E-5,
592,122922,9754,2.7602547641878963E-5,
593,122923,614,4.155761668213935E-5,
594,122924,15537,1.4335129149549693E-5,
595,122925,2123,2.4028335607693604E-5,
596,122926,5763,2.892605932681032E-6,
597,122927,501,2.2490832938414703E-5,
598,122928,6274,1.9519521694740455E-6,
599,122929,9474,1.9401264803323306E-6,
600,122930,30101,3.413237037321038E-5,
601,122941,75,2.3651467422772706E-5,
602,122942,6053,2.3499891262532902E-5,
603,122943,2293,2.5465068212976762E-5,
604,122944,6592,6.771740614412977E-6,
605,122945,2501,1.4987573431252356E-5,
606,122946,7806,1.3913546792409283E-6,
607,122947,17374,1.6386539656020059E-6,
608,122948,3721,1.0646737568545455E-6,
609,122949,9816,1.3063935283653407E-6,
610,122950,306,2.297777946068371E-5,
611,122961,3054,1.2739891668699213E-5,
612,122962,3634,2.208475367663451E-5,
613,122963,1190,1.1866563210623626E-5,
614,122964,25207,1.0899709941692363E-5,
615,122965,3358,2.229594981770854E-5,
616,122966,6034,1.2865371132748206E-5,
617,122967,2557,2.2892213305018018E-5,
618,122968,27002,1.7163391455999392E-5,
619,122969,14397,1.9274640160121437E-5,
620,122970,33383,8.837758196850527E-6,
621,122981,643,3.4250488489468117E-6,
622,122982,22493,2.036244419897929E-6,
623,122983,1336,2.5431136026388143E-6,
624,122984,2966,1.829460602269548E-6,
625,122985,6665,2.7819427813833803E-6,
626,122986,4664,6.5265150289615035E-6,
627,122987,4784,2.312638754255518E-6,
628,122988,2411,1.3492910355719377E-6,
629,122989,3747,2.311250338304735E-5,
630,122990,28675,5.082000618562285E-6,
631,123010,21695,1.4779046146536042E-5,
632,123021,399,7.334024390359578E-5,
633,123022,5200,2.0398308727327177E-5,
634,123023,1477,1.2411136937253336E-5,
635,123024,11268,5.721059738654184E-6,
636,123025,1247,1.767573390383978E-5,
637,123026,4294,4.084959444847681E-6,
638,123027,6707,1.5005278636002247E-5,
639,123028,4012,8.426681522934007E-5,
640,123029,3533,3.0275682932468577E-6,
641,123030,1242,1.0264191604452634E-5,
642,123040,35384,4.7732420090324475E-5,
643,123050,20914,5.884600103992349E-6,
644,123061,22208,7.912989911186867E-6,
645,123062,53679,1.4423980456763924E-4,
646,123063,11792,6.082813351194305E-5,
647,123064,10011,1.3872418395397378E-4,
648,123065,955,3.2334037753558484E-5,
649,123066,9836,7.963211467676655E-5,
650,123067,5567,8.362036838857708E-5,
651,123068,5624,5.362947842119329E-5,
652,123069,7650,1.0510850078069463E-4,
653,123070,30938,1.6015769933490188E-5,
654,123080,25327,1.1177665864135834E-5,
655,123090,4029,3.4454916594395984E-5,
656,124100,3418,6.505925788071543E-5,
657,124200,6405,2.8014969197196745E-6,
658,124201,20935,6.475286412951915E-6,
659,124202,8961,5.482105797434995E-7,
660,124203,10671,6.108053643355732E-7,
661,124204,6190,4.3141199695308323E-7,
662,124205,3410,3.334943144587502E-7,
663,124206,8813,8.527627018468798E-7,
664,124207,4841,5.908303112764197E-7,
665,124208,6792,1.4534224954125835E-6,
666,124209,4608,8.326477889833147E-6,
667,124300,3108,3.827963703157446E-5,
668,124401,3387,3.192729969010307E-6,
669,124402,11632,1.9099571748159745E-4,
670,124403,1947,5.852358371685571E-6,
671,124404,17489,5.160140016235869E-4,
672,124405,15787,2.6841947737560594E-4,
673,124406,9181,3.2830491165305976E-4,
674,124407,15634,5.217636511004266E-4,
675,124408,7792,5.615225036447104E-4,
676,124409,21469,4.1711941777751644E-4,
677,124501,7251,2.1144863390630107E-6,
678,124502,18742,4.43912637471948E-5,
679,124503,9817,5.136123403321872E-4,
680,124504,10116,2.852885734712621E-5,
681,124505,8244,9.148414438222129E-5,
682,124506,17495,6.70946474635216E-4,
